	sample1	sample2	sample4	sample5	sample6	sample7	sample8	sample10	sample11	sample12	sample13
sample1	0.0	0.5390625	0.695364238411	0.784722222222	0.585714285714	0.774647887324	0.696774193548	0.701388888889	0.689655172414	0.76	0.829113924051
sample2	0.5390625	0.0	0.504347826087	0.672566371681	0.626984126984	0.69298245614	0.648854961832	0.627118644068	0.66935483871	0.575221238938	0.75
sample4	0.695364238411	0.504347826087	0.0	0.666666666667	0.5703125	0.663865546218	0.572519083969	0.578512396694	0.653846153846	0.563025210084	0.671875
sample5	0.784722222222	0.672566371681	0.666666666667	0.0	0.789473684211	0.776785714286	0.740458015267	0.8	0.735537190083	0.69298245614	0.806451612903
sample6	0.585714285714	0.626984126984	0.5703125	0.789473684211	0.0	0.677685950413	0.446280991736	0.508620689655	0.37037037037	0.578512396694	0.674418604651
sample7	0.774647887324	0.69298245614	0.663865546218	0.776785714286	0.677685950413	0.0	0.677419354839	0.657657657658	0.654867256637	0.616822429907	0.663636363636
sample8	0.696774193548	0.648854961832	0.572519083969	0.740458015267	0.446280991736	0.677419354839	0.0	0.572580645161	0.448275862069	0.592	0.653846153846
sample10	0.701388888889	0.627118644068	0.578512396694	0.8	0.508620689655	0.657657657658	0.572580645161	0.0	0.53982300885	0.54954954955	0.677685950413
sample11	0.689655172414	0.66935483871	0.653846153846	0.735537190083	0.37037037037	0.654867256637	0.448275862069	0.53982300885	0.0	0.509090909091	0.66393442623
sample12	0.76	0.575221238938	0.563025210084	0.69298245614	0.578512396694	0.616822429907	0.592	0.54954954955	0.509090909091	0.0	0.592920353982
sample13	0.829113924051	0.75	0.671875	0.806451612903	0.674418604651	0.663636363636	0.653846153846	0.677685950413	0.66393442623	0.592920353982	0.0
