	MCT.f.0141	MCT.f.0142	MCT.f.0143	MCT.f.0144	MCT.f.0145	MCT.f.0146	MCT.f.0147	MCT.f.0148	MCT.f.0149	MCT.f.0150	MCT.f.0151	MCT.f.0152	MCT.f.0153
MCT.f.0141	0.0	0.23166023166	0.36	0.409893992933	0.445205479452	0.525974025974	0.494983277592	0.498293515358	0.547297297297	0.612179487179	0.604430379747	0.569536423841	0.550675675676
MCT.f.0142	0.23166023166	0.0	0.185770750988	0.278195488722	0.32	0.412371134021	0.493421052632	0.531147540984	0.554455445545	0.617554858934	0.605590062112	0.589743589744	0.571895424837
MCT.f.0143	0.36	0.185770750988	0.0	0.159183673469	0.208661417323	0.321033210332	0.439446366782	0.53488372093	0.543918918919	0.622222222222	0.614420062696	0.594155844156	0.59477124183
MCT.f.0144	0.409893992933	0.278195488722	0.159183673469	0.0	0.139344262295	0.260536398467	0.387096774194	0.487972508591	0.561872909699	0.629746835443	0.61320754717	0.583606557377	0.588815789474
MCT.f.0145	0.445205479452	0.32	0.208661417323	0.139344262295	0.0	0.138211382114	0.280303030303	0.391304347826	0.471830985915	0.567213114754	0.564516129032	0.551495016611	0.57095709571
MCT.f.0146	0.525974025974	0.412371134021	0.321033210332	0.260536398467	0.138211382114	0.0	0.191235059761	0.311787072243	0.39852398524	0.503424657534	0.531353135314	0.517006802721	0.542087542088
MCT.f.0147	0.494983277592	0.493421052632	0.439446366782	0.387096774194	0.280303030303	0.191235059761	0.0	0.143459915612	0.244897959184	0.372180451128	0.430604982206	0.468085106383	0.505226480836
MCT.f.0148	0.498293515358	0.531147540984	0.53488372093	0.487972508591	0.391304347826	0.311787072243	0.143459915612	0.0	0.133333333333	0.280487804878	0.354961832061	0.395437262357	0.481884057971
MCT.f.0149	0.547297297297	0.554455445545	0.543918918919	0.561872909699	0.471830985915	0.39852398524	0.244897959184	0.133333333333	0.0	0.172566371681	0.316	0.365079365079	0.462406015038
MCT.f.0150	0.612179487179	0.617554858934	0.622222222222	0.629746835443	0.567213114754	0.503424657534	0.372180451128	0.280487804878	0.172566371681	0.0	0.195744680851	0.248945147679	0.365079365079
MCT.f.0151	0.604430379747	0.605590062112	0.614420062696	0.61320754717	0.564516129032	0.531353135314	0.430604982206	0.354961832061	0.316	0.195744680851	0.0	0.103139013453	0.242677824268
MCT.f.0152	0.569536423841	0.589743589744	0.594155844156	0.583606557377	0.551495016611	0.517006802721	0.468085106383	0.395437262357	0.365079365079	0.248945147679	0.103139013453	0.0	0.165178571429
MCT.f.0153	0.550675675676	0.571895424837	0.59477124183	0.588815789474	0.57095709571	0.542087542088	0.505226480836	0.481884057971	0.462406015038	0.365079365079	0.242677824268	0.165178571429	0.0
