	MCT.f.0106	MCT.f.0107	MCT.f.0108	MCT.f.0109	MCT.f.0110	MCT.f.0111	MCT.f.0112	MCT.f.0113	MCT.f.0114	MCT.f.0115	MCT.f.0116	MCT.f.0117	MCT.f.0118	MCT.f.0119
MCT.f.0106	0.0	0.280701754386	0.431906614786	0.559259259259	0.572580645161	0.528925619835	0.571428571429	0.643636363636	0.666666666667	0.720689655172	0.724252491694	0.717857142857	0.659176029963	0.683823529412
MCT.f.0107	0.280701754386	0.0	0.195833333333	0.343873517787	0.550943396226	0.543396226415	0.592592592593	0.62457337884	0.647058823529	0.685245901639	0.685714285714	0.698996655518	0.666666666667	0.71096345515
MCT.f.0108	0.431906614786	0.195833333333	0.0	0.185654008439	0.413654618474	0.524163568773	0.57299270073	0.624584717608	0.62012987013	0.649180327869	0.667711598746	0.705501618123	0.6875	0.729299363057
MCT.f.0109	0.559259259259	0.343873517787	0.185654008439	0.0	0.314159292035	0.515503875969	0.59328358209	0.630136986301	0.616161616162	0.622837370242	0.682692307692	0.695945945946	0.653846153846	0.699324324324
MCT.f.0110	0.572580645161	0.550943396226	0.413654618474	0.314159292035	0.0	0.334928229665	0.438356164384	0.57421875	0.55938697318	0.570866141732	0.657142857143	0.670454545455	0.605577689243	0.653846153846
MCT.f.0111	0.528925619835	0.543396226415	0.524163568773	0.515503875969	0.334928229665	0.0	0.150537634409	0.368888888889	0.529182879377	0.562992125984	0.615384615385	0.604743083004	0.55737704918	0.586345381526
MCT.f.0112	0.571428571429	0.592592592593	0.57299270073	0.59328358209	0.438356164384	0.150537634409	0.0	0.272727272727	0.45643153527	0.552419354839	0.601503759398	0.595141700405	0.55230125523	0.587755102041
MCT.f.0113	0.643636363636	0.62457337884	0.624584717608	0.630136986301	0.57421875	0.368888888889	0.272727272727	0.0	0.275109170306	0.381355932203	0.553113553114	0.587786259542	0.643382352941	0.643382352941
MCT.f.0114	0.666666666667	0.647058823529	0.62012987013	0.616161616162	0.55938697318	0.529182879377	0.45643153527	0.275109170306	0.0	0.163551401869	0.395256916996	0.588888888889	0.623188405797	0.618181818182
MCT.f.0115	0.720689655172	0.685245901639	0.649180327869	0.622837370242	0.570866141732	0.562992125984	0.552419354839	0.381355932203	0.163551401869	0.0	0.31330472103	0.533864541833	0.625468164794	0.62030075188
MCT.f.0116	0.724252491694	0.685714285714	0.667711598746	0.682692307692	0.657142857143	0.615384615385	0.601503759398	0.553113553114	0.395256916996	0.31330472103	0.0	0.306666666667	0.467741935484	0.652482269504
MCT.f.0117	0.717857142857	0.698996655518	0.705501618123	0.695945945946	0.670454545455	0.604743083004	0.595141700405	0.587786259542	0.588888888889	0.533864541833	0.306666666667	0.0	0.233830845771	0.520833333333
MCT.f.0118	0.659176029963	0.666666666667	0.6875	0.653846153846	0.605577689243	0.55737704918	0.55230125523	0.643382352941	0.623188405797	0.625468164794	0.467741935484	0.233830845771	0.0	0.36866359447
MCT.f.0119	0.683823529412	0.71096345515	0.729299363057	0.699324324324	0.653846153846	0.586345381526	0.587755102041	0.643382352941	0.618181818182	0.62030075188	0.652482269504	0.520833333333	0.36866359447	0.0
