	MCT.f.0292	MCT.f.0293	MCT.f.0294	MCT.f.0295	MCT.f.0296	MCT.f.0297	MCT.f.0298	MCT.f.0299	MCT.f.0300	MCT.f.0301	MCT.f.0302	MCT.f.0303	MCT.f.0304	MCT.f.0305	MCT.f.0306
MCT.f.0292	0.0	0.204724409449	0.415094339623	0.673469387755	0.694323144105	0.645631067961	0.592039800995	0.655737704918	0.770642201835	0.759433962264	0.736363636364	0.708333333333	0.735135135135	0.764367816092	0.679487179487
MCT.f.0293	0.204724409449	0.0	0.4	0.68085106383	0.730088495575	0.630769230769	0.658415841584	0.72131147541	0.825688073394	0.793269230769	0.790909090909	0.737967914439	0.759776536313	0.746913580247	0.652777777778
MCT.f.0294	0.415094339623	0.4	0.0	0.409356725146	0.511961722488	0.658986175115	0.671171171171	0.65625	0.75	0.738532110092	0.760683760684	0.71921182266	0.71875	0.731843575419	0.678787878788
MCT.f.0295	0.673469387755	0.68085106383	0.409356725146	0.0	0.355670103093	0.519801980198	0.671052631579	0.546448087432	0.660465116279	0.701834862385	0.768595041322	0.770642201835	0.834862385321	0.830845771144	0.75138121547
MCT.f.0296	0.694323144105	0.730088495575	0.511961722488	0.355670103093	0.0	0.275510204082	0.466367713004	0.638392857143	0.654320987654	0.701612903226	0.698841698842	0.715481171548	0.753191489362	0.808695652174	0.811659192825
MCT.f.0297	0.645631067961	0.630769230769	0.658986175115	0.519801980198	0.275510204082	0.0	0.322916666667	0.616504854369	0.715481171548	0.741666666667	0.711382113821	0.730088495575	0.77027027027	0.824074074074	0.75
MCT.f.0298	0.592039800995	0.658415841584	0.671171171171	0.671052631579	0.466367713004	0.322916666667	0.0	0.429347826087	0.566820276498	0.714285714286	0.6625	0.712389380531	0.752252252252	0.816513761468	0.742424242424
MCT.f.0299	0.655737704918	0.72131147541	0.65625	0.546448087432	0.638392857143	0.616504854369	0.429347826087	0.0	0.339393939394	0.584210526316	0.691244239631	0.742574257426	0.793969849246	0.772222222222	0.641025641026
MCT.f.0300	0.770642201835	0.825688073394	0.75	0.660465116279	0.654320987654	0.715481171548	0.566820276498	0.339393939394	0.0	0.317919075145	0.492610837438	0.716279069767	0.764150943396	0.727748691099	0.774869109948
MCT.f.0301	0.759433962264	0.793269230769	0.738532110092	0.701834862385	0.701612903226	0.741666666667	0.714285714286	0.584210526316	0.317919075145	0.0	0.289772727273	0.558510638298	0.75845410628	0.699453551913	0.794736842105
MCT.f.0302	0.736363636364	0.790909090909	0.760683760684	0.768595041322	0.698841698842	0.711382113821	0.6625	0.691244239631	0.492610837438	0.289772727273	0.0	0.317647058824	0.560846560847	0.715736040609	0.815533980583
MCT.f.0303	0.708333333333	0.737967914439	0.71921182266	0.770642201835	0.715481171548	0.730088495575	0.712389380531	0.742574257426	0.716279069767	0.558510638298	0.317647058824	0.0	0.353741496599	0.60625	0.797752808989
MCT.f.0304	0.735135135135	0.759776536313	0.71875	0.834862385321	0.753191489362	0.77027027027	0.752252252252	0.793969849246	0.764150943396	0.75845410628	0.560846560847	0.353741496599	0.0	0.404580152672	0.657718120805
MCT.f.0305	0.764367816092	0.746913580247	0.731843575419	0.830845771144	0.808695652174	0.824074074074	0.816513761468	0.772222222222	0.727748691099	0.699453551913	0.715736040609	0.60625	0.404580152672	0.0	0.412280701754
MCT.f.0306	0.679487179487	0.652777777778	0.678787878788	0.75138121547	0.811659192825	0.75	0.742424242424	0.641025641026	0.774869109948	0.794736842105	0.815533980583	0.797752808989	0.657718120805	0.412280701754	0.0
