	MCT.f.0292	MCT.f.0293	MCT.f.0294	MCT.f.0295	MCT.f.0296	MCT.f.0297	MCT.f.0298	MCT.f.0299	MCT.f.0300	MCT.f.0301	MCT.f.0302	MCT.f.0303	MCT.f.0304	MCT.f.0305	MCT.f.0306
MCT.f.0292	0.0	3.0180900341	5.04325054953	7.40021929825	7.94965143678	8.23952088997	7.12330382168	7.09492939666	7.52891357608	6.79301408862	7.90681857315	8.0323292341	9.82203543926	8.97913174656	8.18219159009
MCT.f.0293	3.0180900341	0.0	3.94255026152	6.72790564806	8.27098041264	8.29010744116	7.37354171858	8.86038760933	9.32324091767	8.44220175497	8.48211975985	8.18859667325	10.0613915513	9.06881601028	7.95460646293
MCT.f.0294	5.04325054953	3.94255026152	0.0	3.29019140656	5.07405252312	8.4107775275	7.69863194759	8.27481551033	8.50994183985	7.99174313502	8.13904463618	7.4683407337	8.92652464664	8.4789235259	7.77782952229
MCT.f.0295	7.40021929825	6.72790564806	3.29019140656	0.0	2.5017284352	5.7810577408	6.55526791584	6.48100561363	7.06214764439	7.77726395276	8.26513540531	8.10875706215	9.23451901115	8.75768754423	7.99511784512
MCT.f.0296	7.94965143678	8.27098041264	5.07405252312	2.5017284352	0.0	3.85068531149	5.2999438293	7.13203717213	7.38671571903	8.04993245546	8.3546377981	8.12755945428	8.71706844581	8.81820049199	8.79567456095
MCT.f.0297	8.23952088997	8.29010744116	8.4107775275	5.7810577408	3.85068531149	0.0	2.80413171723	6.01432314042	8.09631841081	8.478923945	8.85141972854	9.29052347496	9.63681681231	9.68776125731	8.99254522023
MCT.f.0298	7.12330382168	7.37354171858	7.69863194759	6.55526791584	5.2999438293	2.80413171723	0.0	3.76069933819	6.11398668202	7.12030172375	7.35613623018	7.93396474777	9.3110193685	8.31461199261	7.42807762039
MCT.f.0299	7.09492939666	8.86038760933	8.27481551033	6.48100561363	7.13203717213	6.01432314042	3.76069933819	0.0	3.22664650115	5.41206105484	7.76932733995	8.08952341582	9.30769710426	8.07798220111	6.90035547109
MCT.f.0300	7.52891357608	9.32324091767	8.50994183985	7.06214764439	7.38671571903	8.09631841081	6.11398668202	3.22664650115	0.0	2.92262290941	5.23194769667	7.22376001062	8.52811849059	7.6243575015	7.6848476884
MCT.f.0301	6.79301408862	8.44220175497	7.99174313502	7.77726395276	8.04993245546	8.478923945	7.12030172375	5.41206105484	2.92262290941	0.0	2.55160264108	4.86953721105	8.31761159982	7.62804760959	8.07777743368
MCT.f.0302	7.90681857315	8.48211975985	8.13904463618	8.26513540531	8.3546377981	8.85141972854	7.35613623018	7.76932733995	5.23194769667	2.55160264108	0.0	3.07537243776	6.79941821749	7.60980211018	8.42642712108
MCT.f.0303	8.0323292341	8.18859667325	7.4683407337	8.10875706215	8.12755945428	9.29052347496	7.93396474777	8.08952341582	7.22376001062	4.86953721105	3.07537243776	0.0	4.10604748632	5.08017380978	6.89948924271
MCT.f.0304	9.82203543926	10.0613915513	8.92652464664	9.23451901115	8.71706844581	9.63681681231	9.3110193685	9.30769710426	8.52811849059	8.31761159982	6.79941821749	4.10604748632	0.0	2.31708654564	5.24327311812
MCT.f.0305	8.97913174656	9.06881601028	8.4789235259	8.75768754423	8.81820049199	9.68776125731	8.31461199261	8.07798220111	7.6243575015	7.62804760959	7.60980211018	5.08017380978	2.31708654564	0.0	3.4824186665
MCT.f.0306	8.18219159009	7.95460646293	7.77782952229	7.99511784512	8.79567456095	8.99254522023	7.42807762039	6.90035547109	7.6848476884	8.07777743368	8.42642712108	6.89948924271	5.24327311812	3.4824186665	0.0
