	MCT.f.0157	MCT.f.0158	MCT.f.0159	MCT.f.0160	MCT.f.0161	MCT.f.0162	MCT.f.0163	MCT.f.0166	MCT.f.0167	MCT.f.0168	MCT.f.0169	MCT.f.0170
MCT.f.0157	0.0	1.77197551946	3.50968970499	5.29056235831	6.12390788334	7.35013850686	7.23094133605	6.23925019436	6.74078799489	6.95478896131	6.81062260186	5.95363218271
MCT.f.0158	1.77197551946	0.0	2.31384680633	4.46164550207	6.15334393062	7.63465618454	7.74540728856	6.82962355901	7.0666170384	7.18570253358	6.97894984899	6.28854344467
MCT.f.0159	3.50968970499	2.31384680633	0.0	2.51732676327	4.77925377754	6.51603028095	7.95146856551	7.66695537667	7.60943078891	7.46306082988	7.08577996972	6.62006159087
MCT.f.0160	5.29056235831	4.46164550207	2.51732676327	0.0	3.10924295823	5.12422144181	6.83479747858	7.41482886274	7.46483226972	7.19659531979	6.86708018084	7.14019939369
MCT.f.0161	6.12390788334	6.15334393062	4.77925377754	3.10924295823	0.0	2.54707353068	4.74200132337	7.38378052597	7.7202864027	7.37774093756	7.18486074503	7.08522116574
MCT.f.0162	7.35013850686	7.63465618454	6.51603028095	5.12422144181	2.54707353068	0.0	2.87748051556	7.65847227903	8.14667247469	7.97788777113	7.71049735582	7.60804715574
MCT.f.0163	7.23094133605	7.74540728856	7.95146856551	6.83479747858	4.74200132337	2.87748051556	0.0	6.78472117185	7.66191217561	7.54713932575	7.74057247926	7.5346654624
MCT.f.0166	6.23925019436	6.82962355901	7.66695537667	7.41482886274	7.38378052597	7.65847227903	6.78472117185	0.0	2.14052862043	3.03586376955	4.37707481665	5.3743956881
MCT.f.0167	6.74078799489	7.0666170384	7.60943078891	7.46483226972	7.7202864027	8.14667247469	7.66191217561	2.14052862043	0.0	1.39508637659	2.89076375065	4.31894176659
MCT.f.0168	6.95478896131	7.18570253358	7.46306082988	7.19659531979	7.37774093756	7.97788777113	7.54713932575	3.03586376955	1.39508637659	0.0	1.68761473306	3.41333011087
MCT.f.0169	6.81062260186	6.97894984899	7.08577996972	6.86708018084	7.18486074503	7.71049735582	7.74057247926	4.37707481665	2.89076375065	1.68761473306	0.0	2.3453165994
MCT.f.0170	5.95363218271	6.28854344467	6.62006159087	7.14019939369	7.08522116574	7.60804715574	7.5346654624	5.3743956881	4.31894176659	3.41333011087	2.3453165994	0.0
