	MCT.f.0157	MCT.f.0158	MCT.f.0159	MCT.f.0160	MCT.f.0161	MCT.f.0162	MCT.f.0163	MCT.f.0166	MCT.f.0167	MCT.f.0168	MCT.f.0169	MCT.f.0170
MCT.f.0157	0.0	0.149253731343	0.372807017544	0.569721115538	0.731182795699	0.758992805755	0.700374531835	0.579150579151	0.625468164794	0.705454545455	0.630281690141	0.620689655172
MCT.f.0158	0.149253731343	0.0	0.259433962264	0.48085106383	0.666666666667	0.734317343173	0.703007518797	0.608365019011	0.648148148148	0.72202166065	0.627659574468	0.622837370242
MCT.f.0159	0.372807017544	0.259433962264	0.0	0.280193236715	0.531380753138	0.620967741935	0.687022900763	0.672727272727	0.666666666667	0.687732342007	0.586080586081	0.5871886121
MCT.f.0160	0.569721115538	0.48085106383	0.280193236715	0.0	0.346341463415	0.457943925234	0.568965517241	0.711678832117	0.710622710623	0.678294573643	0.583333333333	0.639575971731
MCT.f.0161	0.731182795699	0.666666666667	0.531380753138	0.346341463415	0.0	0.214285714286	0.427884615385	0.725274725275	0.742753623188	0.707692307692	0.696113074205	0.716216216216
MCT.f.0162	0.758992805755	0.734317343173	0.620967741935	0.457943925234	0.214285714286	0.0	0.271739130435	0.69111969112	0.719696969697	0.707509881423	0.695652173913	0.702797202797
MCT.f.0163	0.700374531835	0.703007518797	0.687022900763	0.568965517241	0.427884615385	0.271739130435	0.0	0.579166666667	0.677042801556	0.662601626016	0.654275092937	0.658273381295
MCT.f.0166	0.579150579151	0.608365019011	0.672727272727	0.711678832117	0.725274725275	0.69111969112	0.579166666667	0.0	0.247572815534	0.394495412844	0.554716981132	0.597864768683
MCT.f.0167	0.625468164794	0.648148148148	0.666666666667	0.710622710623	0.742753623188	0.719696969697	0.677042801556	0.247572815534	0.0	0.182291666667	0.421487603306	0.494252873563
MCT.f.0168	0.705454545455	0.72202166065	0.687732342007	0.678294573643	0.707692307692	0.707509881423	0.662601626016	0.394495412844	0.182291666667	0.0	0.305936073059	0.427983539095
MCT.f.0169	0.630281690141	0.627659574468	0.586080586081	0.583333333333	0.696113074205	0.695652173913	0.654275092937	0.554716981132	0.421487603306	0.305936073059	0.0	0.187772925764
MCT.f.0170	0.620689655172	0.622837370242	0.5871886121	0.639575971731	0.716216216216	0.702797202797	0.658273381295	0.597864768683	0.494252873563	0.427983539095	0.187772925764	0.0
