	MCT.f.0206	MCT.f.0209	MCT.f.0211	MCT.f.0213	MCT.f.0214	MCT.f.0215	MCT.f.0216	MCT.f.0218	MCT.f.0219	MCT.f.0220	MCT.f.0221
MCT.f.0206	0.0	7.43433146991	7.7400270589	7.47675748532	7.82868337573	8.34434401125	8.11765577931	8.25669497622	7.31299467698	7.48003148386	7.37337360742
MCT.f.0209	7.43433146991	0.0	7.77116748957	7.67317129297	7.09590556388	8.02472379754	8.50417242479	8.6750606965	8.41324921136	8.32395528099	8.23212279691
MCT.f.0211	7.7400270589	7.77116748957	0.0	8.1489901834	7.34250054532	8.7520411395	8.70471717569	7.89960646423	7.66322778637	9.18406525582	6.8519182646
MCT.f.0213	7.47675748532	7.67317129297	8.1489901834	0.0	5.61123441029	8.61514278741	9.09652173913	9.26037704749	8.69427352013	8.60168837	8.27407676584
MCT.f.0214	7.82868337573	7.09590556388	7.34250054532	5.61123441029	0.0	5.59459403293	8.62387796085	8.9996637712	8.36935902635	8.50255260039	7.44658085226
MCT.f.0215	8.34434401125	8.02472379754	8.7520411395	8.61514278741	5.59459403293	0.0	4.18117445427	8.84514319349	8.11449402463	7.37106205062	7.52573735561
MCT.f.0216	8.11765577931	8.50417242479	8.70471717569	9.09652173913	8.62387796085	4.18117445427	0.0	8.22312749055	8.22525488045	8.03001438212	8.1371076045
MCT.f.0218	8.25669497622	8.6750606965	7.89960646423	9.26037704749	8.9996637712	8.84514319349	8.22312749055	0.0	5.24716171198	8.63107177712	8.25416359567
MCT.f.0219	7.31299467698	8.41324921136	7.66322778637	8.69427352013	8.36935902635	8.11449402463	8.22525488045	5.24716171198	0.0	3.73884942327	7.18650962815
MCT.f.0220	7.48003148386	8.32395528099	9.18406525582	8.60168837	8.50255260039	7.37106205062	8.03001438212	8.63107177712	3.73884942327	0.0	5.13051961449
MCT.f.0221	7.37337360742	8.23212279691	6.8519182646	8.27407676584	7.44658085226	7.52573735561	8.1371076045	8.25416359567	7.18650962815	5.13051961449	0.0
