	sample1	sample2	sample3	sample4	sample5	sample6	sample7	sample9	sample10	sample11	sample12	sample13	sample15
sample1	0.0	0.834482758621	0.674418604651	0.769230769231	0.753846153846	0.838709677419	0.64347826087	0.700854700855	0.752577319588	0.815068493151	0.856115107914	0.892617449664	0.822222222222
sample2	0.834482758621	0.0	0.834437086093	0.768707482993	0.744360902256	0.788617886179	0.816176470588	0.924657534247	0.884955752212	0.772413793103	0.794117647059	0.785714285714	0.828571428571
sample3	0.674418604651	0.834437086093	0.0	0.796052631579	0.80985915493	0.709401709402	0.765151515152	0.830882352941	0.745098039216	0.831168831169	0.797101449275	0.845637583893	0.878378378378
sample4	0.769230769231	0.768707482993	0.796052631579	0.0	0.608	0.710743801653	0.825174825175	0.71875	0.872881355932	0.687943262411	0.751824817518	0.865384615385	0.820689655172
sample5	0.753846153846	0.744360902256	0.80985915493	0.608	0.0	0.754385964912	0.758064516129	0.828125	0.821782178218	0.769784172662	0.81954887218	0.843971631206	0.909722222222
sample6	0.838709677419	0.788617886179	0.709401709402	0.710743801653	0.754385964912	0.0	0.827586206897	0.788990825688	0.811764705882	0.8046875	0.869918699187	0.875968992248	0.930769230769
sample7	0.64347826087	0.816176470588	0.765151515152	0.825174825175	0.758064516129	0.827586206897	0.0	0.769230769231	0.569620253165	0.777777777778	0.829457364341	0.870503597122	0.881481481481
sample9	0.700854700855	0.924657534247	0.830882352941	0.71875	0.828125	0.788990825688	0.769230769231	0.0	0.827956989247	0.816176470588	0.80487804878	0.823076923077	0.785123966942
sample10	0.752577319588	0.884955752212	0.745098039216	0.872881355932	0.821782178218	0.811764705882	0.569620253165	0.827956989247	0.0	0.839285714286	0.954954954955	0.900900900901	0.915887850467
sample11	0.815068493151	0.772413793103	0.831168831169	0.687943262411	0.769784172662	0.8046875	0.777777777778	0.816176470588	0.839285714286	0.0	0.773722627737	0.808219178082	0.755555555556
sample12	0.856115107914	0.794117647059	0.797101449275	0.751824817518	0.81954887218	0.869918699187	0.829457364341	0.80487804878	0.954954954955	0.773722627737	0.0	0.72	0.796875
sample13	0.892617449664	0.785714285714	0.845637583893	0.865384615385	0.843971631206	0.875968992248	0.870503597122	0.823076923077	0.900900900901	0.808219178082	0.72	0.0	0.759689922481
sample15	0.822222222222	0.828571428571	0.878378378378	0.820689655172	0.909722222222	0.930769230769	0.881481481481	0.785123966942	0.915887850467	0.755555555556	0.796875	0.759689922481	0.0
