	MCT.f.0600	MCT.f.0601	MCT.f.0602	MCT.f.0603	MCT.f.0604	MCT.f.0605	MCT.f.0606	MCT.f.0607	MCT.f.0608	MCT.f.0609	MCT.f.0610	MCT.f.0611	MCT.f.0612
MCT.f.0600	0.0	0.141666666667	0.31906614786	0.449438202247	0.593639575972	0.706484641638	0.6735395189	0.707482993197	0.737373737374	0.703832752613	0.712328767123	0.739864864865	0.71954674221
MCT.f.0601	0.141666666667	0.0	0.205761316872	0.3671875	0.522058823529	0.641843971631	0.686868686869	0.736842105263	0.753289473684	0.712328767123	0.716216216216	0.734899328859	0.70821529745
MCT.f.0602	0.31906614786	0.205761316872	0.0	0.235807860262	0.441767068273	0.57528957529	0.63768115942	0.719723183391	0.714788732394	0.688405797101	0.697508896797	0.708185053381	0.711370262391
MCT.f.0603	0.449438202247	0.3671875	0.235807860262	0.0	0.262910798122	0.42600896861	0.579365079365	0.671698113208	0.747292418773	0.735294117647	0.743682310469	0.717472118959	0.722891566265
MCT.f.0604	0.593639575972	0.522058823529	0.441767068273	0.262910798122	0.0	0.208556149733	0.423963133641	0.551724137931	0.643442622951	0.71875	0.742424242424	0.719844357977	0.740740740741
MCT.f.0605	0.706484641638	0.641843971631	0.57528957529	0.42600896861	0.208556149733	0.0	0.30890052356	0.461165048544	0.594594594595	0.679487179487	0.722448979592	0.739837398374	0.768987341772
MCT.f.0606	0.6735395189	0.686868686869	0.63768115942	0.579365079365	0.423963133641	0.30890052356	0.0	0.2	0.372448979592	0.523364485981	0.577777777778	0.785440613027	0.807228915663
MCT.f.0607	0.707482993197	0.736842105263	0.719723183391	0.671698113208	0.551724137931	0.461165048544	0.2	0.0	0.211428571429	0.39378238342	0.460784313725	0.704166666667	0.788819875776
MCT.f.0608	0.737373737374	0.753289473684	0.714788732394	0.747292418773	0.643442622951	0.594594594595	0.372448979592	0.211428571429	0.0	0.247126436782	0.32972972973	0.621621621622	0.733552631579
MCT.f.0609	0.703832752613	0.712328767123	0.688405797101	0.735294117647	0.71875	0.679487179487	0.523364485981	0.39378238342	0.247126436782	0.0	0.111111111111	0.477386934673	0.645390070922
MCT.f.0610	0.712328767123	0.716216216216	0.697508896797	0.743682310469	0.742424242424	0.722448979592	0.577777777778	0.460784313725	0.32972972973	0.111111111111	0.0	0.401041666667	0.596363636364
MCT.f.0611	0.739864864865	0.734899328859	0.708185053381	0.717472118959	0.719844357977	0.739837398374	0.785440613027	0.704166666667	0.621621621622	0.477386934673	0.401041666667	0.0	0.404166666667
MCT.f.0612	0.71954674221	0.70821529745	0.711370262391	0.722891566265	0.740740740741	0.768987341772	0.807228915663	0.788819875776	0.733552631579	0.645390070922	0.596363636364	0.404166666667	0.0
