	MCT.f.0600	MCT.f.0601	MCT.f.0602	MCT.f.0603	MCT.f.0604	MCT.f.0605	MCT.f.0606	MCT.f.0607	MCT.f.0608	MCT.f.0609	MCT.f.0610	MCT.f.0611	MCT.f.0612
MCT.f.0600	0.0	1.9188168508	3.35635921465	3.88193016009	5.06696509201	6.33350296898	6.36882652314	7.07897847416	7.38788931409	7.27942816796	7.51191023907	7.646419196	7.20017142874
MCT.f.0601	1.9188168508	0.0	2.35432127328	2.91877732473	4.42266113635	5.73870426762	6.57780585637	7.09467363485	7.11568497526	6.77595031288	6.98040621266	7.06661321812	6.97511246488
MCT.f.0602	3.35635921465	2.35432127328	0.0	1.82046010293	3.31099716686	4.5902981804	5.838380488	6.68090923825	6.65109228018	6.30613170279	6.74187195248	6.52329648307	6.89481867105
MCT.f.0603	3.88193016009	2.91877732473	1.82046010293	0.0	2.02856537548	3.49121466769	4.80507133031	5.83847427027	6.39149788188	6.28306536145	6.54408364845	6.60090270354	6.74221023032
MCT.f.0604	5.06696509201	4.42266113635	3.31099716686	2.02856537548	0.0	1.88430763226	3.42714980633	4.31591316477	4.94076483343	5.56045876223	5.83811230585	5.72295536499	6.42183022494
MCT.f.0605	6.33350296898	5.73870426762	4.5902981804	3.49121466769	1.88430763226	0.0	1.83451064666	3.10925054195	3.69943657762	4.37351776131	4.97915599932	5.46974975117	6.47272174009
MCT.f.0606	6.36882652314	6.57780585637	5.838380488	4.80507133031	3.42714980633	1.83451064666	0.0	2.09493434488	2.9104928622	3.86673672582	4.34293034154	5.8848842765	6.46585221039
MCT.f.0607	7.07897847416	7.09467363485	6.68090923825	5.83847427027	4.31591316477	3.10925054195	2.09493434488	0.0	1.22383995261	2.51790922432	3.24570072466	4.24706176176	6.59360086976
MCT.f.0608	7.38788931409	7.11568497526	6.65109228018	6.39149788188	4.94076483343	3.69943657762	2.9104928622	1.22383995261	0.0	1.50128794026	2.38934707394	3.42157185316	5.84667040187
MCT.f.0609	7.27942816796	6.77595031288	6.30613170279	6.28306536145	5.56045876223	4.37351776131	3.86673672582	2.51790922432	1.50128794026	0.0	1.28910838821	2.36302139306	4.61932793899
MCT.f.0610	7.51191023907	6.98040621266	6.74187195248	6.54408364845	5.83811230585	4.97915599932	4.34293034154	3.24570072466	2.38934707394	1.28910838821	0.0	1.87623256194	4.18232916594
MCT.f.0611	7.646419196	7.06661321812	6.52329648307	6.60090270354	5.72295536499	5.46974975117	5.8848842765	4.24706176176	3.42157185316	2.36302139306	1.87623256194	0.0	3.14530640195
MCT.f.0612	7.20017142874	6.97511246488	6.89481867105	6.74221023032	6.42183022494	6.47272174009	6.46585221039	6.59360086976	5.84667040187	4.61932793899	4.18232916594	3.14530640195	0.0
