	MCT.f.0394	MCT.f.0395	MCT.f.0396	MCT.f.0397	MCT.f.0398	MCT.f.0399	MCT.f.0400	MCT.f.0402	MCT.f.0403	MCT.f.0404	MCT.f.0405	MCT.f.0406	MCT.f.0407	MCT.f.0408
MCT.f.0394	0.0	3.08363920439	4.28461235215	6.4773048756	7.42260538382	8.27318773107	6.91028674789	6.72265187996	6.61274311359	7.46464614038	8.71112002854	9.62784417244	8.07776751527	7.42577687449
MCT.f.0395	3.08363920439	0.0	1.98795763627	4.39831273764	7.79260803794	8.14527789769	7.85196129573	7.99431894431	8.02513610227	8.86118216384	9.23538234052	9.66490187952	8.29389298383	8.11561123725
MCT.f.0396	4.28461235215	1.98795763627	0.0	3.32891345348	6.69332305834	8.02803419115	7.5401379844	7.76223902653	7.63717695718	8.51608168864	8.8815777219	9.56868263925	8.16884339279	7.65638716425
MCT.f.0397	6.4773048756	4.39831273764	3.32891345348	0.0	3.99684699821	5.69527361975	8.1252131245	8.56673351159	8.22242547841	8.41309659091	8.43969907407	9.01526954976	7.61220321229	7.92132097893
MCT.f.0398	7.42260538382	7.79260803794	6.69332305834	3.99684699821	0.0	3.17727999911	6.634384442	8.35525080022	8.2886852315	8.74707722385	7.96303763441	7.24160423992	6.38422138123	7.1460711615
MCT.f.0399	8.27318773107	8.14527789769	8.02803419115	5.69527361975	3.17727999911	0.0	3.79512544661	8.50761387547	8.62172990017	9.09741552382	8.2873286389	7.44596935278	6.59868111245	7.45647410088
MCT.f.0400	6.91028674789	7.85196129573	7.5401379844	8.1252131245	6.634384442	3.79512544661	0.0	5.55124459127	5.94432195891	6.78614086944	7.97614877963	8.04239845755	6.47479210877	5.84608538387
MCT.f.0402	6.72265187996	7.99431894431	7.76223902653	8.56673351159	8.35525080022	8.50761387547	5.55124459127	0.0	2.37804705253	4.57654188948	7.77389086948	8.53794003599	7.08036925283	6.52816417607
MCT.f.0403	6.61274311359	8.02513610227	7.63717695718	8.22242547841	8.2886852315	8.62172990017	5.94432195891	2.37804705253	0.0	2.79535373361	6.03107167521	8.65883056058	7.1555199807	6.38632074853
MCT.f.0404	7.46464614038	8.86118216384	8.51608168864	8.41309659091	8.74707722385	9.09741552382	6.78614086944	4.57654188948	2.79535373361	0.0	3.6786952862	6.44206807411	7.53766378873	6.93651873307
MCT.f.0405	8.71112002854	9.23538234052	8.8815777219	8.43969907407	7.96303763441	8.2873286389	7.97614877963	7.77389086948	6.03107167521	3.6786952862	0.0	3.58812752326	6.04965859714	7.21376470252
MCT.f.0406	9.62784417244	9.66490187952	9.56868263925	9.01526954976	7.24160423992	7.44596935278	8.04239845755	8.53794003599	8.65883056058	6.44206807411	3.58812752326	0.0	4.15914109455	6.87241053467
MCT.f.0407	8.07776751527	8.29389298383	8.16884339279	7.61220321229	6.38422138123	6.59868111245	6.47479210877	7.08036925283	7.1555199807	7.53766378873	6.04965859714	4.15914109455	0.0	3.15977423967
MCT.f.0408	7.42577687449	8.11561123725	7.65638716425	7.92132097893	7.1460711615	7.45647410088	5.84608538387	6.52816417607	6.38632074853	6.93651873307	7.21376470252	6.87241053467	3.15977423967	0.0
