	MCT.f.0429	MCT.f.0430	MCT.f.0431	MCT.f.0432	MCT.f.0433	MCT.f.0434	MCT.f.0435	MCT.f.0436	MCT.f.0437	MCT.f.0438	MCT.f.0439	MCT.f.0440	MCT.f.0441	MCT.f.0442
MCT.f.0429	0.0	2.24462563533	5.02460360542	6.38304718519	7.57122945869	6.67360908444	6.05771762485	6.41074949941	6.81195413367	7.95222605213	8.42007954388	8.2178193679	7.88076346752	8.12222902762
MCT.f.0430	2.24462563533	0.0	3.09019039552	4.47656652317	5.97204461996	6.14609397827	6.08871886014	6.46170149567	6.62602330091	7.39548954895	7.90309478271	7.83439307811	7.5928087628	7.99252232287
MCT.f.0431	5.02460360542	3.09019039552	0.0	1.94319261265	3.52469474308	4.69127356819	6.14358577262	6.74837154059	6.95290950017	6.66328090575	6.93761915995	6.99084064354	6.85180563946	8.15786655101
MCT.f.0432	6.38304718519	4.47656652317	1.94319261265	0.0	2.16036517732	3.60252812319	5.62497331383	6.60700463676	6.72317350444	6.64294364442	6.88389889243	7.0164227105	7.10483658072	8.49852725725
MCT.f.0433	7.57122945869	5.97204461996	3.52469474308	2.16036517732	0.0	2.34690099607	4.55522507768	5.93694720349	6.29680652257	6.34368311308	6.40320177304	6.56529359704	7.15840133285	8.51129876021
MCT.f.0434	6.67360908444	6.14609397827	4.69127356819	3.60252812319	2.34690099607	0.0	2.67513420671	4.1015592687	4.56854343621	6.17044683192	6.73973381267	7.09708344762	7.54438561022	8.3307320425
MCT.f.0435	6.05771762485	6.08871886014	6.14358577262	5.62497331383	4.55522507768	2.67513420671	0.0	2.09178908462	3.41170935371	6.38790822782	7.71155326666	7.85268530294	8.03297465821	7.48973224363
MCT.f.0436	6.41074949941	6.46170149567	6.74837154059	6.60700463676	5.93694720349	4.1015592687	2.09178908462	0.0	2.98633688522	6.03696782916	7.38614916252	7.91361561476	7.82276474096	6.90223933412
MCT.f.0437	6.81195413367	6.62602330091	6.95290950017	6.72317350444	6.29680652257	4.56854343621	3.41170935371	2.98633688522	0.0	3.69750127187	5.12362689136	5.63609534832	7.67810437644	7.16142278813
MCT.f.0438	7.95222605213	7.39548954895	6.66328090575	6.64294364442	6.34368311308	6.17044683192	6.38790822782	6.03696782916	3.69750127187	0.0	1.73289377244	2.53765293656	4.55354598808	7.59641474528
MCT.f.0439	8.42007954388	7.90309478271	6.93761915995	6.88389889243	6.40320177304	6.73973381267	7.71155326666	7.38614916252	5.12362689136	1.73289377244	0.0	1.41802345483	3.34089449311	7.27385857288
MCT.f.0440	8.2178193679	7.83439307811	6.99084064354	7.0164227105	6.56529359704	7.09708344762	7.85268530294	7.91361561476	5.63609534832	2.53765293656	1.41802345483	0.0	2.60704125254	6.3100786626
MCT.f.0441	7.88076346752	7.5928087628	6.85180563946	7.10483658072	7.15840133285	7.54438561022	8.03297465821	7.82276474096	7.67810437644	4.55354598808	3.34089449311	2.60704125254	0.0	4.50011534025
MCT.f.0442	8.12222902762	7.99252232287	8.15786655101	8.49852725725	8.51129876021	8.3307320425	7.48973224363	6.90223933412	7.16142278813	7.59641474528	7.27385857288	6.3100786626	4.50011534025	0.0
