	MCT.f.0157	MCT.f.0158	MCT.f.0159	MCT.f.0160	MCT.f.0161	MCT.f.0162	MCT.f.0163	MCT.f.0166	MCT.f.0167	MCT.f.0168	MCT.f.0169	MCT.f.0170
MCT.f.0157	0.0	2.62341770586	5.38242019635	6.37951997807	8.43354909586	7.74706379881	7.70308920787	7.19450079013	7.68187072108	7.85266665395	6.87443025995	6.47723703799
MCT.f.0158	2.62341770586	0.0	3.48316047989	5.6268644441	8.62798189142	8.58263845546	8.68808753711	7.70868400435	7.62244322159	7.81382830129	6.81937268517	6.61109440795
MCT.f.0159	5.38242019635	3.48316047989	0.0	3.64936842105	6.77900563654	8.23512671756	8.41318797595	8.20789641873	7.8018137696	8.19184996421	7.00039837794	7.57318156831
MCT.f.0160	6.37951997807	5.6268644441	3.64936842105	0.0	4.08518745844	6.47616656144	8.62603778987	7.85832349469	7.18258324748	7.18826190386	6.92980169402	7.55450064126
MCT.f.0161	8.43354909586	8.62798189142	6.77900563654	4.08518745844	0.0	3.13896987366	5.41946088484	8.43692825418	7.85110725564	7.83524740298	7.55156897657	7.81057654613
MCT.f.0162	7.74706379881	8.58263845546	8.23512671756	6.47616656144	3.13896987366	0.0	2.95288723576	8.79399076519	8.35854595354	8.37868028467	8.3242474977	8.43708835796
MCT.f.0163	7.70308920787	8.68808753711	8.41318797595	8.62603778987	5.41946088484	2.95288723576	0.0	8.41805925901	8.63804090799	8.92644558982	8.08439100423	7.9302679733
MCT.f.0166	7.19450079013	7.70868400435	8.20789641873	7.85832349469	8.43692825418	8.79399076519	8.41805925901	0.0	2.38315672058	4.18370534262	5.26428853901	5.56007937091
MCT.f.0167	7.68187072108	7.62244322159	7.8018137696	7.18258324748	7.85110725564	8.35854595354	8.63804090799	2.38315672058	0.0	2.4738511144	4.08169012683	6.18494841236
MCT.f.0168	7.85266665395	7.81382830129	8.19184996421	7.18826190386	7.83524740298	8.37868028467	8.92644558982	4.18370534262	2.4738511144	0.0	2.9699408012	5.17713728865
MCT.f.0169	6.87443025995	6.81937268517	7.00039837794	6.92980169402	7.55156897657	8.3242474977	8.08439100423	5.26428853901	4.08169012683	2.9699408012	0.0	2.66656832026
MCT.f.0170	6.47723703799	6.61109440795	7.57318156831	7.55450064126	7.81057654613	8.43708835796	7.9302679733	5.56007937091	6.18494841236	5.17713728865	2.66656832026	0.0
