	MCT.f.0005	MCT.f.0006	MCT.f.0007	MCT.f.0008	MCT.f.0009	MCT.f.0010	MCT.f.0011	MCT.f.0012	MCT.f.0013	MCT.f.0014	MCT.f.0016	MCT.f.0017
MCT.f.0005	0.0	2.34571993203	3.48359155418	3.77258003252	3.95754279187	4.46093446933	4.19983271786	4.05810941005	4.78313099478	4.8863021788	5.00826502445	5.3269551604
MCT.f.0006	2.34571993203	0.0	1.48784700215	2.14896199667	2.6593042968	3.27072987152	5.1314314657	5.02536001529	5.33500586568	5.21558325057	5.35941440505	5.51016138123
MCT.f.0007	3.48359155418	1.48784700215	0.0	1.01061215	1.70943136944	2.50845333259	4.49442309717	5.20741736405	5.39103711528	5.1543580643	5.28213041507	5.58067431471
MCT.f.0008	3.77258003252	2.14896199667	1.01061215	0.0	1.27207499323	2.150527394	4.1937907058	4.99403440951	5.52440148805	5.36189021063	5.37210305853	5.46439777517
MCT.f.0009	3.95754279187	2.6593042968	1.70943136944	1.27207499323	0.0	1.2258940933	3.21929658309	4.12953606953	4.67833071973	4.91753853176	5.18996436325	5.29867921105
MCT.f.0010	4.46093446933	3.27072987152	2.50845333259	2.150527394	1.2258940933	0.0	2.35757080572	3.43914961421	4.09668131545	4.28789884043	4.93621957134	5.01923672938
MCT.f.0011	4.19983271786	5.1314314657	4.49442309717	4.1937907058	3.21929658309	2.35757080572	0.0	1.44883339014	2.78929890573	3.6631029987	4.90677092087	5.16661498155
MCT.f.0012	4.05810941005	5.02536001529	5.20741736405	4.99403440951	4.12953606953	3.43914961421	1.44883339014	0.0	2.35487588289	3.33454923243	4.78324559985	5.19275918546
MCT.f.0013	4.78313099478	5.33500586568	5.39103711528	5.52440148805	4.67833071973	4.09668131545	2.78929890573	2.35487588289	0.0	1.67285743061	3.28535713449	3.76604496071
MCT.f.0014	4.8863021788	5.21558325057	5.1543580643	5.36189021063	4.91753853176	4.28789884043	3.6631029987	3.33454923243	1.67285743061	0.0	1.78807031921	2.44281653452
MCT.f.0016	5.00826502445	5.35941440505	5.28213041507	5.37210305853	5.18996436325	4.93621957134	4.90677092087	4.78324559985	3.28535713449	1.78807031921	0.0	0.80997006846
MCT.f.0017	5.3269551604	5.51016138123	5.58067431471	5.46439777517	5.29867921105	5.01923672938	5.16661498155	5.19275918546	3.76604496071	2.44281653452	0.80997006846	0.0
