	MCT.f.0379	MCT.f.0380	MCT.f.0381	MCT.f.0382	MCT.f.0383	MCT.f.0384	MCT.f.0385	MCT.f.0386	MCT.f.0387	MCT.f.0388	MCT.f.0389	MCT.f.0390	MCT.f.0391
MCT.f.0379	0.0	1.93170767553	3.14226984692	4.26567796315	5.40141841543	6.45898696064	6.30690859037	6.40674613064	5.9028689595	5.87435835975	4.99871234778	5.23339338095	5.28781855019
MCT.f.0380	1.93170767553	0.0	1.45728565353	2.78448391625	3.98739939204	5.07272216497	5.3346228894	5.42757201424	5.63423671489	5.44198619194	4.59056906422	5.2307486858	5.41280859629
MCT.f.0381	3.14226984692	1.45728565353	0.0	1.58062464631	3.10819337793	4.1856209901	4.64767025294	5.01937758469	5.38064835209	5.39323559541	4.56143541336	5.12814751839	5.30511363043
MCT.f.0382	4.26567796315	2.78448391625	1.58062464631	0.0	2.09591477972	3.31219318104	4.02638528918	4.71181981163	5.37773333459	5.45500505561	5.04356356444	5.57353159372	5.7169210739
MCT.f.0383	5.40141841543	3.98739939204	3.10819337793	2.09591477972	0.0	1.58204297247	2.54175228116	3.71273551299	4.35664357609	5.97958477784	5.26394331131	5.42736743279	5.37557795019
MCT.f.0384	6.45898696064	5.07272216497	4.1856209901	3.31219318104	1.58204297247	0.0	1.3361322051	2.72207488974	3.35688965451	5.02045626523	5.55087682014	5.65331794991	5.6049410599
MCT.f.0385	6.30690859037	5.3346228894	4.64767025294	4.02638528918	2.54175228116	1.3361322051	0.0	1.79627080747	2.4164026164	4.14716858845	4.85496873873	5.56554380512	5.54914720971
MCT.f.0386	6.40674613064	5.42757201424	5.01937758469	4.71181981163	3.71273551299	2.72207488974	1.79627080747	0.0	1.64325623487	3.03926497663	4.12952924568	5.15046661275	5.78231547043
MCT.f.0387	5.9028689595	5.63423671489	5.38064835209	5.37773333459	4.35664357609	3.35688965451	2.4164026164	1.64325623487	0.0	2.20470904521	3.23790605166	4.15227774875	4.66801109082
MCT.f.0388	5.87435835975	5.44198619194	5.39323559541	5.45500505561	5.97958477784	5.02045626523	4.14716858845	3.03926497663	2.20470904521	0.0	1.94070682764	3.22252080444	4.13230932796
MCT.f.0389	4.99871234778	4.59056906422	4.56143541336	5.04356356444	5.26394331131	5.55087682014	4.85496873873	4.12952924568	3.23790605166	1.94070682764	0.0	1.92978057541	2.94304113816
MCT.f.0390	5.23339338095	5.2307486858	5.12814751839	5.57353159372	5.42736743279	5.65331794991	5.56554380512	5.15046661275	4.15227774875	3.22252080444	1.92978057541	0.0	1.3573334083
MCT.f.0391	5.28781855019	5.41280859629	5.30511363043	5.7169210739	5.37557795019	5.6049410599	5.54914720971	5.78231547043	4.66801109082	4.13230932796	2.94304113816	1.3573334083	0.0
