	MCT.f.0379	MCT.f.0380	MCT.f.0381	MCT.f.0382	MCT.f.0383	MCT.f.0384	MCT.f.0385	MCT.f.0386	MCT.f.0387	MCT.f.0388	MCT.f.0389	MCT.f.0390	MCT.f.0391
MCT.f.0379	0.0	0.205223880597	0.342857142857	0.418060200669	0.525157232704	0.624277456647	0.644117647059	0.642253521127	0.620289855072	0.603988603989	0.584569732938	0.601173020528	0.589171974522
MCT.f.0380	0.205223880597	0.0	0.156488549618	0.249110320285	0.373333333333	0.490853658537	0.55421686747	0.580736543909	0.589743589744	0.574229691877	0.553935860058	0.578796561605	0.565217391304
MCT.f.0381	0.342857142857	0.156488549618	0.0	0.115079365079	0.261992619926	0.406666666667	0.491856677524	0.563798219585	0.573134328358	0.565597667638	0.544072948328	0.552870090634	0.540983606557
MCT.f.0382	0.418060200669	0.249110320285	0.115079365079	0.0	0.16091954023	0.349152542373	0.437086092715	0.515060240964	0.554896142433	0.576704545455	0.589595375723	0.585507246377	0.576802507837
MCT.f.0383	0.525157232704	0.373333333333	0.261992619926	0.16091954023	0.0	0.224264705882	0.328571428571	0.45253164557	0.513846153846	0.592067988669	0.605187319885	0.597101449275	0.584905660377
MCT.f.0384	0.624277456647	0.490853658537	0.406666666667	0.349152542373	0.224264705882	0.0	0.14453125	0.318644067797	0.382838283828	0.477341389728	0.58908045977	0.58908045977	0.585139318885
MCT.f.0385	0.644117647059	0.55421686747	0.491856677524	0.437086092715	0.328571428571	0.14453125	0.0	0.269784172662	0.344947735192	0.476635514019	0.591715976331	0.624277456647	0.614420062696
MCT.f.0386	0.642253521127	0.580736543909	0.563798219585	0.515060240964	0.45253164557	0.318644067797	0.269784172662	0.0	0.128301886792	0.305647840532	0.442006269592	0.480122324159	0.59696969697
MCT.f.0387	0.620289855072	0.589743589744	0.573134328358	0.554896142433	0.513846153846	0.382838283828	0.344947735192	0.128301886792	0.0	0.20640569395	0.36877076412	0.411003236246	0.535256410256
MCT.f.0388	0.603988603989	0.574229691877	0.565597667638	0.576704545455	0.592067988669	0.477341389728	0.476635514019	0.305647840532	0.20640569395	0.0	0.189964157706	0.240418118467	0.375862068966
MCT.f.0389	0.584569732938	0.553935860058	0.544072948328	0.589595375723	0.605187319885	0.58908045977	0.591715976331	0.442006269592	0.36877076412	0.189964157706	0.0	0.100386100386	0.251908396947
MCT.f.0390	0.601173020528	0.578796561605	0.552870090634	0.585507246377	0.597101449275	0.58908045977	0.624277456647	0.480122324159	0.411003236246	0.240418118467	0.100386100386	0.0	0.168
MCT.f.0391	0.589171974522	0.565217391304	0.540983606557	0.576802507837	0.584905660377	0.585139318885	0.614420062696	0.59696969697	0.535256410256	0.375862068966	0.251908396947	0.168	0.0
