	MCT.f.0614	MCT.f.0615	MCT.f.0616	MCT.f.0617	MCT.f.0618	MCT.f.0619	MCT.f.0620	MCT.f.0621	MCT.f.0622	MCT.f.0623	MCT.f.0624	MCT.f.0625	MCT.f.0627	MCT.f.0628
MCT.f.0614	0.0	4.35496226563	6.33702403457	8.71395148342	8.45433406281	8.28978611873	8.33016773187	7.66095722914	8.70454735662	8.10008954333	7.86970932549	9.62907314459	7.38683655318	7.12818065021
MCT.f.0615	4.35496226563	0.0	4.3143169156	9.01997666187	8.54482730409	8.49365819359	7.87225462861	7.0751283222	7.32546855696	7.14512816012	7.76149923649	9.65110780511	6.78824921309	6.57031010316
MCT.f.0616	6.33702403457	4.3143169156	0.0	6.8452880994	7.76489032061	7.04072567689	7.76866620435	7.42662694929	7.54476633628	7.85181600097	8.38361953689	9.62334667156	7.83401845676	7.68717283343
MCT.f.0617	8.71395148342	9.01997666187	6.8452880994	0.0	2.2369338589	6.56999430105	7.2737397888	8.52396923918	8.21190072244	8.45303279406	8.3098954913	9.09140415845	8.87115120487	9.54806316642
MCT.f.0618	8.45433406281	8.54482730409	7.76489032061	2.2369338589	0.0	5.03791664052	7.20769643336	8.13361557038	8.2493186016	8.17444480729	7.70533101963	8.59439836263	7.94899237825	8.80663685493
MCT.f.0619	8.28978611873	8.49365819359	7.04072567689	6.56999430105	5.03791664052	0.0	4.95166953083	8.40459279439	9.39181433902	8.92521694464	8.0386046973	9.31610979532	8.15458197692	8.64505769572
MCT.f.0620	8.33016773187	7.87225462861	7.76866620435	7.2737397888	7.20769643336	4.95166953083	0.0	4.17871353256	7.34325675691	7.46432147721	7.90969997865	8.92617679256	8.31659945932	8.2196112965
MCT.f.0621	7.66095722914	7.0751283222	7.42662694929	8.52396923918	8.13361557038	8.40459279439	4.17871353256	0.0	4.26257336468	6.15560141201	7.70183988984	8.77412644021	6.99054913809	7.14142143414
MCT.f.0622	8.70454735662	7.32546855696	7.54476633628	8.21190072244	8.2493186016	9.39181433902	7.34325675691	4.26257336468	0.0	3.11916242632	7.24241402456	7.38407875004	7.81725265166	8.48571966822
MCT.f.0623	8.10008954333	7.14512816012	7.85181600097	8.45303279406	8.17444480729	8.92521694464	7.46432147721	6.15560141201	3.11916242632	0.0	4.47431789745	6.9790459853	6.88599932635	7.5487656316
MCT.f.0624	7.86970932549	7.76149923649	8.38361953689	8.3098954913	7.70533101963	8.0386046973	7.90969997865	7.70183988984	7.24241402456	4.47431789745	0.0	6.03310825902	5.84271652451	6.4739770647
MCT.f.0625	9.62907314459	9.65110780511	9.62334667156	9.09140415845	8.59439836263	9.31610979532	8.92617679256	8.77412644021	7.38407875004	6.9790459853	6.03310825902	0.0	8.61651191531	9.73093560747
MCT.f.0627	7.38683655318	6.78824921309	7.83401845676	8.87115120487	7.94899237825	8.15458197692	8.31659945932	6.99054913809	7.81725265166	6.88599932635	5.84271652451	8.61651191531	0.0	3.35310298259
MCT.f.0628	7.12818065021	6.57031010316	7.68717283343	9.54806316642	8.80663685493	8.64505769572	8.2196112965	7.14142143414	8.48571966822	7.5487656316	6.4739770647	9.73093560747	3.35310298259	0.0
