	MCT.f.0614	MCT.f.0615	MCT.f.0616	MCT.f.0617	MCT.f.0618	MCT.f.0619	MCT.f.0620	MCT.f.0621	MCT.f.0622	MCT.f.0623	MCT.f.0624	MCT.f.0625	MCT.f.0627	MCT.f.0628
MCT.f.0614	0.0	0.330882352941	0.631578947368	0.660714285714	0.706214689266	0.774566473988	0.689265536723	0.734042553191	0.793103448276	0.713541666667	0.740540540541	0.837438423645	0.741176470588	0.745222929936
MCT.f.0615	0.330882352941	0.0	0.407692307692	0.666666666667	0.71186440678	0.780346820809	0.68	0.683333333333	0.673913043478	0.610169491525	0.681818181818	0.807106598985	0.685185185185	0.684563758389
MCT.f.0616	0.631578947368	0.407692307692	0.0	0.525179856115	0.668789808917	0.711409395973	0.641025641026	0.62893081761	0.628048780488	0.656804733728	0.651898734177	0.765714285714	0.715231788079	0.698529411765
MCT.f.0617	0.660714285714	0.666666666667	0.525179856115	0.0	0.325925925926	0.69375	0.62874251497	0.687150837989	0.712765957447	0.755102040816	0.743169398907	0.780104712042	0.751479289941	0.802469135802
MCT.f.0618	0.706214689266	0.71186440678	0.668789808917	0.325925925926	0.0	0.478571428571	0.683615819209	0.742105263158	0.744897959184	0.753768844221	0.761904761905	0.772020725389	0.727810650888	0.746835443038
MCT.f.0619	0.774566473988	0.780346820809	0.711409395973	0.69375	0.478571428571	0.0	0.446043165468	0.724137931034	0.748633879781	0.744565217391	0.723529411765	0.77094972067	0.688741721854	0.688405797101
MCT.f.0620	0.689265536723	0.68	0.641025641026	0.62874251497	0.683615819209	0.446043165468	0.0	0.428571428571	0.654054054054	0.657754010695	0.683333333333	0.756476683938	0.654320987654	0.677631578947
MCT.f.0621	0.734042553191	0.683333333333	0.62893081761	0.687150837989	0.742105263158	0.724137931034	0.428571428571	0.0	0.416149068323	0.595628415301	0.642458100559	0.712041884817	0.666666666667	0.655844155844
MCT.f.0622	0.793103448276	0.673913043478	0.628048780488	0.712765957447	0.744897959184	0.748633879781	0.654054054054	0.416149068323	0.0	0.339622641509	0.633879781421	0.639784946237	0.664739884393	0.741176470588
MCT.f.0623	0.713541666667	0.610169491525	0.656804733728	0.755102040816	0.753768844221	0.744565217391	0.657754010695	0.595628415301	0.339622641509	0.0	0.405063291139	0.643617021277	0.587878787879	0.65
MCT.f.0624	0.740540540541	0.681818181818	0.651898734177	0.743169398907	0.761904761905	0.723529411765	0.683333333333	0.642458100559	0.633879781421	0.405063291139	0.0	0.48427672956	0.639751552795	0.625850340136
MCT.f.0625	0.837438423645	0.807106598985	0.765714285714	0.780104712042	0.772020725389	0.77094972067	0.756476683938	0.712041884817	0.639784946237	0.643617021277	0.48427672956	0.0	0.773480662983	0.808139534884
MCT.f.0627	0.741176470588	0.685185185185	0.715231788079	0.751479289941	0.727810650888	0.688741721854	0.654320987654	0.666666666667	0.664739884393	0.587878787879	0.639751552795	0.773480662983	0.0	0.422413793103
MCT.f.0628	0.745222929936	0.684563758389	0.698529411765	0.802469135802	0.746835443038	0.688405797101	0.677631578947	0.655844155844	0.741176470588	0.65	0.625850340136	0.808139534884	0.422413793103	0.0
