	MCT.f.0545	MCT.f.0546	MCT.f.0547	MCT.f.0548	MCT.f.0549	MCT.f.0550	MCT.f.0551	MCT.f.0552	MCT.f.0553	MCT.f.0554	MCT.f.0555	MCT.f.0556	MCT.f.0557	MCT.f.0558	MCT.f.0559	MCT.f.0560	MCT.f.0561
MCT.f.0545	0.0	5.96201380799	7.44270543355	8.26761576071	8.08246769828	7.56953891484	8.61245862815	8.48393468613	8.8884965118	9.38697529727	9.68289773614	9.55707458714	8.33288697722	8.41610720791	9.07625570193	9.30137127539	8.8643742503
MCT.f.0546	5.96201380799	0.0	4.86594072572	6.03196737511	7.4970861206	7.29656593907	8.29528922491	8.15183294625	8.7480562539	9.26454150683	8.94897548898	8.84380549178	7.04249532406	6.98640477566	7.57112000551	7.55483470129	7.07952487636
MCT.f.0547	7.44270543355	4.86594072572	0.0	3.03786825554	5.98874977958	6.64178842431	8.17506842276	7.98839357159	7.54208367514	8.26294490378	8.57306738544	8.78795980413	6.52655831621	5.80943396226	5.71039966274	5.8	5.13722963645
MCT.f.0548	8.26761576071	6.03196737511	3.03786825554	0.0	5.76119855714	6.88690835598	8.48959599265	8.52330923921	8.00024270162	8.41502398318	9.30304010025	9.16219168771	6.72861299288	6.26426482874	4.7920512505	4.21499503476	3.66126872058
MCT.f.0549	8.08246769828	7.4970861206	5.98874977958	5.76119855714	0.0	4.01491038402	6.72360684584	6.14137153144	6.53830667504	7.05104833911	7.47635781041	7.41620167604	5.44907004719	6.02561934431	6.34359161137	6.93819432199	6.63741964896
MCT.f.0550	7.56953891484	7.29656593907	6.64178842431	6.88690835598	4.01491038402	0.0	4.40176736888	5.027302924	5.19358897815	6.4796681013	7.7335809888	7.93199419566	5.88069117619	6.45948283711	7.13568223377	7.59342328367	7.11372475866
MCT.f.0551	8.61245862815	8.29528922491	8.17506842276	8.48959599265	6.72360684584	4.40176736888	0.0	3.05644342036	5.37025323121	5.84201808131	7.67035574727	8.37156858247	7.35801839509	7.32260283628	8.33774083555	8.84970675961	8.05395312568
MCT.f.0552	8.48393468613	8.15183294625	7.98839357159	8.52330923921	6.14137153144	5.027302924	3.05644342036	0.0	4.19344559695	5.26833135157	6.23579548157	7.02790709239	6.39743468996	7.19695185248	7.69460511231	8.36796266798	7.79334938082
MCT.f.0553	8.8884965118	8.7480562539	7.54208367514	8.00024270162	6.53830667504	5.19358897815	5.37025323121	4.19344559695	0.0	3.55073697404	5.57578091474	6.48450087268	5.98166555786	6.98612836439	7.07681785834	7.61576553061	7.28595199075
MCT.f.0554	9.38697529727	9.26454150683	8.26294490378	8.41502398318	7.05104833911	6.4796681013	5.84201808131	5.26833135157	3.55073697404	0.0	4.65707009096	6.44888538773	6.4064566569	7.69411449973	7.85287486511	8.51222528443	8.01933193265
MCT.f.0555	9.68289773614	8.94897548898	8.57306738544	9.30304010025	7.47635781041	7.7335809888	7.67035574727	6.23579548157	5.57578091474	4.65707009096	0.0	4.0746385521	6.16745685997	7.87980952381	8.29693976172	9.0595902965	8.73075958188
MCT.f.0556	9.55707458714	8.84380549178	8.78795980413	9.16219168771	7.41620167604	7.93199419566	8.37156858247	7.02790709239	6.48450087268	6.44888538773	4.0746385521	0.0	4.79210965377	7.53124816962	8.08512682165	8.51581610156	8.68604926049
MCT.f.0557	8.33288697722	7.04249532406	6.52655831621	6.72861299288	5.44907004719	5.88069117619	7.35801839509	6.39743468996	5.98166555786	6.4064566569	6.16745685997	4.79210965377	0.0	4.45605846299	5.88481513779	6.32288436391	6.08831683168
MCT.f.0558	8.41610720791	6.98640477566	5.80943396226	6.26426482874	6.02561934431	6.45948283711	7.32260283628	7.19695185248	6.98612836439	7.69411449973	7.87980952381	7.53124816962	4.45605846299	0.0	3.56496678172	4.75124288709	4.89005032907
MCT.f.0559	9.07625570193	7.57112000551	5.71039966274	4.7920512505	6.34359161137	7.13568223377	8.33774083555	7.69460511231	7.07681785834	7.85287486511	8.29693976172	8.08512682165	5.88481513779	3.56496678172	0.0	2.24344328593	3.40875767542
MCT.f.0560	9.30137127539	7.55483470129	5.8	4.21499503476	6.93819432199	7.59342328367	8.84970675961	8.36796266798	7.61576553061	8.51222528443	9.0595902965	8.51581610156	6.32288436391	4.75124288709	2.24344328593	0.0	2.52818223654
MCT.f.0561	8.8643742503	7.07952487636	5.13722963645	3.66126872058	6.63741964896	7.11372475866	8.05395312568	7.79334938082	7.28595199075	8.01933193265	8.73075958188	8.68604926049	6.08831683168	4.89005032907	3.40875767542	2.52818223654	0.0
