	MCT.f.0158	MCT.f.0159	MCT.f.0160	MCT.f.0161	MCT.f.0162	MCT.f.0163	MCT.f.0166	MCT.f.0167	MCT.f.0168	MCT.f.0169	MCT.f.0170
MCT.f.0158	0.0	0.188596491228	0.374501992032	0.544802867384	0.660839160839	0.690476190476	0.578014184397	0.625	0.625874125874	0.636363636364	0.617363344051
MCT.f.0159	0.188596491228	0.0	0.217021276596	0.420454545455	0.546125461255	0.610526315789	0.626666666667	0.638436482085	0.639730639731	0.64465408805	0.626168224299
MCT.f.0160	0.374501992032	0.217021276596	0.0	0.276150627615	0.431451612903	0.507633587786	0.638795986622	0.61872909699	0.638225255973	0.594059405941	0.579804560261
MCT.f.0161	0.544802867384	0.420454545455	0.276150627615	0.0	0.191588785047	0.323275862069	0.663366336634	0.665584415584	0.715210355987	0.636655948553	0.622222222222
MCT.f.0162	0.660839160839	0.546125461255	0.431451612903	0.191588785047	0.0	0.240384615385	0.635714285714	0.671232876712	0.710344827586	0.702265372168	0.67845659164
MCT.f.0163	0.690476190476	0.610526315789	0.507633587786	0.323275862069	0.240384615385	0.0	0.517374517375	0.560885608856	0.661921708185	0.652173913043	0.623333333333
MCT.f.0166	0.578014184397	0.626666666667	0.638795986622	0.663366336634	0.635714285714	0.517374517375	0.0	0.1875	0.338983050847	0.492805755396	0.525773195876
MCT.f.0167	0.625	0.638436482085	0.61872909699	0.665584415584	0.671232876712	0.560885608856	0.1875	0.0	0.174311926606	0.396226415094	0.451957295374
MCT.f.0168	0.625874125874	0.639730639731	0.638225255973	0.715210355987	0.710344827586	0.661921708185	0.338983050847	0.174311926606	0.0	0.301652892562	0.386973180077
MCT.f.0169	0.636363636364	0.64465408805	0.594059405941	0.636655948553	0.702265372168	0.652173913043	0.492805755396	0.396226415094	0.301652892562	0.0	0.156378600823
MCT.f.0170	0.617363344051	0.626168224299	0.579804560261	0.622222222222	0.67845659164	0.623333333333	0.525773195876	0.451957295374	0.386973180077	0.156378600823	0.0
