	MCT.f.0616	MCT.f.0617	MCT.f.0618	MCT.f.0619	MCT.f.0620	MCT.f.0621	MCT.f.0622	MCT.f.0623	MCT.f.0624	MCT.f.0625	MCT.f.0627	MCT.f.0628
MCT.f.0616	0.0	4.34405252031	4.89268602932	6.65877123235	7.48588014361	6.78831581205	7.21763757699	7.00428906384	7.17636832279	7.99810798305	7.9909232306	7.89880429961
MCT.f.0617	4.34405252031	0.0	1.98333651524	3.32277421515	4.13366394363	6.07964352059	5.8065882189	6.56083508045	6.6505173331	7.57939579846	7.66439798701	7.72942847233
MCT.f.0618	4.89268602932	1.98333651524	0.0	2.16659400281	3.34611465003	5.21043173793	6.41335948715	6.8930390341	7.17546239541	7.79368217431	7.69313796892	7.88250555298
MCT.f.0619	6.65877123235	3.32277421515	2.16659400281	0.0	2.25157392149	4.89726348433	6.55161897105	7.89691689994	7.77497928451	8.38212398507	7.98485484348	8.38444198799
MCT.f.0620	7.48588014361	4.13366394363	3.34611465003	2.25157392149	0.0	3.09087720022	4.76550437484	5.9234190125	6.93477782998	7.47901018715	7.42880150361	7.60400828911
MCT.f.0621	6.78831581205	6.07964352059	5.21043173793	4.89726348433	3.09087720022	0.0	3.2293691833	4.36468000596	5.40030730104	6.65426503189	6.92651482803	7.11138315738
MCT.f.0622	7.21763757699	5.8065882189	6.41335948715	6.55161897105	4.76550437484	3.2293691833	0.0	2.03221157226	3.18099449514	4.99958965942	6.50477641915	7.05048309806
MCT.f.0623	7.00428906384	6.56083508045	6.8930390341	7.89691689994	5.9234190125	4.36468000596	2.03221157226	0.0	1.85312966145	3.83836766189	5.53906319432	5.97629037786
MCT.f.0624	7.17636832279	6.6505173331	7.17546239541	7.77497928451	6.93477782998	5.40030730104	3.18099449514	1.85312966145	0.0	2.62052866223	4.9262496976	6.24026614178
MCT.f.0625	7.99810798305	7.57939579846	7.79368217431	8.38212398507	7.47901018715	6.65426503189	4.99958965942	3.83836766189	2.62052866223	0.0	3.71676720467	5.16202401566
MCT.f.0627	7.9909232306	7.66439798701	7.69313796892	7.98485484348	7.42880150361	6.92651482803	6.50477641915	5.53906319432	4.9262496976	3.71676720467	0.0	1.81272365081
MCT.f.0628	7.89880429961	7.72942847233	7.88250555298	8.38444198799	7.60400828911	7.11138315738	7.05048309806	5.97629037786	6.24026614178	5.16202401566	1.81272365081	0.0
