	MCT.f.0003	MCT.f.0004	MCT.f.0005	MCT.f.0006	MCT.f.0007	MCT.f.0008	MCT.f.0009	MCT.f.0010	MCT.f.0011	MCT.f.0012	MCT.f.0013	MCT.f.0014	MCT.f.0016	MCT.f.0017
MCT.f.0003	0.0	2.40685857479	4.09569366664	6.95225316091	6.73759357838	6.09962543844	4.43182038708	4.21860340069	5.003844444	4.4443501469	5.22546933456	6.52638513958	5.74756913176	5.43631687863
MCT.f.0004	2.40685857479	0.0	2.20552499818	5.25530056396	6.06963165392	5.63971832621	4.61855660513	4.63155893348	5.07997308161	4.68677612951	5.22740733588	6.29930574474	5.5590020426	5.72998017713
MCT.f.0005	4.09569366664	2.20552499818	0.0	3.54572043921	4.72634280312	5.43876457611	4.60231868653	4.92235970722	5.56363240418	5.3425852454	5.40594832405	6.1948320987	5.60723548	6.10285893039
MCT.f.0006	6.95225316091	5.25530056396	3.54572043921	0.0	2.59274086099	3.61563012083	6.36882170386	6.4935129825	7.12848153577	7.13198440936	6.84903432753	6.88947505843	6.57314578005	6.91647127227
MCT.f.0007	6.73759357838	6.06963165392	4.72634280312	2.59274086099	0.0	1.69221556886	4.40176362452	6.27703335052	6.54388600847	6.25695472524	6.10141874524	6.49109898285	6.34851167231	6.63900312303
MCT.f.0008	6.09962543844	5.63971832621	5.43876457611	3.61563012083	1.69221556886	0.0	3.39924724356	5.23061228536	6.4496677377	6.05967253685	6.01249299961	6.24070088605	6.13644016315	6.42148036765
MCT.f.0009	4.43182038708	4.61855660513	4.60231868653	6.36882170386	4.40176362452	3.39924724356	0.0	2.72927537828	4.18464454135	4.69618593899	4.72459454474	5.70702692474	5.77324113411	5.97627322144
MCT.f.0010	4.21860340069	4.63155893348	4.92235970722	6.4935129825	6.27703335052	5.23061228536	2.72927537828	0.0	2.67239743176	3.69508320911	4.69606698747	6.05076244471	5.57843363087	5.15147161568
MCT.f.0011	5.003844444	5.07997308161	5.56363240418	7.12848153577	6.54388600847	6.4496677377	4.18464454135	2.67239743176	0.0	2.14131491315	4.11332031935	6.8397796478	6.00156415695	5.02465752184
MCT.f.0012	4.4443501469	4.68677612951	5.3425852454	7.13198440936	6.25695472524	6.05967253685	4.69618593899	3.69508320911	2.14131491315	0.0	3.77845177732	6.4467404674	5.58390823039	4.57809664278
MCT.f.0013	5.22546933456	5.22740733588	5.40594832405	6.84903432753	6.10141874524	6.01249299961	4.72459454474	4.69606698747	4.11332031935	3.77845177732	0.0	2.8880777297	6.1837764571	6.06785715558
MCT.f.0014	6.52638513958	6.29930574474	6.1948320987	6.88947505843	6.49109898285	6.24070088605	5.70702692474	6.05076244471	6.8397796478	6.4467404674	2.8880777297	0.0	5.01985132895	7.21148169877
MCT.f.0016	5.74756913176	5.5590020426	5.60723548	6.57314578005	6.34851167231	6.13644016315	5.77324113411	5.57843363087	6.00156415695	5.58390823039	6.1837764571	5.01985132895	0.0	3.07150548054
MCT.f.0017	5.43631687863	5.72998017713	6.10285893039	6.91647127227	6.63900312303	6.42148036765	5.97627322144	5.15147161568	5.02465752184	4.57809664278	6.06785715558	7.21148169877	3.07150548054	0.0
