	MCT.f.0003	MCT.f.0004	MCT.f.0005	MCT.f.0006	MCT.f.0007	MCT.f.0008	MCT.f.0009	MCT.f.0010	MCT.f.0011	MCT.f.0012	MCT.f.0013	MCT.f.0014	MCT.f.0016	MCT.f.0017
MCT.f.0003	0.0	0.304347826087	0.522556390977	0.723270440252	0.746177370031	0.648083623693	0.585551330798	0.570833333333	0.594713656388	0.630630630631	0.576763485477	0.63503649635	0.655303030303	0.644351464435
MCT.f.0004	0.304347826087	0.0	0.325581395349	0.569131832797	0.69476744186	0.618122977346	0.552816901408	0.574626865672	0.6015625	0.6	0.595588235294	0.614093959732	0.650684931507	0.660516605166
MCT.f.0005	0.522556390977	0.325581395349	0.0	0.320689655172	0.498470948012	0.620588235294	0.579937304075	0.605263157895	0.634812286689	0.629893238434	0.600660066007	0.629518072289	0.650154798762	0.658940397351
MCT.f.0006	0.723270440252	0.569131832797	0.320689655172	0.0	0.262068965517	0.48427672956	0.637426900585	0.651234567901	0.697160883281	0.699346405229	0.663608562691	0.639534883721	0.679411764706	0.673015873016
MCT.f.0007	0.746177370031	0.69476744186	0.498470948012	0.262068965517	0.0	0.3125	0.498402555911	0.647239263804	0.667731629393	0.668874172185	0.647239263804	0.635838150289	0.679300291545	0.647435897436
MCT.f.0008	0.648083623693	0.618122977346	0.620588235294	0.48427672956	0.3125	0.0	0.334572490706	0.514184397163	0.647260273973	0.64768683274	0.630718954248	0.628048780488	0.623003194888	0.606271777003
MCT.f.0009	0.585551330798	0.552816901408	0.579937304075	0.637426900585	0.498402555911	0.334572490706	0.0	0.270386266094	0.446721311475	0.589147286822	0.518382352941	0.543624161074	0.639344262295	0.63829787234
MCT.f.0010	0.570833333333	0.574626865672	0.605263157895	0.651234567901	0.647239263804	0.514184397163	0.270386266094	0.0	0.25	0.463302752294	0.491935483871	0.511029411765	0.640845070423	0.634615384615
MCT.f.0011	0.594713656388	0.6015625	0.634812286689	0.697160883281	0.667731629393	0.647260273973	0.446721311475	0.25	0.0	0.300546448087	0.409090909091	0.578358208955	0.683636363636	0.654471544715
MCT.f.0012	0.630630630631	0.6	0.629893238434	0.699346405229	0.668874172185	0.64768683274	0.589147286822	0.463302752294	0.300546448087	0.0	0.373786407767	0.55905511811	0.639215686275	0.626086956522
MCT.f.0013	0.576763485477	0.595588235294	0.600660066007	0.663608562691	0.647239263804	0.630718954248	0.518382352941	0.491935483871	0.409090909091	0.373786407767	0.0	0.283898305085	0.645614035088	0.655303030303
MCT.f.0014	0.63503649635	0.614093959732	0.629518072289	0.639534883721	0.635838150289	0.628048780488	0.543624161074	0.511029411765	0.578358208955	0.55905511811	0.283898305085	0.0	0.466911764706	0.668965517241
MCT.f.0016	0.655303030303	0.650684931507	0.650154798762	0.679411764706	0.679300291545	0.623003194888	0.639344262295	0.640845070423	0.683636363636	0.639215686275	0.645614035088	0.466911764706	0.0	0.361607142857
MCT.f.0017	0.644351464435	0.660516605166	0.658940397351	0.673015873016	0.647435897436	0.606271777003	0.63829787234	0.634615384615	0.654471544715	0.626086956522	0.655303030303	0.668965517241	0.361607142857	0.0
