	MCT.f.0124	MCT.f.0125	MCT.f.0126	MCT.f.0127	MCT.f.0128	MCT.f.0129	MCT.f.0130	MCT.f.0131	MCT.f.0132	MCT.f.0133	MCT.f.0134	MCT.f.0135	MCT.f.0136
MCT.f.0124	0.0	1.06330496755	1.79541963982	2.42047365355	2.65949620373	3.18026092341	3.4493820322	3.10088424994	3.46101898678	4.40650029831	4.80134755881	4.82124739804	4.60129327196
MCT.f.0125	1.06330496755	0.0	1.20695701952	1.92756343058	2.20133304984	2.64743333286	3.42509354446	3.21018203191	3.35153895948	4.29494936967	4.69952440467	4.78430174415	4.53713059432
MCT.f.0126	1.79541963982	1.20695701952	0.0	0.923136856993	1.20668052187	1.92522446789	2.68966669705	3.68945200056	3.75760034015	4.39169345241	4.85216188366	4.93360128149	4.60920502944
MCT.f.0127	2.42047365355	1.92756343058	0.923136856993	0.0	0.427399715804	1.44076697771	2.07747759912	3.18030358963	3.49650159472	3.89704305975	4.51686560044	4.53722918611	4.36757140777
MCT.f.0128	2.65949620373	2.20133304984	1.20668052187	0.427399715804	0.0	1.18342150201	1.88341560352	3.10916560592	3.41392850695	3.88446235896	4.49158707306	4.48097966773	4.25245103793
MCT.f.0129	3.18026092341	2.64743333286	1.92522446789	1.44076697771	1.18342150201	0.0	1.24263933288	2.51778231335	3.13578852879	3.97403714361	4.60865372411	4.46291920647	4.09001547894
MCT.f.0130	3.4493820322	3.42509354446	2.68966669705	2.07747759912	1.88341560352	1.24263933288	0.0	2.08643968086	3.18674710993	3.84479064455	4.3537662057	4.40068908942	4.022267133
MCT.f.0131	3.10088424994	3.21018203191	3.68945200056	3.18030358963	3.10916560592	2.51778231335	2.08643968086	0.0	1.73891479063	2.86040134685	3.44334985356	3.41988491124	3.59516838949
MCT.f.0132	3.46101898678	3.35153895948	3.75760034015	3.49650159472	3.41392850695	3.13578852879	3.18674710993	1.73891479063	0.0	1.60121616525	2.21707463335	2.26097936557	2.74462298115
MCT.f.0133	4.40650029831	4.29494936967	4.39169345241	3.89704305975	3.88446235896	3.97403714361	3.84479064455	2.86040134685	1.60121616525	0.0	0.800457260308	1.14478788451	1.73164199494
MCT.f.0134	4.80134755881	4.69952440467	4.85216188366	4.51686560044	4.49158707306	4.60865372411	4.3537662057	3.44334985356	2.21707463335	0.800457260308	0.0	0.958217095392	1.45839728224
MCT.f.0135	4.82124739804	4.78430174415	4.93360128149	4.53722918611	4.48097966773	4.46291920647	4.40068908942	3.41988491124	2.26097936557	1.14478788451	0.958217095392	0.0	0.846587914948
MCT.f.0136	4.60129327196	4.53713059432	4.60920502944	4.36757140777	4.25245103793	4.09001547894	4.022267133	3.59516838949	2.74462298115	1.73164199494	1.45839728224	0.846587914948	0.0
