	sample1	sample2	sample3	sample4	sample5	sample6	sample8	sample9	sample10	sample11	sample12	sample14
sample1	0.0	0.834482758621	0.674418604651	0.769230769231	0.753846153846	0.838709677419	0.786764705882	0.700854700855	0.752577319588	0.815068493151	0.856115107914	0.790540540541
sample2	0.834482758621	0.0	0.834437086093	0.768707482993	0.744360902256	0.788617886179	0.75	0.924657534247	0.884955752212	0.772413793103	0.794117647059	0.781456953642
sample3	0.674418604651	0.834437086093	0.0	0.796052631579	0.80985915493	0.709401709402	0.578512396694	0.830882352941	0.745098039216	0.831168831169	0.797101449275	0.792207792208
sample4	0.769230769231	0.768707482993	0.796052631579	0.0	0.608	0.710743801653	0.726618705036	0.71875	0.872881355932	0.687943262411	0.751824817518	0.798742138365
sample5	0.753846153846	0.744360902256	0.80985915493	0.608	0.0	0.754385964912	0.774436090226	0.828125	0.821782178218	0.769784172662	0.81954887218	0.827814569536
sample6	0.838709677419	0.788617886179	0.709401709402	0.710743801653	0.754385964912	0.0	0.739130434783	0.788990825688	0.811764705882	0.8046875	0.869918699187	0.839416058394
sample8	0.786764705882	0.75	0.578512396694	0.726618705036	0.774436090226	0.739130434783	0.0	0.914893617021	0.767676767677	0.729927007299	0.796992481203	0.838709677419
sample9	0.700854700855	0.924657534247	0.830882352941	0.71875	0.828125	0.788990825688	0.914893617021	0.0	0.827956989247	0.816176470588	0.80487804878	0.823943661972
sample10	0.752577319588	0.884955752212	0.745098039216	0.872881355932	0.821782178218	0.811764705882	0.767676767677	0.827956989247	0.0	0.839285714286	0.954954954955	0.837606837607
sample11	0.815068493151	0.772413793103	0.831168831169	0.687943262411	0.769784172662	0.8046875	0.729927007299	0.816176470588	0.839285714286	0.0	0.773722627737	0.627737226277
sample12	0.856115107914	0.794117647059	0.797101449275	0.751824817518	0.81954887218	0.869918699187	0.796992481203	0.80487804878	0.954954954955	0.773722627737	0.0	0.748201438849
sample14	0.790540540541	0.781456953642	0.792207792208	0.798742138365	0.827814569536	0.839416058394	0.838709677419	0.823943661972	0.837606837607	0.627737226277	0.748201438849	0.0
