	MCT.f.0122	MCT.f.0123	MCT.f.0124	MCT.f.0125	MCT.f.0126	MCT.f.0127	MCT.f.0128	MCT.f.0129	MCT.f.0130	MCT.f.0131	MCT.f.0132	MCT.f.0133	MCT.f.0134	MCT.f.0135	MCT.f.0136
MCT.f.0122	0.0	1.09148612076	2.08166629068	3.15192800385	4.22534993864	4.30080862534	3.85795573441	2.83523585641	2.59431589537	3.38114633748	5.09323792152	5.82527066687	5.82831978094	5.30783851883	4.0279736409
MCT.f.0123	1.09148612076	0.0	1.69981539994	2.74529778821	4.20123272765	4.34062411381	3.9659592341	2.82126565861	2.67635556697	3.48494566215	5.19868913249	5.87181753073	5.88738648487	5.23489453626	3.80563162413
MCT.f.0124	2.08166629068	1.69981539994	0.0	1.29658900186	2.74561759338	4.24532717936	3.94096942242	3.23682395155	3.06897610292	3.48037709283	4.9343235422	5.29247817137	5.514916747	4.85032295721	3.86699468266
MCT.f.0125	3.15192800385	2.74529778821	1.29658900186	0.0	1.89294160078	3.53611386958	3.85882917821	3.36011080332	3.21003610445	3.49804971176	4.65197173893	5.13652339381	5.3798819853	4.87347552986	4.02402407339
MCT.f.0126	4.22534993864	4.20123272765	2.74561759338	1.89294160078	0.0	2.17584579473	2.59919178822	4.4569400355	4.25895052173	4.68971410633	5.42335643527	5.45135851225	5.60019377509	5.09835940667	4.65543255764
MCT.f.0127	4.30080862534	4.34062411381	4.24532717936	3.53611386958	2.17584579473	0.0	1.27001257862	3.36349330247	3.60986679387	4.13852626211	4.99441661181	5.55716749124	5.49595872966	4.71625255058	4.37059674211
MCT.f.0128	3.85795573441	3.9659592341	3.94096942242	3.85882917821	2.59919178822	1.27001257862	0.0	2.78805706134	3.1648988764	4.04637837838	5.21640843682	5.69797008973	5.59452341598	4.56860437222	4.05543447966
MCT.f.0129	2.83523585641	2.82126565861	3.23682395155	3.36011080332	4.4569400355	3.36349330247	2.78805706134	0.0	1.28587771883	2.34350927247	4.43369403007	5.3152937763	5.3956302095	4.12429387419	3.04713332173
MCT.f.0130	2.59431589537	2.67635556697	3.06897610292	3.21003610445	4.25895052173	3.60986679387	3.1648988764	1.28587771883	0.0	1.71678560583	3.90013305736	5.21428271366	4.94951945399	3.86234976882	2.97918450302
MCT.f.0131	3.38114633748	3.48494566215	3.48037709283	3.49804971176	4.68971410633	4.13852626211	4.04637837838	2.34350927247	1.71678560583	0.0	2.54126935925	4.20315539867	4.73449296404	4.16568053834	3.43006323923
MCT.f.0132	5.09323792152	5.19868913249	4.9343235422	4.65197173893	5.42335643527	4.99441661181	5.21640843682	4.43369403007	3.90013305736	2.54126935925	0.0	2.51240719002	3.19639401107	4.88639628116	4.61325178357
MCT.f.0133	5.82527066687	5.87181753073	5.29247817137	5.13652339381	5.45135851225	5.55716749124	5.69797008973	5.3152937763	5.21428271366	4.20315539867	2.51240719002	0.0	1.59827645164	3.59282280842	4.76736748621
MCT.f.0134	5.82831978094	5.88738648487	5.514916747	5.3798819853	5.60019377509	5.49595872966	5.59452341598	5.3956302095	4.94951945399	4.73449296404	3.19639401107	1.59827645164	0.0	2.34546581736	4.22351248029
MCT.f.0135	5.30783851883	5.23489453626	4.85032295721	4.87347552986	5.09835940667	4.71625255058	4.56860437222	4.12429387419	3.86234976882	4.16568053834	4.88639628116	3.59282280842	2.34546581736	0.0	2.69838749003
MCT.f.0136	4.0279736409	3.80563162413	3.86699468266	4.02402407339	4.65543255764	4.37059674211	4.05543447966	3.04713332173	2.97918450302	3.43006323923	4.61325178357	4.76736748621	4.22351248029	2.69838749003	0.0
