	sample1	sample13	sample14	sample3	sample4	sample5	sample6	sample7	sample8	sample9	sample10	sample11	sample12
sample1	0.0	0.0	6.05433993385	7.88345625527	9.63454310757	10.125997884	9.77314522102	10.9764547466	8.07835711254	9.02567880228	10.1539417001	9.58299591719	10.9595639225
sample13	0.0	0.0	6.05433993385	7.88345625527	9.63454310757	10.125997884	9.77314522102	10.9764547466	8.07835711254	9.02567880228	10.1539417001	9.58299591719	10.9595639225
sample14	6.05433993385	6.05433993385	0.0	6.96345781769	7.8896634579	9.86418408333	8.84331726528	9.25962284703	6.81940239872	5.25694898326	9.51514474905	6.84883658316	10.6611367735
sample3	7.88345625527	7.88345625527	6.96345781769	0.0	8.30367014222	9.99751925839	7.70602516001	9.94884449667	6.92261667331	8.82550949987	9.82646165375	7.58011176518	10.5816950538
sample4	9.63454310757	9.63454310757	7.8896634579	8.30367014222	0.0	9.76703677626	9.34692735725	7.22854357363	8.18814142046	8.52877767196	10.3357629386	9.56155541487	10.1662781757
sample5	10.125997884	10.125997884	9.86418408333	9.99751925839	9.76703677626	0.0	10.0966387708	5.75675675676	9.30701710885	6.66341501852	10.913423673	10.6159594274	7.03702131134
sample6	9.77314522102	9.77314522102	8.84331726528	7.70602516001	9.34692735725	10.0966387708	0.0	10.2277678694	8.205020258	9.4731319649	9.37027714892	8.05724827279	9.67432944316
sample7	10.9764547466	10.9764547466	9.25962284703	9.94884449667	7.22854357363	5.75675675676	10.2277678694	0.0	9.24884701215	5.72987156252	11.347862544	9.47377543815	6.84928553932
sample8	8.07835711254	8.07835711254	6.81940239872	6.92261667331	8.18814142046	9.30701710885	8.205020258	9.24884701215	0.0	7.81812929628	8.7717807314	8.98909106758	9.69434851299
sample9	9.02567880228	9.02567880228	5.25694898326	8.82550949987	8.52877767196	6.66341501852	9.4731319649	5.72987156252	7.81812929628	0.0	9.89224942054	7.43211706128	7.45399135053
sample10	10.1539417001	10.1539417001	9.51514474905	9.82646165375	10.3357629386	10.913423673	9.37027714892	11.347862544	8.7717807314	9.89224942054	0.0	10.7341970378	10.1358261292
sample11	9.58299591719	9.58299591719	6.84883658316	7.58011176518	9.56155541487	10.6159594274	8.05724827279	9.47377543815	8.98909106758	7.43211706128	10.7341970378	0.0	10.9214142704
sample12	10.9595639225	10.9595639225	10.6611367735	10.5816950538	10.1662781757	7.03702131134	9.67432944316	6.84928553932	9.69434851299	7.45399135053	10.1358261292	10.9214142704	0.0
