	MCT.f.0547	MCT.f.0548	MCT.f.0549	MCT.f.0550	MCT.f.0551	MCT.f.0552	MCT.f.0553	MCT.f.0554	MCT.f.0555	MCT.f.0556	MCT.f.0557	MCT.f.0558	MCT.f.0559	MCT.f.0560	MCT.f.0561
MCT.f.0547	0.0	2.98418123466	4.91110911174	6.10683174584	8.39921149734	8.13588034612	8.1647094923	8.03353684754	8.19832698509	8.84646785575	7.11013291145	5.99902577291	6.20491735903	6.52481620439	6.64142001182
MCT.f.0548	2.98418123466	0.0	3.91090551988	6.02182133821	9.15328023613	8.81275589292	8.36096208175	8.02922714208	8.29975595135	9.12528963205	7.58854524328	6.27587316619	5.02784444872	4.75711146931	4.53198722031
MCT.f.0549	4.91110911174	3.91090551988	0.0	2.73005170811	6.06812294461	7.88255842756	7.49765021819	7.23658728305	7.69501348147	8.27447755591	6.49835578018	5.54654919768	5.12471516554	5.6078922678	5.69847132172
MCT.f.0550	6.10683174584	6.02182133821	2.73005170811	0.0	3.53661431503	5.46662915746	6.44106125356	6.67354850054	7.22634150124	8.50706625106	6.35717334651	5.94706356518	6.13472661657	6.77885228298	6.75210974263
MCT.f.0551	8.39921149734	9.15328023613	6.06812294461	3.53661431503	0.0	2.66323068883	4.14511527905	6.62065985245	6.84691394188	8.16919987373	7.50398690245	7.6336511993	8.07928417404	8.87462210031	9.11216966306
MCT.f.0552	8.13588034612	8.81275589292	7.88255842756	5.46662915746	2.66323068883	0.0	2.66795048628	5.72154523758	6.91117591358	8.37305296181	7.48739158245	7.57784640949	8.03575768821	8.66420711942	8.84041059398
MCT.f.0553	8.1647094923	8.36096208175	7.49765021819	6.44106125356	4.14511527905	2.66795048628	0.0	3.42582366834	4.64805427547	7.15419053881	6.70778321713	7.33411431106	7.6281048952	8.11346117006	8.12578027466
MCT.f.0554	8.03353684754	8.02922714208	7.23658728305	6.67354850054	6.62065985245	5.72154523758	3.42582366834	0.0	2.43221337338	5.17955604086	6.3690035037	7.42975196739	7.68970718021	8.24985047156	7.98410963851
MCT.f.0555	8.19832698509	8.29975595135	7.69501348147	7.22634150124	6.84691394188	6.91117591358	4.64805427547	2.43221337338	0.0	3.83776983975	5.15829564868	7.74791063035	8.10254765919	8.50494828365	8.32665619588
MCT.f.0556	8.84646785575	9.12528963205	8.27447755591	8.50706625106	8.16919987373	8.37305296181	7.15419053881	5.17955604086	3.83776983975	0.0	3.2203569256	7.17746417562	9.12738951774	9.21862368597	9.36596266501
MCT.f.0557	7.11013291145	7.58854524328	6.49835578018	6.35717334651	7.50398690245	7.48739158245	6.70778321713	6.3690035037	5.15829564868	3.2203569256	0.0	4.52645923107	6.60278611985	7.5550024544	7.69751595552
MCT.f.0558	5.99902577291	6.27587316619	5.54654919768	5.94706356518	7.6336511993	7.57784640949	7.33411431106	7.42975196739	7.74791063035	7.17746417562	4.52645923107	0.0	2.89979526808	4.04969907202	6.04217632151
MCT.f.0559	6.20491735903	5.02784444872	5.12471516554	6.13472661657	8.07928417404	8.03575768821	7.6281048952	7.68970718021	8.10254765919	9.12738951774	6.60278611985	2.89979526808	0.0	1.39335709576	3.67024188916
MCT.f.0560	6.52481620439	4.75711146931	5.6078922678	6.77885228298	8.87462210031	8.66420711942	8.11346117006	8.24985047156	8.50494828365	9.21862368597	7.5550024544	4.04969907202	1.39335709576	0.0	2.50071780494
MCT.f.0561	6.64142001182	4.53198722031	5.69847132172	6.75210974263	9.11216966306	8.84041059398	8.12578027466	7.98410963851	8.32665619588	9.36596266501	7.69751595552	6.04217632151	3.67024188916	2.50071780494	0.0
