	MCT.f.0393	MCT.f.0394	MCT.f.0395	MCT.f.0396	MCT.f.0397	MCT.f.0398	MCT.f.0399	MCT.f.0400	MCT.f.0402	MCT.f.0403	MCT.f.0404	MCT.f.0405	MCT.f.0406	MCT.f.0407	MCT.f.0408
MCT.f.0393	0.0	4.7138727571	4.7411265271	6.02299152895	7.55344990955	8.85304291907	8.72710888611	6.68557384159	6.86609018961	6.44059526576	9.1206188619	10.3403332169	9.6082372275	7.68753477431	7.51342399481
MCT.f.0394	4.7138727571	0.0	4.75594972189	6.86449281359	7.47461528	8.54144600507	8.22442316461	8.24743284726	8.18737479314	8.44495148944	9.65453596568	9.8746353255	8.85318299272	7.77753400614	8.56705369938
MCT.f.0395	4.7411265271	4.75594972189	0.0	2.8665983071	8.19814725863	9.11133020082	8.35088069126	7.61535341126	8.06581603504	7.99155740326	9.31858283933	10.3305995991	9.61561795751	7.89624773478	8.37117410505
MCT.f.0396	6.02299152895	6.86449281359	2.8665983071	0.0	6.58959470947	9.41176608764	8.60605679994	7.91360199041	8.39753355459	8.28305915531	9.09929935896	10.4997130065	10.0344911824	8.07071554869	7.58816246821
MCT.f.0397	7.55344990955	7.47461528	8.19814725863	6.58959470947	0.0	4.18402680349	8.79080733508	9.57327721255	9.15117742498	9.32108064064	9.30433510833	9.08475904401	8.05302967709	8.51429735442	9.01277042118
MCT.f.0398	8.85304291907	8.54144600507	9.11133020082	9.41176608764	4.18402680349	0.0	6.2066977286	9.60957525537	8.4490210257	9.39096456815	9.98444943016	8.42670073459	6.3010892926	7.4646615605	9.31889258795
MCT.f.0399	8.72710888611	8.22442316461	8.35088069126	8.60605679994	8.79080733508	6.2066977286	0.0	4.09966024915	8.26575016523	9.17701812801	9.76160339998	9.11607843137	7.11613227109	6.71725490196	7.92697319976
MCT.f.0400	6.68557384159	8.24743284726	7.61535341126	7.91360199041	9.57327721255	9.60957525537	4.09966024915	0.0	6.25978851464	5.67763983561	8.54249303111	10.1311511343	9.22936018843	7.55203458763	6.83182085684
MCT.f.0402	6.86609018961	8.18737479314	8.06581603504	8.39753355459	9.15117742498	8.4490210257	8.26575016523	6.25978851464	0.0	3.37343650625	8.16987693954	8.91739156699	8.08262283463	6.98750971663	6.59625386389
MCT.f.0403	6.44059526576	8.44495148944	7.99155740326	8.28305915531	9.32108064064	9.39096456815	9.17701812801	5.67763983561	3.37343650625	0.0	6.21256002726	9.44733887874	8.88237943548	7.18176100629	6.51740408118
MCT.f.0404	9.1206188619	9.65453596568	9.31858283933	9.09929935896	9.30433510833	9.98444943016	9.76160339998	8.54249303111	8.16987693954	6.21256002726	0.0	5.27328424881	9.49809139957	8.52199708771	7.84322498763
MCT.f.0405	10.3403332169	9.8746353255	10.3305995991	10.4997130065	9.08475904401	8.42670073459	9.11607843137	10.1311511343	8.91739156699	9.44733887874	5.27328424881	0.0	5.61308276976	8.65929532698	9.84393733077
MCT.f.0406	9.6082372275	8.85318299272	9.61561795751	10.0344911824	8.05302967709	6.3010892926	7.11613227109	9.22936018843	8.08262283463	8.88237943548	9.49809139957	5.61308276976	0.0	5.26188142495	8.87463711169
MCT.f.0407	7.68753477431	7.77753400614	7.89624773478	8.07071554869	8.51429735442	7.4646615605	6.71725490196	7.55203458763	6.98750971663	7.18176100629	8.52199708771	8.65929532698	5.26188142495	0.0	4.16920710774
MCT.f.0408	7.51342399481	8.56705369938	8.37117410505	7.58816246821	9.01277042118	9.31889258795	7.92697319976	6.83182085684	6.59625386389	6.51740408118	7.84322498763	9.84393733077	8.87463711169	4.16920710774	0.0
