	MCT.f.0393	MCT.f.0394	MCT.f.0395	MCT.f.0396	MCT.f.0397	MCT.f.0398	MCT.f.0399	MCT.f.0400	MCT.f.0402	MCT.f.0403	MCT.f.0404	MCT.f.0405	MCT.f.0406	MCT.f.0407	MCT.f.0408
MCT.f.0393	0.0	0.279279279279	0.485074626866	0.592592592593	0.575342465753	0.641176470588	0.79797979798	0.759259259259	0.690322580645	0.664233576642	0.705426356589	0.779141104294	0.776595744681	0.756613756614	0.739393939394
MCT.f.0394	0.279279279279	0.0	0.347107438017	0.644927536232	0.614864864865	0.658823529412	0.756613756614	0.714285714286	0.692810457516	0.695652173913	0.738461538462	0.775	0.75956284153	0.75935828877	0.77245508982
MCT.f.0395	0.485074626866	0.347107438017	0.0	0.382113821138	0.626582278481	0.674033149171	0.746192893401	0.645161290323	0.738095238095	0.711409395973	0.724637681159	0.818181818182	0.805	0.767676767677	0.774011299435
MCT.f.0396	0.592592592593	0.644927536232	0.382113821138	0.0	0.466165413534	0.68023255814	0.755319148936	0.686666666667	0.716129032258	0.654135338346	0.66393442623	0.810975609756	0.771739130435	0.730769230769	0.683870967742
MCT.f.0397	0.575342465753	0.614864864865	0.626582278481	0.466165413534	0.0	0.409090909091	0.758620689655	0.771428571429	0.76	0.712418300654	0.697841726619	0.685185185185	0.644444444444	0.68253968254	0.71676300578
MCT.f.0398	0.641176470588	0.658823529412	0.674033149171	0.68023255814	0.409090909091	0.0	0.529411764706	0.766839378238	0.709677419355	0.742857142857	0.778443113772	0.666666666667	0.579787234043	0.626262626263	0.717277486911
MCT.f.0399	0.79797979798	0.756613756614	0.746192893401	0.755319148936	0.758620689655	0.529411764706	0.0	0.366666666667	0.783251231527	0.817708333333	0.846994535519	0.778894472362	0.725581395349	0.72602739726	0.764705882353
MCT.f.0400	0.759259259259	0.714285714286	0.645161290323	0.686666666667	0.771428571429	0.766839378238	0.366666666667	0.0	0.764705882353	0.75	0.765957446809	0.822857142857	0.826732673267	0.771573604061	0.735294117647
MCT.f.0402	0.690322580645	0.692810457516	0.738095238095	0.716129032258	0.76	0.709677419355	0.783251231527	0.764705882353	0.0	0.464	0.696296296296	0.723926380368	0.686813186813	0.666666666667	0.617834394904
MCT.f.0403	0.664233576642	0.695652173913	0.711409395973	0.654135338346	0.712418300654	0.742857142857	0.817708333333	0.75	0.464	0.0	0.375	0.72972972973	0.704142011834	0.666666666667	0.612676056338
MCT.f.0404	0.705426356589	0.738461538462	0.724637681159	0.66393442623	0.697841726619	0.778443113772	0.846994535519	0.765957446809	0.696296296296	0.375	0.0	0.716417910448	0.739130434783	0.708074534161	0.659259259259
MCT.f.0405	0.779141104294	0.775	0.818181818182	0.810975609756	0.685185185185	0.666666666667	0.778894472362	0.822857142857	0.723926380368	0.72972972973	0.716417910448	0.0	0.297101449275	0.620689655172	0.761627906977
MCT.f.0406	0.776595744681	0.75956284153	0.805	0.771739130435	0.644444444444	0.579787234043	0.725581395349	0.826732673267	0.686813186813	0.704142011834	0.739130434783	0.297101449275	0.0	0.396449704142	0.681081081081
MCT.f.0407	0.756613756614	0.75935828877	0.767676767677	0.730769230769	0.68253968254	0.626262626263	0.72602739726	0.771573604061	0.666666666667	0.666666666667	0.708074534161	0.620689655172	0.396449704142	0.0	0.414012738854
MCT.f.0408	0.739393939394	0.77245508982	0.774011299435	0.683870967742	0.71676300578	0.717277486911	0.764705882353	0.735294117647	0.617834394904	0.612676056338	0.659259259259	0.761627906977	0.681081081081	0.414012738854	0.0
