	MCT.f.0138	MCT.f.0139	MCT.f.0141	MCT.f.0142	MCT.f.0143	MCT.f.0144	MCT.f.0145	MCT.f.0146	MCT.f.0147	MCT.f.0148	MCT.f.0149	MCT.f.0150	MCT.f.0151	MCT.f.0152	MCT.f.0153
MCT.f.0138	0.0	0.414893617021	0.671794871795	0.693779904306	0.692660550459	0.52	0.592783505155	0.696261682243	0.63768115942	0.640552995392	0.707920792079	0.737623762376	0.691964285714	0.641148325359	0.586387434555
MCT.f.0139	0.414893617021	0.0	0.619791666667	0.731818181818	0.706666666667	0.588785046729	0.561855670103	0.623188405797	0.588235294118	0.638009049774	0.703883495146	0.745192307692	0.622119815668	0.585365853659	0.55497382199
MCT.f.0141	0.671794871795	0.619791666667	0.0	0.509316770186	0.733668341709	0.593582887701	0.681318681319	0.691489361702	0.68253968254	0.696517412935	0.719101123596	0.724137931034	0.712871287129	0.635869565217	0.675977653631
MCT.f.0142	0.693779904306	0.731818181818	0.509316770186	0.0	0.48	0.621890547264	0.73631840796	0.7	0.685	0.728110599078	0.746113989637	0.744680851064	0.688995215311	0.681592039801	0.70618556701
MCT.f.0143	0.692660550459	0.706666666667	0.733668341709	0.48	0.0	0.470899470899	0.721153846154	0.685990338164	0.690476190476	0.628571428571	0.604395604396	0.734693877551	0.728888888889	0.711627906977	0.69801980198
MCT.f.0144	0.52	0.588785046729	0.593582887701	0.621890547264	0.470899470899	0.0	0.469613259669	0.59900990099	0.650943396226	0.634703196347	0.647959183673	0.754807692308	0.730769230769	0.628571428571	0.636815920398
MCT.f.0145	0.592783505155	0.561855670103	0.681318681319	0.73631840796	0.721153846154	0.469613259669	0.0	0.364779874214	0.593582887701	0.633663366337	0.684782608696	0.82	0.713615023474	0.612565445026	0.557471264368
MCT.f.0146	0.696261682243	0.623188405797	0.691489361702	0.7	0.685990338164	0.59900990099	0.364779874214	0.0	0.349693251534	0.553846153846	0.598870056497	0.726315789474	0.647342995169	0.610256410256	0.522988505747
MCT.f.0147	0.63768115942	0.588235294118	0.68253968254	0.685	0.690476190476	0.650943396226	0.593582887701	0.349693251534	0.0	0.389830508475	0.657754010695	0.661202185792	0.55612244898	0.52688172043	0.505747126437
MCT.f.0148	0.640552995392	0.638009049774	0.696517412935	0.728110599078	0.628571428571	0.634703196347	0.633663366337	0.553846153846	0.389830508475	0.0	0.38036809816	0.597826086957	0.576923076923	0.557788944724	0.592783505155
MCT.f.0149	0.707920792079	0.703883495146	0.719101123596	0.746113989637	0.604395604396	0.647959183673	0.684782608696	0.598870056497	0.657754010695	0.38036809816	0.0	0.554838709677	0.663265306122	0.578651685393	0.568862275449
MCT.f.0150	0.737623762376	0.745192307692	0.724137931034	0.744680851064	0.734693877551	0.754807692308	0.82	0.726315789474	0.661202185792	0.597826086957	0.554838709677	0.0	0.467065868263	0.657608695652	0.645348837209
MCT.f.0151	0.691964285714	0.622119815668	0.712871287129	0.688995215311	0.728888888889	0.730769230769	0.713615023474	0.647342995169	0.55612244898	0.576923076923	0.663265306122	0.467065868263	0.0	0.323529411765	0.573684210526
MCT.f.0152	0.641148325359	0.585365853659	0.635869565217	0.681592039801	0.711627906977	0.628571428571	0.612565445026	0.610256410256	0.52688172043	0.557788944724	0.578651685393	0.657608695652	0.323529411765	0.0	0.382716049383
MCT.f.0153	0.586387434555	0.55497382199	0.675977653631	0.70618556701	0.69801980198	0.636815920398	0.557471264368	0.522988505747	0.505747126437	0.592783505155	0.568862275449	0.645348837209	0.573684210526	0.382716049383	0.0
