	sample1	sample4	sample5	sample6	sample7	sample10	sample11	sample12	sample13
sample1	0.0	6.48176903271	7.06676404647	7.05708209782	8.33467123695	6.54124350479	6.2640235121	5.55551506001	8.42473466333
sample4	6.48176903271	0.0	4.26363950874	8.19051323114	8.90414971965	5.77219799421	7.37233467821	6.96074987296	7.18023862451
sample5	7.06676404647	4.26363950874	0.0	7.98088119591	9.0381809236	5.67867999798	7.14715183619	7.36850923182	6.70339071195
sample6	7.05708209782	8.19051323114	7.98088119591	0.0	5.92060363794	8.46828290924	7.99043585856	8.14317154055	9.19260838664
sample7	8.33467123695	8.90414971965	9.0381809236	5.92060363794	0.0	9.68765699489	9.55409880476	8.36392038568	9.12227254014
sample10	6.54124350479	5.77219799421	5.67867999798	8.46828290924	9.68765699489	0.0	6.8503578727	7.11333952516	6.96418528476
sample11	6.2640235121	7.37233467821	7.14715183619	7.99043585856	9.55409880476	6.8503578727	0.0	6.9556529181	9.24610105297
sample12	5.55551506001	6.96074987296	7.36850923182	8.14317154055	8.36392038568	7.11333952516	6.9556529181	0.0	8.34963533468
sample13	8.42473466333	7.18023862451	6.70339071195	9.19260838664	9.12227254014	6.96418528476	9.24610105297	8.34963533468	0.0
