	sample1	sample4	sample5	sample6	sample7	sample10	sample11	sample12	sample13
sample1	0.0	0.764331210191	0.711409395973	0.766423357664	0.776315789474	0.706293706294	0.708609271523	0.7	0.882882882883
sample4	0.764331210191	0.0	0.563758389262	0.775641025641	0.7	0.70625	0.708333333333	0.771084337349	0.893939393939
sample5	0.711409395973	0.563758389262	0.0	0.78064516129	0.7125	0.694267515924	0.704819277108	0.760736196319	0.900763358779
sample6	0.766423357664	0.775641025641	0.78064516129	0.0	0.673913043478	0.786666666667	0.784810126582	0.874213836478	0.90990990991
sample7	0.776315789474	0.7	0.7125	0.673913043478	0.0	0.801204819277	0.805714285714	0.775	0.859504132231
sample10	0.706293706294	0.70625	0.694267515924	0.786666666667	0.801204819277	0.0	0.708074534161	0.76582278481	0.867768595041
sample11	0.708609271523	0.708333333333	0.704819277108	0.784810126582	0.805714285714	0.708074534161	0.0	0.742331288344	0.919117647059
sample12	0.7	0.771084337349	0.760736196319	0.874213836478	0.775	0.76582278481	0.742331288344	0.0	0.892561983471
sample13	0.882882882883	0.893939393939	0.900763358779	0.90990990991	0.859504132231	0.867768595041	0.919117647059	0.892561983471	0.0
