	MCT.f.0414	MCT.f.0415	MCT.f.0416	MCT.f.0086	MCT.f.0418	MCT.f.0419	MCT.f.0420	MCT.f.0421	MCT.f.0422	MCT.f.0423	MCT.f.0424	MCT.f.0425
MCT.f.0414	0.0	0.133333333333	0.395238095238	0.511111111111	0.554166666667	0.630522088353	0.656370656371	0.684615384615	0.690839694656	0.732283464567	0.715384615385	0.739837398374
MCT.f.0415	0.133333333333	0.0	0.30412371134	0.435406698565	0.486607142857	0.570815450644	0.63453815261	0.653225806452	0.66	0.702479338843	0.696	0.720338983051
MCT.f.0416	0.395238095238	0.30412371134	0.0	0.255319148936	0.388625592417	0.528634361233	0.59670781893	0.731060606061	0.736842105263	0.764705882353	0.770676691729	0.778225806452
MCT.f.0086	0.511111111111	0.435406698565	0.255319148936	0.0	0.257731958763	0.419047619048	0.5	0.651821862348	0.715384615385	0.732793522267	0.740310077519	0.729957805907
MCT.f.0418	0.554166666667	0.486607142857	0.388625592417	0.257731958763	0.0	0.198952879581	0.304347826087	0.486842105263	0.564315352697	0.673469387755	0.693798449612	0.732793522267
MCT.f.0419	0.630522088353	0.570815450644	0.528634361233	0.419047619048	0.198952879581	0.0	0.135135135135	0.354368932039	0.454545454545	0.575892857143	0.615062761506	0.65350877193
MCT.f.0420	0.656370656371	0.63453815261	0.59670781893	0.5	0.304347826087	0.135135135135	0.0	0.261306532663	0.386046511628	0.511415525114	0.555555555556	0.686192468619
MCT.f.0421	0.684615384615	0.653225806452	0.731060606061	0.651821862348	0.486842105263	0.354368932039	0.261306532663	0.0	0.176470588235	0.341968911917	0.403846153846	0.553990610329
MCT.f.0422	0.690839694656	0.66	0.736842105263	0.715384615385	0.564315352697	0.454545454545	0.386046511628	0.176470588235	0.0	0.186440677966	0.265625	0.431472081218
MCT.f.0423	0.732283464567	0.702479338843	0.764705882353	0.732793522267	0.673469387755	0.575892857143	0.511415525114	0.341968911917	0.186440677966	0.0	0.109090909091	0.305882352941
MCT.f.0424	0.715384615385	0.696	0.770676691729	0.740310077519	0.693798449612	0.615062761506	0.555555555556	0.403846153846	0.265625	0.109090909091	0.0	0.203592814371
MCT.f.0425	0.739837398374	0.720338983051	0.778225806452	0.729957805907	0.732793522267	0.65350877193	0.686192468619	0.553990610329	0.431472081218	0.305882352941	0.203592814371	0.0
