	MCT.f.0414	MCT.f.0415	MCT.f.0416	MCT.f.0086	MCT.f.0418	MCT.f.0419	MCT.f.0420	MCT.f.0421	MCT.f.0422	MCT.f.0423	MCT.f.0424	MCT.f.0425
MCT.f.0414	0.0	1.5777235555	3.19661256895	4.794790552	5.19525961502	5.37043172444	5.42393025135	5.12656768473	5.8020570881	6.73882996921	6.82524520864	7.00158637396
MCT.f.0415	1.5777235555	0.0	1.77194114228	3.37354781193	3.89525792464	4.12052858649	4.90101545636	4.71468848083	5.63866655049	6.22206351148	6.61513936406	6.69730188824
MCT.f.0416	3.19661256895	1.77194114228	0.0	2.04997013685	2.81243686885	3.61265312108	4.51971528173	5.31948184909	6.17860347025	6.38275171897	6.89751135392	7.00271910832
MCT.f.0086	4.794790552	3.37354781193	2.04997013685	0.0	2.20398327213	3.14292303318	4.79181277004	5.61260028505	6.49926479648	6.12380607412	6.63898377207	6.49584411652
MCT.f.0418	5.19525961502	3.89525792464	2.81243686885	2.20398327213	0.0	1.25817649963	2.86818127122	3.95319083279	4.72937513317	5.52626503395	6.18106012272	6.4430433794
MCT.f.0419	5.37043172444	4.12052858649	3.61265312108	3.14292303318	1.25817649963	0.0	1.98478892972	3.04005862237	3.84041057425	4.88430555172	5.80386043116	6.05077813524
MCT.f.0420	5.42393025135	4.90101545636	4.51971528173	4.79181277004	2.86818127122	1.98478892972	0.0	1.66985779747	2.40899785322	4.17724594461	4.86716308034	6.54749907976
MCT.f.0421	5.12656768473	4.71468848083	5.31948184909	5.61260028505	3.95319083279	3.04005862237	1.66985779747	0.0	1.23626500349	3.31451960021	3.99029788708	5.57564960913
MCT.f.0422	5.8020570881	5.63866655049	6.17860347025	6.49926479648	4.72937513317	3.84041057425	2.40899785322	1.23626500349	0.0	2.41561537633	3.05523123267	4.78267151678
MCT.f.0423	6.73882996921	6.22206351148	6.38275171897	6.12380607412	5.52626503395	4.88430555172	4.17724594461	3.31451960021	2.41561537633	0.0	2.01584199584	3.24185852672
MCT.f.0424	6.82524520864	6.61513936406	6.89751135392	6.63898377207	6.18106012272	5.80386043116	4.86716308034	3.99029788708	3.05523123267	2.01584199584	0.0	1.96232672956
MCT.f.0425	7.00158637396	6.69730188824	7.00271910832	6.49584411652	6.4430433794	6.05077813524	6.54749907976	5.57564960913	4.78267151678	3.24185852672	1.96232672956	0.0
