	sample1	sample2	sample3	sample4	sample5	sample8	sample9	sample10	sample11	sample14	sample15	sample17
sample1	0.0	0.743169398907	0.612121212121	0.764331210191	0.711409395973	0.694267515924	0.745222929936	0.706293706294	0.708609271523	0.854700854701	0.818181818182	0.744966442953
sample2	0.743169398907	0.0	0.701357466063	0.6875	0.663101604278	0.759433962264	0.725	0.721052631579	0.72864321608	0.921348314607	0.8	0.675675675676
sample3	0.612121212121	0.701357466063	0.0	0.643243243243	0.601123595506	0.696517412935	0.710659898477	0.705882352941	0.6875	0.883040935673	0.810945273632	0.673913043478
sample4	0.764331210191	0.6875	0.643243243243	0.0	0.563758389262	0.702857142857	0.696428571429	0.70625	0.708333333333	0.901408450704	0.763636363636	0.597315436242
sample5	0.711409395973	0.663101604278	0.601123595506	0.563758389262	0.0	0.636363636364	0.700598802395	0.694267515924	0.704819277108	0.9	0.745341614907	0.531914893617
sample8	0.694267515924	0.759433962264	0.696517412935	0.702857142857	0.636363636364	0.0	0.736263736264	0.678787878788	0.747252747253	0.908496732026	0.785310734463	0.650306748466
sample9	0.745222929936	0.725	0.710659898477	0.696428571429	0.700598802395	0.736263736264	0.0	0.627450980392	0.682634730539	0.813432835821	0.753012048193	0.649681528662
sample10	0.706293706294	0.721052631579	0.705882352941	0.70625	0.694267515924	0.678787878788	0.627450980392	0.0	0.708074534161	0.8515625	0.77358490566	0.666666666667
sample11	0.708609271523	0.72864321608	0.6875	0.708333333333	0.704819277108	0.747252747253	0.682634730539	0.708074534161	0.0	0.91724137931	0.75	0.734939759036
sample14	0.854700854701	0.921348314607	0.883040935673	0.901408450704	0.9	0.908496732026	0.813432835821	0.8515625	0.91724137931	0.0	0.948905109489	0.904411764706
sample15	0.818181818182	0.8	0.810945273632	0.763636363636	0.745341614907	0.785310734463	0.753012048193	0.77358490566	0.75	0.948905109489	0.0	0.783950617284
sample17	0.744966442953	0.675675675676	0.673913043478	0.597315436242	0.531914893617	0.650306748466	0.649681528662	0.666666666667	0.734939759036	0.904411764706	0.783950617284	0.0
