	MCT.f.0258	MCT.f.0259	MCT.f.0260	MCT.f.0261	MCT.f.0263	MCT.f.0264	MCT.f.0265	MCT.f.0266	MCT.f.0267	MCT.f.0269	MCT.f.0270	MCT.f.0271	MCT.f.0272
MCT.f.0258	0.0	0.260869565217	0.408839779006	0.446153846154	0.404371584699	0.460732984293	0.449735449735	0.497409326425	0.544041450777	0.554455445545	0.651162790698	0.593137254902	0.56
MCT.f.0259	0.260869565217	0.0	0.214765100671	0.337278106509	0.383233532934	0.480446927374	0.510989010989	0.527472527473	0.576923076923	0.524590163934	0.618556701031	0.551912568306	0.505617977528
MCT.f.0260	0.408839779006	0.214765100671	0.0	0.170886075949	0.429378531073	0.510638297872	0.539267015707	0.531914893617	0.579787234043	0.521276595745	0.613065326633	0.547872340426	0.534759358289
MCT.f.0261	0.446153846154	0.337278106509	0.170886075949	0.0	0.335227272727	0.422459893048	0.452631578947	0.44385026738	0.459016393443	0.542288557214	0.620853080569	0.530612244898	0.517948717949
MCT.f.0263	0.404371584699	0.383233532934	0.429378531073	0.335227272727	0.0	0.155844155844	0.274390243902	0.362573099415	0.415204678363	0.441988950276	0.556701030928	0.502702702703	0.489130434783
MCT.f.0264	0.460732984293	0.480446927374	0.510638297872	0.422459893048	0.155844155844	0.0	0.137254901961	0.259259259259	0.365269461078	0.45652173913	0.575757575758	0.52380952381	0.486486486486
MCT.f.0265	0.449735449735	0.510989010989	0.539267015707	0.452631578947	0.274390243902	0.137254901961	0.0	0.16339869281	0.3	0.51832460733	0.622549019608	0.574358974359	0.475409836066
MCT.f.0266	0.497409326425	0.527472527473	0.531914893617	0.44385026738	0.362573099415	0.259259259259	0.16339869281	0.0	0.157534246575	0.518518518519	0.623762376238	0.575129533679	0.475138121547
MCT.f.0267	0.544041450777	0.576923076923	0.579787234043	0.459016393443	0.415204678363	0.365269461078	0.3	0.157534246575	0.0	0.486033519553	0.598958333333	0.538461538462	0.438596491228
MCT.f.0269	0.554455445545	0.524590163934	0.521276595745	0.542288557214	0.441988950276	0.45652173913	0.51832460733	0.518518518519	0.486033519553	0.0	0.216560509554	0.341317365269	0.497297297297
MCT.f.0270	0.651162790698	0.618556701031	0.613065326633	0.620853080569	0.556701030928	0.575757575758	0.622549019608	0.623762376238	0.598958333333	0.216560509554	0.0	0.237179487179	0.440677966102
MCT.f.0271	0.593137254902	0.551912568306	0.547872340426	0.530612244898	0.502702702703	0.52380952381	0.574358974359	0.575129533679	0.538461538462	0.341317365269	0.237179487179	0.0	0.261146496815
MCT.f.0272	0.56	0.505617977528	0.534759358289	0.517948717949	0.489130434783	0.486486486486	0.475409836066	0.475138121547	0.438596491228	0.497297297297	0.440677966102	0.261146496815	0.0
