	MCT.f.0258	MCT.f.0259	MCT.f.0260	MCT.f.0261	MCT.f.0263	MCT.f.0264	MCT.f.0265	MCT.f.0266	MCT.f.0267	MCT.f.0269	MCT.f.0270	MCT.f.0271	MCT.f.0272
MCT.f.0258	0.0	2.13588676499	3.30256873629	3.89574795082	4.39944768514	4.54983748646	4.40678312412	4.4324583966	4.84011230434	5.42617497525	6.11485047638	5.00560577989	5.10275144926
MCT.f.0259	2.13588676499	0.0	2.72309457939	3.62979609073	4.98472969025	4.992083478	4.9379043682	4.88094751516	4.90499615912	5.56492572409	6.20639940853	5.32612235993	5.26885835018
MCT.f.0260	3.30256873629	2.72309457939	0.0	1.58015501969	5.23930808496	5.23452495713	5.21946817998	4.9890374053	5.41257174521	5.22491517501	5.79985847934	5.08623676077	5.50322644612
MCT.f.0261	3.89574795082	3.62979609073	1.58015501969	0.0	4.09462870654	4.45874737608	4.29900774443	4.22636681829	4.82788573795	5.34759027955	5.69252169653	4.73099102863	5.08690688943
MCT.f.0263	4.39944768514	4.98472969025	5.23930808496	4.09462870654	0.0	1.99801926234	2.60175160402	3.49818115749	3.90781910991	4.63281025969	5.31480247414	4.39613371055	4.31270962218
MCT.f.0264	4.54983748646	4.992083478	5.23452495713	4.45874737608	1.99801926234	0.0	1.52433822535	2.69305523412	3.66291123739	4.54084240899	5.06146396858	4.35813764837	4.21073669395
MCT.f.0265	4.40678312412	4.9379043682	5.21946817998	4.29900774443	2.60175160402	1.52433822535	0.0	1.5847395129	2.89642997419	4.70893671581	5.13281855542	4.28095453466	3.89792056267
MCT.f.0266	4.4324583966	4.88094751516	4.9890374053	4.22636681829	3.49818115749	2.69305523412	1.5847395129	0.0	1.97866899663	4.61196363235	5.14453309399	4.11797481683	3.51826983538
MCT.f.0267	4.84011230434	4.90499615912	5.41257174521	4.82788573795	3.90781910991	3.66291123739	2.89642997419	1.97866899663	0.0	4.13749781019	5.12147477776	4.19655614694	3.58053173343
MCT.f.0269	5.42617497525	5.56492572409	5.22491517501	5.34759027955	4.63281025969	4.54084240899	4.70893671581	4.61196363235	4.13749781019	0.0	1.99856497884	2.38077188039	3.49072314868
MCT.f.0270	6.11485047638	6.20639940853	5.79985847934	5.69252169653	5.31480247414	5.06146396858	5.13281855542	5.14453309399	5.12147477776	1.99856497884	0.0	2.20568543544	3.36001005841
MCT.f.0271	5.00560577989	5.32612235993	5.08623676077	4.73099102863	4.39613371055	4.35813764837	4.28095453466	4.11797481683	4.19655614694	2.38077188039	2.20568543544	0.0	1.70846749814
MCT.f.0272	5.10275144926	5.26885835018	5.50322644612	5.08690688943	4.31270962218	4.21073669395	3.89792056267	3.51826983538	3.58053173343	3.49072314868	3.36001005841	1.70846749814	0.0
