	MCT.f.0107	MCT.f.0108	MCT.f.0109	MCT.f.0110	MCT.f.0111	MCT.f.0112	MCT.f.0113	MCT.f.0114	MCT.f.0115	MCT.f.0116	MCT.f.0117	MCT.f.0118	MCT.f.0119
MCT.f.0107	0.0	1.79591349434	2.92168163735	2.97358447532	4.06522502531	5.11629623046	5.74460192386	6.08641449633	6.0125779779	6.48175088043	6.59682373753	6.36046987888	6.54469019195
MCT.f.0108	1.79591349434	0.0	1.41291502384	2.00065584241	3.21095325727	4.57133958595	5.89715700966	5.72276103784	5.58859274059	5.96767329587	6.08461180115	5.99286562109	6.60962555609
MCT.f.0109	2.92168163735	1.41291502384	0.0	1.54629300487	2.78679003645	4.24224881694	5.54797948175	5.48064168585	5.25209440324	5.54515678423	5.70715036772	5.88951263605	6.43487203819
MCT.f.0110	2.97358447532	2.00065584241	1.54629300487	0.0	1.51637606887	3.04971857651	4.22894139543	4.2569353095	4.53863162195	5.01803497212	5.45964452251	5.58237838744	6.07963030134
MCT.f.0111	4.06522502531	3.21095325727	2.78679003645	1.51637606887	0.0	1.81635173529	3.14805764411	3.17877515017	3.52739849624	4.76162863105	5.42078748928	5.39118317266	5.8863343828
MCT.f.0112	5.11629623046	4.57133958595	4.24224881694	3.04971857651	1.81635173529	0.0	1.84916119893	2.15604270003	2.91547628989	4.54568431715	5.5476642316	5.49192408959	5.99670662023
MCT.f.0113	5.74460192386	5.89715700966	5.54797948175	4.22894139543	3.14805764411	1.84916119893	0.0	1.8153764299	2.42366666667	4.14595919866	5.29203589135	5.66744084137	5.97060798507
MCT.f.0114	6.08641449633	5.72276103784	5.48064168585	4.2569353095	3.17877515017	2.15604270003	1.8153764299	0.0	1.18093216281	2.95128897694	4.18899788364	4.63690578195	5.71383224557
MCT.f.0115	6.0125779779	5.58859274059	5.25209440324	4.53863162195	3.52739849624	2.91547628989	2.42366666667	1.18093216281	0.0	2.18519760856	3.44432679248	4.05451358457	5.12559446417
MCT.f.0116	6.48175088043	5.96767329587	5.54515678423	5.01803497212	4.76162863105	4.54568431715	4.14595919866	2.95128897694	2.18519760856	0.0	1.49250240563	2.24537917894	3.44247086306
MCT.f.0117	6.59682373753	6.08461180115	5.70715036772	5.45964452251	5.42078748928	5.5476642316	5.29203589135	4.18899788364	3.44432679248	1.49250240563	0.0	1.2508637085	2.57905660135
MCT.f.0118	6.36046987888	5.99286562109	5.88951263605	5.58237838744	5.39118317266	5.49192408959	5.66744084137	4.63690578195	4.05451358457	2.24537917894	1.2508637085	0.0	1.8811188401
MCT.f.0119	6.54469019195	6.60962555609	6.43487203819	6.07963030134	5.8863343828	5.99670662023	5.97060798507	5.71383224557	5.12559446417	3.44247086306	2.57905660135	1.8811188401	0.0
