	MCT.f.0583	MCT.f.0585	MCT.f.0586	MCT.f.0587	MCT.f.0590	MCT.f.0592	MCT.f.0593	MCT.f.0595
MCT.f.0583	0.0	0.25786163522	0.491124260355	0.538888888889	0.573033707865	0.566844919786	0.597883597884	0.568181818182
MCT.f.0585	0.25786163522	0.0	0.259259259259	0.323699421965	0.595	0.560975609756	0.609523809524	0.605
MCT.f.0586	0.491124260355	0.259259259259	0.0	0.164383561644	0.528409090909	0.563157894737	0.622448979592	0.647368421053
MCT.f.0587	0.538888888889	0.323699421965	0.164383561644	0.0	0.456647398844	0.513227513228	0.574358974359	0.612565445026
MCT.f.0590	0.573033707865	0.595	0.528409090909	0.456647398844	0.0	0.25641025641	0.417647058824	0.561797752809
MCT.f.0592	0.566844919786	0.560975609756	0.563157894737	0.513227513228	0.25641025641	0.0	0.220125786164	0.383233532934
MCT.f.0593	0.597883597884	0.609523809524	0.622448979592	0.574358974359	0.417647058824	0.220125786164	0.0	0.208053691275
MCT.f.0595	0.568181818182	0.605	0.647368421053	0.612565445026	0.561797752809	0.383233532934	0.208053691275	0.0
