	MCT.f.0344	MCT.f.0345	MCT.f.0346	MCT.f.0347	MCT.f.0348	MCT.f.0349	MCT.f.0350	MCT.f.0351	MCT.f.0352	MCT.f.0353	MCT.f.0354	MCT.f.0355	MCT.f.0356	MCT.f.0357
MCT.f.0344	0.0	2.71323554475	5.28602747735	6.63076413845	6.78215203752	6.52259221225	7.17626661029	7.59239224452	7.61214677191	7.93401370055	8.38790996785	8.13981246107	7.9734175305	7.43258753126
MCT.f.0345	2.71323554475	0.0	3.4155041072	4.87912076491	6.28669494872	6.38484450447	6.84900208265	7.18680237663	6.97720085093	7.29738652464	7.27107521454	7.05737886889	6.99300089721	6.83199188588
MCT.f.0346	5.28602747735	3.4155041072	0.0	2.58514132926	4.76988985227	6.62715033657	7.48630147246	8.04342220546	7.74994226772	7.58586172282	6.74753246753	6.6910144829	6.85145029459	6.62340668591
MCT.f.0347	6.63076413845	4.87912076491	2.58514132926	0.0	2.79564301365	4.87511549122	6.23350634371	6.89543376702	7.01242964586	7.10001420858	5.97991596639	6.71770865414	6.77316840093	6.38848039216
MCT.f.0348	6.78215203752	6.28669494872	4.76988985227	2.79564301365	0.0	3.26255269356	5.12554571803	7.39137073351	7.64839665283	7.29133341639	6.3519525174	7.10797491712	7.29082232543	6.87884697018
MCT.f.0349	6.52259221225	6.38484450447	6.62715033657	4.87511549122	3.26255269356	0.0	2.82837853343	5.23518628639	6.49930398854	7.17739838632	7.18131637996	7.63089005236	7.45319144915	6.79847779717
MCT.f.0350	7.17626661029	6.84900208265	7.48630147246	6.23350634371	5.12554571803	2.82837853343	0.0	3.70112789176	5.41069041055	7.68153385822	8.76153567309	8.85452333074	8.36864743774	6.86877643214
MCT.f.0351	7.59239224452	7.18680237663	8.04342220546	6.89543376702	7.39137073351	5.23518628639	3.70112789176	0.0	2.19050277269	4.86000239277	8.75729657192	8.74142340417	8.09982108743	6.43588892052
MCT.f.0352	7.61214677191	6.97720085093	7.74994226772	7.01242964586	7.64839665283	6.49930398854	5.41069041055	2.19050277269	0.0	2.80634850512	6.89326720697	8.17220077049	7.77232372574	6.10698521341
MCT.f.0353	7.93401370055	7.29738652464	7.58586172282	7.10001420858	7.29133341639	7.17739838632	7.68153385822	4.86000239277	2.80634850512	0.0	5.07155279503	6.7459695981	6.75437660231	6.15128824477
MCT.f.0354	8.38790996785	7.27107521454	6.74753246753	5.97991596639	6.3519525174	7.18131637996	8.76153567309	8.75729657192	6.89326720697	5.07155279503	0.0	4.57709798055	5.71061715661	5.83371693122
MCT.f.0355	8.13981246107	7.05737886889	6.6910144829	6.71770865414	7.10797491712	7.63089005236	8.85452333074	8.74142340417	8.17220077049	6.7459695981	4.57709798055	0.0	1.71998664323	4.35160946287
MCT.f.0356	7.9734175305	6.99300089721	6.85145029459	6.77316840093	7.29082232543	7.45319144915	8.36864743774	8.09982108743	7.77232372574	6.75437660231	5.71061715661	1.71998664323	0.0	2.94955040781
MCT.f.0357	7.43258753126	6.83199188588	6.62340668591	6.38848039216	6.87884697018	6.79847779717	6.86877643214	6.43588892052	6.10698521341	6.15128824477	5.83371693122	4.35160946287	2.94955040781	0.0
