	MCT.f.0344	MCT.f.0345	MCT.f.0346	MCT.f.0347	MCT.f.0348	MCT.f.0349	MCT.f.0350	MCT.f.0351	MCT.f.0352	MCT.f.0353	MCT.f.0354	MCT.f.0355	MCT.f.0356	MCT.f.0357
MCT.f.0344	0.0	0.326241134752	0.484076433121	0.551136363636	0.64880952381	0.668539325843	0.664864864865	0.714893617021	0.694323144105	0.682203389831	0.658031088083	0.692660550459	0.660465116279	0.706382978723
MCT.f.0345	0.326241134752	0.0	0.302631578947	0.401162790698	0.672043010753	0.647368421053	0.651515151515	0.706827309237	0.665271966527	0.65991902834	0.597989949749	0.650442477876	0.625	0.682926829268
MCT.f.0346	0.484076433121	0.302631578947	0.0	0.18954248366	0.552325581395	0.658031088083	0.661691542289	0.734375	0.70564516129	0.673306772908	0.615763546798	0.665217391304	0.646288209607	0.690763052209
MCT.f.0347	0.551136363636	0.401162790698	0.18954248366	0.0	0.397590361446	0.524064171123	0.562814070352	0.657480314961	0.637096774194	0.6328125	0.594339622642	0.666666666667	0.665306122449	0.690839694656
MCT.f.0348	0.64880952381	0.672043010753	0.552325581395	0.397590361446	0.0	0.346666666667	0.44578313253	0.679324894515	0.675213675214	0.674897119342	0.663366336634	0.735042735043	0.716738197425	0.714285714286
MCT.f.0349	0.668539325843	0.647368421053	0.658031088083	0.524064171123	0.346666666667	0.0	0.176870748299	0.545045045045	0.661087866109	0.703125	0.620689655172	0.657894736842	0.668103448276	0.689516129032
MCT.f.0350	0.664864864865	0.651515151515	0.661691542289	0.562814070352	0.44578313253	0.176870748299	0.0	0.443925233645	0.571428571429	0.684615384615	0.657407407407	0.666666666667	0.654008438819	0.654618473896
MCT.f.0351	0.714893617021	0.706827309237	0.734375	0.657480314961	0.679324894515	0.545045045045	0.443925233645	0.0	0.225806451613	0.386178861789	0.707865168539	0.64598540146	0.60447761194	0.607142857143
MCT.f.0352	0.694323144105	0.665271966527	0.70564516129	0.637096774194	0.675213675214	0.661087866109	0.571428571429	0.225806451613	0.0	0.209090909091	0.615384615385	0.626865671642	0.605263157895	0.597826086957
MCT.f.0353	0.682203389831	0.65991902834	0.673306772908	0.6328125	0.674897119342	0.703125	0.684615384615	0.386178861789	0.209090909091	0.0	0.506329113924	0.549618320611	0.586715867159	0.564748201439
MCT.f.0354	0.658031088083	0.597989949749	0.615763546798	0.594339622642	0.663366336634	0.620689655172	0.657407407407	0.707865168539	0.615384615385	0.506329113924	0.0	0.36	0.528888888889	0.566115702479
MCT.f.0355	0.692660550459	0.650442477876	0.665217391304	0.666666666667	0.735042735043	0.657894736842	0.666666666667	0.64598540146	0.626865671642	0.549618320611	0.36	0.0	0.25	0.349557522124
MCT.f.0356	0.660465116279	0.625	0.646288209607	0.665306122449	0.716738197425	0.668103448276	0.654008438819	0.60447761194	0.605263157895	0.586715867159	0.528888888889	0.25	0.0	0.192307692308
MCT.f.0357	0.706382978723	0.682926829268	0.690763052209	0.690839694656	0.714285714286	0.689516129032	0.654618473896	0.607142857143	0.597826086957	0.564748201439	0.566115702479	0.349557522124	0.192307692308	0.0
