	MCT.f.0512	MCT.f.0513	MCT.f.0514	MCT.f.0515	MCT.f.0516	MCT.f.0517	MCT.f.0519	MCT.f.0520	MCT.f.0522	MCT.f.0523	MCT.f.0524	MCT.f.0525	MCT.f.0526	MCT.f.0527
MCT.f.0512	0.0	4.67895400171	7.56173685469	7.68555663746	8.34485659268	7.79621245806	6.37984951146	5.55227057652	7.97336753494	6.82616331037	6.66853146853	6.19636546162	6.42563870624	7.24567094144
MCT.f.0513	4.67895400171	0.0	4.44744263729	8.12941549666	8.44197674592	8.16389753725	7.13184242871	6.29480958337	7.32332849131	7.04468947859	7.31319596984	7.27349581585	7.29367238644	6.77626410195
MCT.f.0514	7.56173685469	4.44744263729	0.0	4.46362563567	7.15572420027	8.09642828067	7.46319366979	7.87832089196	8.33357935092	8.48437996399	8.861102278	7.79866802774	7.7189204881	7.45635375773
MCT.f.0515	7.68555663746	8.12941549666	4.46362563567	0.0	5.88994374121	8.39382779282	7.78830079506	7.91715917827	8.76762539998	8.7851802502	9.26853343562	7.75660042722	7.21439217415	8.26538297668
MCT.f.0516	8.34485659268	8.44197674592	7.15572420027	5.88994374121	0.0	3.28401189579	8.31703837201	8.50351493849	9.03370039871	9.39198539828	9.75064862674	8.62578315247	8.30762852405	8.45705282538
MCT.f.0517	7.79621245806	8.16389753725	8.09642828067	8.39382779282	3.28401189579	0.0	7.51892339793	7.84463667117	8.89778798664	9.09927999189	8.93350175836	7.91251214061	7.45294721	7.39172676093
MCT.f.0519	6.37984951146	7.13184242871	7.46319366979	7.78830079506	8.31703837201	7.51892339793	0.0	4.53533302373	6.66690801035	7.20682535354	7.50740244212	6.86743471193	6.58324955533	7.10241739943
MCT.f.0520	5.55227057652	6.29480958337	7.87832089196	7.91715917827	8.50351493849	7.84463667117	4.53533302373	0.0	7.12232446413	6.47960851161	6.50839775339	6.10958236453	6.28571844935	7.23301637824
MCT.f.0522	7.97336753494	7.32332849131	8.33357935092	8.76762539998	9.03370039871	8.89778798664	6.66690801035	7.12232446413	0.0	5.13833710915	8.11283272768	7.95146403376	7.38605371976	7.57956274981
MCT.f.0523	6.82616331037	7.04468947859	8.48437996399	8.7851802502	9.39198539828	9.09927999189	7.20682535354	6.47960851161	5.13833710915	0.0	3.32505389347	6.89270484531	7.58848614072	8.00971484085
MCT.f.0524	6.66853146853	7.31319596984	8.861102278	9.26853343562	9.75064862674	8.93350175836	7.50740244212	6.50839775339	8.11283272768	3.32505389347	0.0	5.1694634892	6.82182560392	8.02983986697
MCT.f.0525	6.19636546162	7.27349581585	7.79866802774	7.75660042722	8.62578315247	7.91251214061	6.86743471193	6.10958236453	7.95146403376	6.89270484531	5.1694634892	0.0	2.86534159004	5.87089180673
MCT.f.0526	6.42563870624	7.29367238644	7.7189204881	7.21439217415	8.30762852405	7.45294721	6.58324955533	6.28571844935	7.38605371976	7.58848614072	6.82182560392	2.86534159004	0.0	4.07578286634
MCT.f.0527	7.24567094144	6.77626410195	7.45635375773	8.26538297668	8.45705282538	7.39172676093	7.10241739943	7.23301637824	7.57956274981	8.00971484085	8.02983986697	5.87089180673	4.07578286634	0.0
