	MCT.f.0596	MCT.f.0597	MCT.f.0598	MCT.f.0599	MCT.f.0600	MCT.f.0601	MCT.f.0602	MCT.f.0603	MCT.f.0604	MCT.f.0605	MCT.f.0606	MCT.f.0607	MCT.f.0608	MCT.f.0609	MCT.f.0610	MCT.f.0611	MCT.f.0612
MCT.f.0596	0.0	0.709677419355	0.771186440678	0.780701754386	0.741935483871	0.816326530612	0.725490196078	0.752475247525	0.774509803922	0.734042553191	0.752136752137	0.778947368421	0.686746987952	0.775510204082	0.770833333333	0.779816513761	0.83908045977
MCT.f.0597	0.709677419355	0.0	0.827868852459	0.776785714286	0.826530612245	0.836734693878	0.836363636364	0.76	0.757575757576	0.78125	0.736842105263	0.774193548387	0.797752808989	0.82	0.752688172043	0.81981981982	0.816568047337
MCT.f.0598	0.771186440678	0.827868852459	0.0	0.826086956522	0.833333333333	0.780701754386	0.596330275229	0.81746031746	0.79674796748	0.709090909091	0.7	0.758928571429	0.8	0.7	0.752212389381	0.771653543307	0.875
MCT.f.0599	0.780701754386	0.776785714286	0.826086956522	0.0	0.864406779661	0.696078431373	0.814516129032	0.818181818182	0.775862068966	0.740740740741	0.783582089552	0.801801801802	0.727272727273	0.798245614035	0.794642857143	0.75	0.783333333333
MCT.f.0600	0.741935483871	0.826530612245	0.833333333333	0.864406779661	0.0	0.806451612903	0.820754716981	0.80198019802	0.787878787879	0.787234042553	0.825	0.806451612903	0.776470588235	0.826530612245	0.810526315789	0.769230769231	0.854651162791
MCT.f.0601	0.816326530612	0.836734693878	0.780701754386	0.696078431373	0.806451612903	0.0	0.747474747475	0.823529411765	0.785714285714	0.758241758242	0.833333333333	0.791208791209	0.802325581395	0.719101123596	0.795698924731	0.754901960784	0.860465116279
MCT.f.0602	0.725490196078	0.836363636364	0.596330275229	0.814516129032	0.820754716981	0.747474747475	0.0	0.632653061224	0.6	0.523255813953	0.716666666667	0.637362637363	0.714285714286	0.69387755102	0.659574468085	0.718181818182	0.846153846154
MCT.f.0603	0.752475247525	0.76	0.81746031746	0.818181818182	0.80198019802	0.823529411765	0.632653061224	0.0	0.612903225806	0.56976744186	0.780487804878	0.762886597938	0.771739130435	0.772277227723	0.767676767677	0.787610619469	0.861878453039
MCT.f.0604	0.774509803922	0.757575757576	0.79674796748	0.775862068966	0.787878787879	0.785714285714	0.6	0.612903225806	0.0	0.581395348837	0.704347826087	0.616279069767	0.697674418605	0.705263157895	0.625	0.728971962617	0.848314606742
MCT.f.0605	0.734042553191	0.78125	0.709090909091	0.740740740741	0.787234042553	0.758241758242	0.523255813953	0.56976744186	0.581395348837	0.0	0.57	0.604938271605	0.658227848101	0.639534883721	0.614457831325	0.712871287129	0.822485207101
MCT.f.0606	0.752136752137	0.736842105263	0.7	0.783582089552	0.825	0.833333333333	0.716666666667	0.780487804878	0.704347826087	0.57	0.0	0.640776699029	0.768518518519	0.678899082569	0.607843137255	0.7734375	0.829015544041
MCT.f.0607	0.778947368421	0.774193548387	0.758928571429	0.801801801802	0.806451612903	0.791208791209	0.637362637363	0.762886597938	0.616279069767	0.604938271605	0.640776699029	0.0	0.696202531646	0.538461538462	0.465753424658	0.704081632653	0.873563218391
MCT.f.0608	0.686746987952	0.797752808989	0.8	0.727272727273	0.776470588235	0.802325581395	0.714285714286	0.771739130435	0.697674418605	0.658227848101	0.768518518519	0.696202531646	0.0	0.770114942529	0.734939759036	0.775510204082	0.826086956522
MCT.f.0609	0.775510204082	0.82	0.7	0.798245614035	0.826530612245	0.719101123596	0.69387755102	0.772277227723	0.705263157895	0.639534883721	0.678899082569	0.538461538462	0.770114942529	0.0	0.388888888889	0.752380952381	0.843930635838
MCT.f.0610	0.770833333333	0.752688172043	0.752212389381	0.794642857143	0.810526315789	0.795698924731	0.659574468085	0.767676767677	0.625	0.614457831325	0.607843137255	0.465753424658	0.734939759036	0.388888888889	0.0	0.722772277228	0.828402366864
MCT.f.0611	0.779816513761	0.81981981982	0.771653543307	0.75	0.769230769231	0.754901960784	0.718181818182	0.787610619469	0.728971962617	0.712871287129	0.7734375	0.704081632653	0.775510204082	0.752380952381	0.722772277228	0.0	0.761627906977
MCT.f.0612	0.83908045977	0.816568047337	0.875	0.783333333333	0.854651162791	0.860465116279	0.846153846154	0.861878453039	0.848314606742	0.822485207101	0.829015544041	0.873563218391	0.826086956522	0.843930635838	0.828402366864	0.761627906977	0.0
