	sample1	sample2	sample3	sample4	sample5	sample7	sample8	sample10	sample11	sample12	sample13	sample14	sample15
sample1	0.0	7.73841076677	9.51103857836	8.13148918809	8.47913574138	6.97930023046	6.38100928394	9.74168644202	9.00371032929	9.79345288129	9.14003934823	9.40434108527	7.41772423715
sample2	7.73841076677	0.0	8.41361842646	9.26980511145	9.09340000944	8.40978006832	7.70172563386	6.84821937644	8.01446611203	8.40221195202	5.83311128319	7.35180487805	6.81644360639
sample3	9.51103857836	8.41361842646	0.0	9.31352826511	8.9031396458	8.12254359623	8.42652304895	10.6784580499	8.69245763983	9.19177293971	9.39117859725	10.0573411306	8.93710885401
sample4	8.13148918809	9.26980511145	9.31352826511	0.0	6.00465845465	8.83055476529	8.51837736634	9.25946294307	9.73001049633	8.93313887127	9.52029227081	9.62357894737	7.41163434903
sample5	8.47913574138	9.09340000944	8.9031396458	6.00465845465	0.0	7.37734330075	8.87144899504	9.50186712983	9.79021640298	9.02917200718	9.53785941755	9.55965957447	8.31123946484
sample7	6.97930023046	8.40978006832	8.12254359623	8.83055476529	7.37734330075	0.0	6.38842004059	9.4249310535	9.22648802649	9.34943015304	9.01344902386	9.61772972973	6.97954630531
sample8	6.38100928394	7.70172563386	8.42652304895	8.51837736634	8.87144899504	6.38842004059	0.0	10.435202065	6.74227222053	8.03164436402	8.30077250864	7.82482213439	7.02414242388
sample10	9.74168644202	6.84821937644	10.6784580499	9.25946294307	9.50186712983	9.4249310535	10.435202065	0.0	10.8634688063	9.7479468896	7.68883970074	8.22448979592	9.091231839
sample11	9.00371032929	8.01446611203	8.69245763983	9.73001049633	9.79021640298	9.22648802649	6.74227222053	10.8634688063	0.0	8.87138296777	9.19785428679	9.6095042735	8.29519141985
sample12	9.79345288129	8.40221195202	9.19177293971	8.93313887127	9.02917200718	9.34943015304	8.03164436402	9.7479468896	8.87138296777	0.0	7.53302145676	8.20679518072	8.9742348897
sample13	9.14003934823	5.83311128319	9.39117859725	9.52029227081	9.53785941755	9.01344902386	8.30077250864	7.68883970074	9.19785428679	7.53302145676	0.0	6.63314533623	8.39164528515
sample14	9.40434108527	7.35180487805	10.0573411306	9.62357894737	9.55965957447	9.61772972973	7.82482213439	8.22448979592	9.6095042735	8.20679518072	6.63314533623	0.0	6.99426038781
sample15	7.41772423715	6.81644360639	8.93710885401	7.41163434903	8.31123946484	6.97954630531	7.02414242388	9.091231839	8.29519141985	8.9742348897	8.39164528515	6.99426038781	0.0
