	MCT.f.0139	MCT.f.0141	MCT.f.0142	MCT.f.0143	MCT.f.0144	MCT.f.0145	MCT.f.0146	MCT.f.0147	MCT.f.0148	MCT.f.0149	MCT.f.0150	MCT.f.0151	MCT.f.0152	MCT.f.0153
MCT.f.0139	0.0	4.20983680354	6.16939141204	6.90209292132	5.94870006438	5.59566074951	5.89240291097	7.17215144138	6.84499447414	7.13308788971	7.53726772553	6.9888147851	6.1253194769	5.73056161113
MCT.f.0141	4.20983680354	0.0	3.57550099676	5.21430716481	6.11342290273	5.91365611051	6.65325251779	7.63380062005	7.01417315611	6.76266472023	7.51375878636	6.52504052158	6.58173289481	5.9941949282
MCT.f.0142	6.16939141204	3.57550099676	0.0	2.31626332199	3.86270390531	5.61499971082	7.08076909667	7.72767307247	7.28207421945	6.4739013054	7.13846324012	6.1758286538	6.65933673773	5.90320425263
MCT.f.0143	6.90209292132	5.21430716481	2.31626332199	0.0	2.25732055957	4.36737526481	6.83184333759	6.9668643002	6.7965037974	6.70160901933	7.25489020019	6.7096914385	6.53542739033	5.80892937472
MCT.f.0144	5.94870006438	6.11342290273	3.86270390531	2.25732055957	0.0	2.56545155389	5.01224557112	6.45031041404	6.53580871152	6.64996886971	6.94244373506	7.10304148005	6.42564839407	5.55860073327
MCT.f.0145	5.59566074951	5.91365611051	5.61499971082	4.36737526481	2.56545155389	0.0	3.30565190777	5.36669805901	5.85356219363	6.28837818404	6.91657964961	7.22767135805	6.45185222018	5.73462749576
MCT.f.0146	5.89240291097	6.65325251779	7.08076909667	6.83184333759	5.01224557112	3.30565190777	0.0	3.44300268438	4.06838238954	5.75056408816	6.47908505857	6.08174356976	5.01592700741	5.37479252951
MCT.f.0147	7.17215144138	7.63380062005	7.72767307247	6.9668643002	6.45031041404	5.36669805901	3.44300268438	0.0	2.47704004272	4.70365069754	6.71564443701	6.33131436521	5.3860818802	5.79854854855
MCT.f.0148	6.84499447414	7.01417315611	7.28207421945	6.7965037974	6.53580871152	5.85356219363	4.06838238954	2.47704004272	0.0	3.16790886539	4.8470300495	5.22473657372	4.85556732076	5.39604596836
MCT.f.0149	7.13308788971	6.76266472023	6.4739013054	6.70160901933	6.64996886971	6.28837818404	5.75056408816	4.70365069754	3.16790886539	0.0	2.38429607023	4.00064820248	5.21739547143	5.13659318017
MCT.f.0150	7.53726772553	7.51375878636	7.13846324012	7.25489020019	6.94244373506	6.91657964961	6.47908505857	6.71564443701	4.8470300495	2.38429607023	0.0	3.13699253118	4.77299130178	5.73039215686
MCT.f.0151	6.9888147851	6.52504052158	6.1758286538	6.7096914385	7.10304148005	7.22767135805	6.08174356976	6.33131436521	5.22473657372	4.00064820248	3.13699253118	0.0	2.32938644384	3.68458221826
MCT.f.0152	6.1253194769	6.58173289481	6.65933673773	6.53542739033	6.42564839407	6.45185222018	5.01592700741	5.3860818802	4.85556732076	5.21739547143	4.77299130178	2.32938644384	0.0	2.41151899356
MCT.f.0153	5.73056161113	5.9941949282	5.90320425263	5.80892937472	5.55860073327	5.73462749576	5.37479252951	5.79854854855	5.39604596836	5.13659318017	5.73039215686	3.68458221826	2.41151899356	0.0
