	MCT.f.0344	MCT.f.0345	MCT.f.0346	MCT.f.0347	MCT.f.0348	MCT.f.0349	MCT.f.0350	MCT.f.0351	MCT.f.0352	MCT.f.0353	MCT.f.0354	MCT.f.0355	MCT.f.0356	MCT.f.0357
MCT.f.0344	0.0	0.5078125	0.605263157895	0.722972972973	0.725352112676	0.75	0.737179487179	0.744897959184	0.76213592233	0.712418300654	0.677419354839	0.780748663102	0.719387755102	0.705882352941
MCT.f.0345	0.5078125	0.0	0.269230769231	0.679738562092	0.748387096774	0.732954545455	0.719512195122	0.806451612903	0.747663551402	0.6875	0.62893081761	0.697297297297	0.705882352941	0.726775956284
MCT.f.0346	0.605263157895	0.269230769231	0.0	0.482993197279	0.704819277108	0.666666666667	0.68	0.777292576419	0.715555555556	0.672413793103	0.649717514124	0.709359605911	0.704545454545	0.73
MCT.f.0347	0.722972972973	0.679738562092	0.482993197279	0.0	0.386554621849	0.526666666667	0.622516556291	0.752427184466	0.727272727273	0.613333333333	0.721893491124	0.768041237113	0.764150943396	0.737704918033
MCT.f.0348	0.725352112676	0.748387096774	0.704819277108	0.386554621849	0.0	0.348837209302	0.639455782313	0.723076923077	0.735294117647	0.657718120805	0.683544303797	0.758064516129	0.748768472906	0.74011299435
MCT.f.0349	0.75	0.732954545455	0.666666666667	0.526666666667	0.348837209302	0.0	0.352517985612	0.700934579439	0.713004484305	0.691428571429	0.637931034483	0.725490196078	0.713636363636	0.714285714286
MCT.f.0350	0.737179487179	0.719512195122	0.68	0.622516556291	0.639455782313	0.352517985612	0.0	0.634020618557	0.73732718894	0.729411764706	0.674556213018	0.686170212766	0.720379146919	0.701086956522
MCT.f.0351	0.744897959184	0.806451612903	0.777292576419	0.752427184466	0.723076923077	0.700934579439	0.634020618557	0.0	0.30890052356	0.795454545455	0.78125	0.707423580786	0.670833333333	0.660465116279
MCT.f.0352	0.76213592233	0.747663551402	0.715555555556	0.727272727273	0.735294117647	0.713004484305	0.73732718894	0.30890052356	0.0	0.650246305419	0.757709251101	0.739669421488	0.644628099174	0.599056603774
MCT.f.0353	0.712418300654	0.6875	0.672413793103	0.613333333333	0.657718120805	0.691428571429	0.729411764706	0.795454545455	0.650246305419	0.0	0.516556291391	0.765	0.714285714286	0.686813186813
MCT.f.0354	0.677419354839	0.62893081761	0.649717514124	0.721893491124	0.683544303797	0.637931034483	0.674556213018	0.78125	0.757709251101	0.516556291391	0.0	0.517441860465	0.603015075377	0.686170212766
MCT.f.0355	0.780748663102	0.697297297297	0.709359605911	0.768041237113	0.758064516129	0.725490196078	0.686170212766	0.707423580786	0.739669421488	0.765	0.517441860465	0.0	0.327777777778	0.669950738916
MCT.f.0356	0.719387755102	0.705882352941	0.704545454545	0.764150943396	0.748768472906	0.713636363636	0.720379146919	0.670833333333	0.644628099174	0.714285714286	0.603015075377	0.327777777778	0.0	0.465968586387
MCT.f.0357	0.705882352941	0.726775956284	0.73	0.737704918033	0.74011299435	0.714285714286	0.701086956522	0.660465116279	0.599056603774	0.686813186813	0.686170212766	0.669950738916	0.465968586387	0.0
