	MCT.f.0511	MCT.f.0512	MCT.f.0513	MCT.f.0514	MCT.f.0515	MCT.f.0516	MCT.f.0517	MCT.f.0519	MCT.f.0520	MCT.f.0522	MCT.f.0523	MCT.f.0524	MCT.f.0525	MCT.f.0526	MCT.f.0527
MCT.f.0511	0.0	0.46218487395	0.690821256039	0.745762711864	0.738938053097	0.794573643411	0.761061946903	0.684210526316	0.733668341709	0.796296296296	0.828326180258	0.841201716738	0.809523809524	0.778894472362	0.770642201835
MCT.f.0512	0.46218487395	0.0	0.425120772947	0.518987341772	0.553191489362	0.654411764706	0.580508474576	0.600917431193	0.585253456221	0.659574468085	0.666666666667	0.668032786885	0.636363636364	0.663677130045	0.670781893004
MCT.f.0513	0.690821256039	0.425120772947	0.0	0.147679324895	0.238683127572	0.412587412587	0.5	0.616197183099	0.642611683849	0.674342105263	0.679365079365	0.663430420712	0.642857142857	0.682593856655	0.665584415584
MCT.f.0514	0.745762711864	0.518987341772	0.147679324895	0.0	0.128099173554	0.319298245614	0.41134751773	0.558620689655	0.604651162791	0.666666666667	0.667673716012	0.660550458716	0.628482972136	0.682692307692	0.670731707317
MCT.f.0515	0.738938053097	0.553191489362	0.238683127572	0.128099173554	0.0	0.233962264151	0.332061068702	0.535971223022	0.599315068493	0.67619047619	0.68501529052	0.694189602446	0.66253869969	0.692810457516	0.663522012579
MCT.f.0516	0.794573643411	0.654411764706	0.412587412587	0.319298245614	0.233962264151	0.0	0.169960474308	0.442446043165	0.510273972603	0.665662650602	0.674418604651	0.679300291545	0.656891495601	0.697247706422	0.669616519174
MCT.f.0517	0.761061946903	0.580508474576	0.5	0.41134751773	0.332061068702	0.169960474308	0.0	0.359183673469	0.452107279693	0.644736842105	0.655063291139	0.677115987461	0.652996845426	0.678929765886	0.649517684887
MCT.f.0519	0.684210526316	0.600917431193	0.616197183099	0.558620689655	0.535971223022	0.442446043165	0.359183673469	0.0	0.235849056604	0.585185185185	0.628472222222	0.693333333333	0.672240802676	0.691756272401	0.650519031142
MCT.f.0520	0.733668341709	0.585253456221	0.642611683849	0.604651162791	0.599315068493	0.510273972603	0.452107279693	0.235849056604	0.0	0.482213438735	0.545787545788	0.617543859649	0.614583333333	0.650735294118	0.652920962199
MCT.f.0522	0.796296296296	0.659574468085	0.674342105263	0.666666666667	0.67619047619	0.665662650602	0.644736842105	0.585185185185	0.482213438735	0.0	0.175675675676	0.310924369748	0.403921568627	0.523622047244	0.625429553265
MCT.f.0523	0.828326180258	0.666666666667	0.679365079365	0.667673716012	0.68501529052	0.674418604651	0.655063291139	0.628472222222	0.545787545788	0.175675675676	0.0	0.155555555556	0.27868852459	0.416326530612	0.590443686007
MCT.f.0524	0.841201716738	0.668032786885	0.663430420712	0.660550458716	0.694189602446	0.679300291545	0.677115987461	0.693333333333	0.617543859649	0.310924369748	0.155555555556	0.0	0.171052631579	0.347639484979	0.561403508772
MCT.f.0525	0.809523809524	0.636363636364	0.642857142857	0.628482972136	0.66253869969	0.656891495601	0.652996845426	0.672240802676	0.614583333333	0.403921568627	0.27868852459	0.171052631579	0.0	0.202764976959	0.468634686347
MCT.f.0526	0.778894472362	0.663677130045	0.682593856655	0.682692307692	0.692810457516	0.697247706422	0.678929765886	0.691756272401	0.650735294118	0.523622047244	0.416326530612	0.347639484979	0.202764976959	0.0	0.377118644068
MCT.f.0527	0.770642201835	0.670781893004	0.665584415584	0.670731707317	0.663522012579	0.669616519174	0.649517684887	0.650519031142	0.652920962199	0.625429553265	0.590443686007	0.561403508772	0.468634686347	0.377118644068	0.0
