	MCT.f.0511	MCT.f.0512	MCT.f.0513	MCT.f.0514	MCT.f.0515	MCT.f.0516	MCT.f.0517	MCT.f.0519	MCT.f.0520	MCT.f.0522	MCT.f.0523	MCT.f.0524	MCT.f.0525	MCT.f.0526	MCT.f.0527
MCT.f.0511	0.0	6.01190761608	8.0422990363	7.72047633033	7.8332387975	7.81847442843	7.07455540356	7.13539028321	8.09612403101	9.09847923764	9.11950653033	9.12714165803	7.89669522644	8.08060912025	8.12963625522
MCT.f.0512	6.01190761608	0.0	5.37815183376	6.64048512394	7.01232084486	7.8029528213	7.53958965029	6.15603416012	5.04490263459	7.19876551317	6.1187639563	6.54894171208	5.82201896494	6.09675801935	7.18068199841
MCT.f.0513	8.0422990363	5.37815183376	0.0	4.71475130551	5.66870423047	7.11268497363	7.20223325062	6.49345257106	6.68547008547	7.04302919189	7.17898189004	7.67601270724	7.26031828952	7.40351279991	6.6900248139
MCT.f.0514	7.72047633033	6.64048512394	4.71475130551	0.0	2.55087018006	5.18509973599	6.48264672115	6.42399578649	6.71003104137	7.33442415556	7.55584245787	7.94847053317	6.72319604983	7.17069593178	7.15563719862
MCT.f.0515	7.8332387975	7.01232084486	5.66870423047	2.55087018006	0.0	4.76779502145	6.03170731707	6.44770788054	6.7815266486	7.62140748796	7.8116478441	8.23281419916	6.93364203191	7.08455212221	7.38829268293
MCT.f.0516	7.81847442843	7.8029528213	7.11268497363	5.18509973599	4.76779502145	0.0	3.36807588329	6.42473835339	7.23449550977	8.08722379804	8.59922178988	8.90038055054	7.68954398675	7.86113664691	7.80627087651
MCT.f.0517	7.07455540356	7.53958965029	7.20223325062	6.48264672115	6.03170731707	3.36807588329	0.0	5.35902737333	6.21535947712	7.87023229674	7.93936446174	8.28512551517	6.95517470146	7.06162863722	6.79610859729
MCT.f.0519	7.13539028321	6.15603416012	6.49345257106	6.42399578649	6.44770788054	6.42473835339	5.35902737333	0.0	4.24418775211	6.12876542431	6.81489899963	7.07282798344	6.34570088588	6.3642342882	6.54601675552
MCT.f.0520	8.09612403101	5.04490263459	6.68547008547	6.71003104137	6.7815266486	7.23449550977	6.21535947712	4.24418775211	0.0	6.04451521585	5.95853869434	6.15206416608	5.65689223058	5.80067220245	6.71259259259
MCT.f.0522	9.09847923764	7.19876551317	7.04302919189	7.33442415556	7.62140748796	8.08722379804	7.87023229674	6.12876542431	6.04451521585	0.0	4.50736490785	5.8152866242	6.2145347445	6.28062878256	7.36561489466
MCT.f.0523	9.11950653033	6.1187639563	7.17898189004	7.55584245787	7.8116478441	8.59922178988	7.93936446174	6.81489899963	5.95853869434	4.50736490785	0.0	2.89290523516	5.04898822933	5.57981730987	7.3289593934
MCT.f.0524	9.12714165803	6.54894171208	7.67601270724	7.94847053317	8.23281419916	8.90038055054	8.28512551517	7.07282798344	6.15206416608	5.8152866242	2.89290523516	0.0	3.93658349696	4.71627717207	7.19896129348
MCT.f.0525	7.89669522644	5.82201896494	7.26031828952	6.72319604983	6.93364203191	7.68954398675	6.95517470146	6.34570088588	5.65689223058	6.2145347445	5.04898822933	3.93658349696	0.0	1.95966071763	4.91879699248
MCT.f.0526	8.08060912025	6.09675801935	7.40351279991	7.17069593178	7.08455212221	7.86113664691	7.06162863722	6.3642342882	5.80067220245	6.28062878256	5.57981730987	4.71627717207	1.95966071763	0.0	3.90950999179
MCT.f.0527	8.12963625522	7.18068199841	6.6900248139	7.15563719862	7.38829268293	7.80627087651	6.79610859729	6.54601675552	6.71259259259	7.36561489466	7.3289593934	7.19896129348	4.91879699248	3.90950999179	0.0
