	MCT.f.0326	MCT.f.0327	MCT.f.0329	MCT.f.0330	MCT.f.0331	MCT.f.0334	MCT.f.0335	MCT.f.0336	MCT.f.0337	MCT.f.0338	MCT.f.0340
MCT.f.0326	0.0	0.25462962963	0.663082437276	0.658536585366	0.694805194805	0.602189781022	0.659340659341	0.670212765957	0.69387755102	0.702341137124	0.763333333333
MCT.f.0327	0.25462962963	0.0	0.569169960474	0.630036630037	0.674576271186	0.541176470588	0.596837944664	0.666666666667	0.691228070175	0.7	0.775510204082
MCT.f.0329	0.663082437276	0.569169960474	0.0	0.15	0.426829268293	0.631970260223	0.670454545455	0.686131386861	0.731958762887	0.722602739726	0.755244755245
MCT.f.0330	0.658536585366	0.630036630037	0.15	0.0	0.344398340249	0.671328671329	0.698924731183	0.671428571429	0.738410596026	0.71237458194	0.713286713287
MCT.f.0331	0.694805194805	0.674576271186	0.426829268293	0.344398340249	0.0	0.616724738676	0.737541528239	0.66323024055	0.724358974359	0.694805194805	0.672413793103
MCT.f.0334	0.602189781022	0.541176470588	0.631970260223	0.671328671329	0.616724738676	0.0	0.366515837104	0.609022556391	0.693103448276	0.727574750831	0.737931034483
MCT.f.0335	0.659340659341	0.596837944664	0.670454545455	0.698924731183	0.737541528239	0.366515837104	0.0	0.417040358744	0.540322580645	0.664233576642	0.771126760563
MCT.f.0336	0.670212765957	0.666666666667	0.686131386861	0.671428571429	0.66323024055	0.609022556391	0.417040358744	0.0	0.282407407407	0.45041322314	0.669144981413
MCT.f.0337	0.69387755102	0.691228070175	0.731958762887	0.738410596026	0.724358974359	0.693103448276	0.540322580645	0.282407407407	0.0	0.222222222222	0.571984435798
MCT.f.0338	0.702341137124	0.7	0.722602739726	0.71237458194	0.694805194805	0.727574750831	0.664233576642	0.45041322314	0.222222222222	0.0	0.427966101695
MCT.f.0340	0.763333333333	0.775510204082	0.755244755245	0.713286713287	0.672413793103	0.737931034483	0.771126760563	0.669144981413	0.571984435798	0.427966101695	0.0
