	MCT.f.0344	MCT.f.0345	MCT.f.0346	MCT.f.0347	MCT.f.0348	MCT.f.0349	MCT.f.0350	MCT.f.0351	MCT.f.0352	MCT.f.0353	MCT.f.0354	MCT.f.0355	MCT.f.0356	MCT.f.0357
MCT.f.0344	0.0	1.8240228399	4.00282926888	5.63871462666	6.66573466902	6.64739024589	6.76357016094	7.34465230419	7.52010268492	7.44854222945	7.71293012538	8.15301326525	7.82616913489	7.59581663021
MCT.f.0345	1.8240228399	0.0	2.21156003994	4.05053438532	5.04530110524	5.52987997146	5.75826543218	6.81416109737	6.86299392779	6.78498986325	7.00576989946	7.27155466893	6.98368830067	6.63624530428
MCT.f.0346	4.00282926888	2.21156003994	0.0	2.2619047619	3.59988158098	4.733311234	6.05928282244	6.77220928114	6.78609758698	6.48147291305	6.68527372963	6.76099084922	6.11835771962	6.10139555016
MCT.f.0347	5.63871462666	4.05053438532	2.2619047619	0.0	2.41853906611	4.15486687661	5.79633699634	6.9448045838	6.73051509598	6.50567765568	6.74986443655	6.51140642303	6.1608089163	6.13203342618
MCT.f.0348	6.66573466902	5.04530110524	3.59988158098	2.41853906611	0.0	2.24645407319	4.330085233	5.69751187423	6.85958858959	6.61791671112	6.7475113952	6.56295426607	6.37238953942	6.36300643343
MCT.f.0349	6.64739024589	5.52987997146	4.733311234	4.15486687661	2.24645407319	0.0	2.49937237112	4.41972441708	5.66165281272	6.14694003391	6.59485289745	6.57768187538	6.73978182076	6.16451473048
MCT.f.0350	6.76357016094	5.75826543218	6.05928282244	5.79633699634	4.330085233	2.49937237112	0.0	3.29038545552	4.34449671418	5.39340659341	6.95603514369	7.76739245251	7.83247959107	6.47399675533
MCT.f.0351	7.34465230419	6.81416109737	6.77220928114	6.9448045838	5.69751187423	4.41972441708	3.29038545552	0.0	1.87352382114	3.14207749437	5.19776298685	8.14492721275	8.16622493028	6.6772963137
MCT.f.0352	7.52010268492	6.86299392779	6.78609758698	6.73051509598	6.85958858959	5.66165281272	4.34449671418	1.87352382114	0.0	1.85446819667	3.87092100041	6.74586561563	7.77011130187	6.53770414103
MCT.f.0353	7.44854222945	6.78498986325	6.48147291305	6.50567765568	6.61791671112	6.14694003391	5.39340659341	3.14207749437	1.85446819667	0.0	2.35784755207	5.45921117642	6.68317930025	5.8344689665
MCT.f.0354	7.71293012538	7.00576989946	6.68527372963	6.74986443655	6.7475113952	6.59485289745	6.95603514369	5.19776298685	3.87092100041	2.35784755207	0.0	3.55445068164	4.86951136112	5.11891641146
MCT.f.0355	8.15301326525	7.27155466893	6.76099084922	6.51140642303	6.56295426607	6.57768187538	7.76739245251	8.14492721275	6.74586561563	5.45921117642	3.55445068164	0.0	2.34500399388	3.17323659606
MCT.f.0356	7.82616913489	6.98368830067	6.11835771962	6.1608089163	6.37238953942	6.73978182076	7.83247959107	8.16622493028	7.77011130187	6.68317930025	4.86951136112	2.34500399388	0.0	2.14391009082
MCT.f.0357	7.59581663021	6.63624530428	6.10139555016	6.13203342618	6.36300643343	6.16451473048	6.47399675533	6.6772963137	6.53770414103	5.8344689665	5.11891641146	3.17323659606	2.14391009082	0.0
