	MCT.f.0258	MCT.f.0259	MCT.f.0260	MCT.f.0261	MCT.f.0263	MCT.f.0264	MCT.f.0265	MCT.f.0266	MCT.f.0267	MCT.f.0269	MCT.f.0270	MCT.f.0271	MCT.f.0272
MCT.f.0258	0.0	1.94144584512	4.22964913407	5.47162460129	4.82707603544	5.97609442701	3.93045847648	4.42167480229	5.36455486542	6.80482443342	6.08679167525	4.74876980115	4.57220567798
MCT.f.0259	1.94144584512	0.0	3.3570966586	5.49754398539	5.17671088178	6.34139571768	4.19454073489	4.70337726142	5.60419273035	6.39126722529	6.2726473915	5.09975689189	4.81138940675
MCT.f.0260	4.22964913407	3.3570966586	0.0	3.12555391433	6.16944936424	7.23595100682	5.6553596368	5.99300785604	6.55096433847	6.83515410467	6.57003180559	6.13190890042	6.16164518457
MCT.f.0261	5.47162460129	5.49754398539	3.12555391433	0.0	5.42410644489	5.19102874517	5.38437327688	5.6590124609	5.75467820215	6.75263945754	5.13471056445	5.86286054527	6.97661138203
MCT.f.0263	4.82707603544	5.17671088178	6.16944936424	5.42410644489	0.0	3.84703832185	3.40550382892	3.74914514579	4.22793951704	6.38356287838	5.10268562401	3.7190638892	5.0165119349
MCT.f.0264	5.97609442701	6.34139571768	7.23595100682	5.19102874517	3.84703832185	0.0	3.31508375703	4.98260253201	4.99270495827	6.34937383242	5.07071546066	5.36076080876	6.23592085236
MCT.f.0265	3.93045847648	4.19454073489	5.6553596368	5.38437327688	3.40550382892	3.31508375703	0.0	2.27481307048	4.11021409109	6.43230071503	5.20045542398	4.07106858458	4.1753656908
MCT.f.0266	4.42167480229	4.70337726142	5.99300785604	5.6590124609	3.74914514579	4.98260253201	2.27481307048	0.0	2.59880641552	6.53558974539	4.93968379675	3.98045216265	3.94202224686
MCT.f.0267	5.36455486542	5.60419273035	6.55096433847	5.75467820215	4.22793951704	4.99270495827	4.11021409109	2.59880641552	0.0	6.28604026846	5.0851591063	4.20868217054	4.66222222222
MCT.f.0269	6.80482443342	6.39126722529	6.83515410467	6.75263945754	6.38356287838	6.34937383242	6.43230071503	6.53558974539	6.28604026846	0.0	2.72571222579	5.35740075959	4.91365061853
MCT.f.0270	6.08679167525	6.2726473915	6.57003180559	5.13471056445	5.10268562401	5.07071546066	5.20045542398	4.93968379675	5.0851591063	2.72571222579	0.0	3.59409236195	5.01012068356
MCT.f.0271	4.74876980115	5.09975689189	6.13190890042	5.86286054527	3.7190638892	5.36076080876	4.07106858458	3.98045216265	4.20868217054	5.35740075959	3.59409236195	0.0	2.82006300662
MCT.f.0272	4.57220567798	4.81138940675	6.16164518457	6.97661138203	5.0165119349	6.23592085236	4.1753656908	3.94202224686	4.66222222222	4.91365061853	5.01012068356	2.82006300662	0.0
