	MCT.f.0056	MCT.f.0057	MCT.f.0058	MCT.f.0059	MCT.f.0060	MCT.f.0061	MCT.f.0063	MCT.f.0065	MCT.f.0066	MCT.f.0067	MCT.f.0068
MCT.f.0056	0.0	1.70472601126	3.73736750948	4.50965045397	5.51878287773	6.98648880856	7.23413674826	8.1845602617	7.08117207321	6.67153133233	6.8258124679
MCT.f.0057	1.70472601126	0.0	2.57322769924	3.41480934486	4.69467656497	6.13552963286	7.08225353735	7.78052428082	6.5580941465	6.27002393724	6.63360586466
MCT.f.0058	3.73736750948	2.57322769924	0.0	1.4908608165	2.7261350787	4.00993757577	6.56196947384	7.09513468271	6.17051891912	5.78583860906	6.02806970279
MCT.f.0059	4.50965045397	3.41480934486	1.4908608165	0.0	2.44312312269	3.86705606409	6.29920666034	7.16038448685	6.37614053519	6.17408770333	6.46848548175
MCT.f.0060	5.51878287773	4.69467656497	2.7261350787	2.44312312269	0.0	2.14200533886	4.70694087694	7.146434966	6.48223221436	6.10240077611	6.00960643137
MCT.f.0061	6.98648880856	6.13552963286	4.00993757577	3.86705606409	2.14200533886	0.0	3.17097354135	5.69871424253	6.69798356945	6.45415291055	6.3221946423
MCT.f.0063	7.23413674826	7.08225353735	6.56196947384	6.29920666034	4.70694087694	3.17097354135	0.0	4.306962185	5.98682147457	6.18349703224	6.88843653362
MCT.f.0065	8.1845602617	7.78052428082	7.09513468271	7.16038448685	7.146434966	5.69871424253	4.306962185	0.0	2.79777933847	3.83618362152	5.06063999781
MCT.f.0066	7.08117207321	6.5580941465	6.17051891912	6.37614053519	6.48223221436	6.69798356945	5.98682147457	2.79777933847	0.0	1.98353681715	3.36475973889
MCT.f.0067	6.67153133233	6.27002393724	5.78583860906	6.17408770333	6.10240077611	6.45415291055	6.18349703224	3.83618362152	1.98353681715	0.0	1.66410184994
MCT.f.0068	6.8258124679	6.63360586466	6.02806970279	6.46848548175	6.00960643137	6.3221946423	6.88843653362	5.06063999781	3.36475973889	1.66410184994	0.0
