	MCT.f.0294	MCT.f.0295	MCT.f.0296	MCT.f.0297	MCT.f.0298	MCT.f.0299	MCT.f.0300	MCT.f.0301	MCT.f.0302	MCT.f.0303	MCT.f.0304	MCT.f.0305	MCT.f.0306
MCT.f.0294	0.0	2.41033653846	3.54618982444	4.65680053393	5.73599450663	6.67849953368	6.78640702911	6.68198661306	6.81604646382	6.97748600218	7.81138255635	7.63442892799	7.88925285192
MCT.f.0295	2.41033653846	0.0	1.78166273198	2.68288244713	3.8828358209	5.46114964271	6.33006452874	6.4224900144	6.77631845302	7.27836849438	7.8099779319	7.48138083456	7.81714253783
MCT.f.0296	3.54618982444	1.78166273198	0.0	1.80217143609	3.37832788318	4.98487189163	5.98474308361	7.00936712436	7.11950676935	7.51129775269	7.99756823613	7.70144292849	8.16180901978
MCT.f.0297	4.65680053393	2.68288244713	1.80217143609	0.0	1.73065577001	3.40684771747	4.63778936518	6.26781761706	7.04905846005	7.60669057266	8.11320546543	8.00803830049	7.99811007912
MCT.f.0298	5.73599450663	3.8828358209	3.37832788318	1.73065577001	0.0	2.0047388112	3.614596487	5.42250949421	6.24515579995	6.97643627486	7.51173803116	7.63186596832	7.50647572869
MCT.f.0299	6.67849953368	5.46114964271	4.98487189163	3.40684771747	2.0047388112	0.0	2.23963888167	4.16183582088	5.23236590015	6.33522950657	7.86575872215	8.07418726652	7.91866954665
MCT.f.0300	6.78640702911	6.33006452874	5.98474308361	4.63778936518	3.614596487	2.23963888167	0.0	2.40222427073	3.50086206243	4.69670554058	6.28896773242	7.37146115194	7.24954633159
MCT.f.0301	6.68198661306	6.4224900144	7.00936712436	6.26781761706	5.42250949421	4.16183582088	2.40222427073	0.0	1.42455706557	3.33677525164	4.97455570933	5.52634170422	6.99263048108
MCT.f.0302	6.81604646382	6.77631845302	7.11950676935	7.04905846005	6.24515579995	5.23236590015	3.50086206243	1.42455706557	0.0	2.09105976284	3.71715907543	4.43508074487	6.23018818201
MCT.f.0303	6.97748600218	7.27836849438	7.51129775269	7.60669057266	6.97643627486	6.33522950657	4.69670554058	3.33677525164	2.09105976284	0.0	1.6970771743	3.32548760082	4.87133808437
MCT.f.0304	7.81138255635	7.8099779319	7.99756823613	8.11320546543	7.51173803116	7.86575872215	6.28896773242	4.97455570933	3.71715907543	1.6970771743	0.0	1.83440786316	3.51091395383
MCT.f.0305	7.63442892799	7.48138083456	7.70144292849	8.00803830049	7.63186596832	8.07418726652	7.37146115194	5.52634170422	4.43508074487	3.32548760082	1.83440786316	0.0	2.35742914968
MCT.f.0306	7.88925285192	7.81714253783	8.16180901978	7.99811007912	7.50647572869	7.91866954665	7.24954633159	6.99263048108	6.23018818201	4.87133808437	3.51091395383	2.35742914968	0.0
