	MCT.f.0294	MCT.f.0295	MCT.f.0296	MCT.f.0297	MCT.f.0298	MCT.f.0299	MCT.f.0300	MCT.f.0301	MCT.f.0302	MCT.f.0303	MCT.f.0304	MCT.f.0305	MCT.f.0306
MCT.f.0294	0.0	0.229591836735	0.429787234043	0.483193277311	0.5078125	0.581395348837	0.642599277978	0.662835249042	0.707142857143	0.695488721805	0.720588235294	0.70325203252	0.655021834061
MCT.f.0295	0.229591836735	0.0	0.246696035242	0.304347826087	0.375494071146	0.450980392157	0.59375	0.615384615385	0.66095890411	0.676056338028	0.726351351351	0.691729323308	0.68359375
MCT.f.0296	0.429787234043	0.246696035242	0.0	0.110091743119	0.218106995885	0.297959183673	0.464028776978	0.639455782313	0.627906976744	0.641638225256	0.691803278689	0.669064748201	0.680147058824
MCT.f.0297	0.483193277311	0.304347826087	0.110091743119	0.0	0.135964912281	0.221739130435	0.406844106464	0.614840989399	0.631756756757	0.664383561644	0.713815789474	0.697841726619	0.690298507463
MCT.f.0298	0.5078125	0.375494071146	0.218106995885	0.135964912281	0.0	0.0888888888889	0.294573643411	0.519713261649	0.536082474227	0.643564356436	0.692063492063	0.701694915254	0.694736842105
MCT.f.0299	0.581395348837	0.450980392157	0.297959183673	0.221739130435	0.0888888888889	0.0	0.233333333333	0.478927203065	0.503649635036	0.618881118881	0.68	0.703180212014	0.695970695971
MCT.f.0300	0.642599277978	0.59375	0.464028776978	0.406844106464	0.294573643411	0.233333333333	0.0	0.289915966387	0.339920948617	0.471698113208	0.544802867384	0.677192982456	0.669090909091
MCT.f.0301	0.662835249042	0.615384615385	0.639455782313	0.614840989399	0.519713261649	0.478927203065	0.289915966387	0.0	0.188940092166	0.349344978166	0.446721311475	0.6	0.665354330709
MCT.f.0302	0.707142857143	0.66095890411	0.627906976744	0.631756756757	0.536082474227	0.503649635036	0.339920948617	0.188940092166	0.0	0.181395348837	0.295652173913	0.46186440678	0.603174603175
MCT.f.0303	0.695488721805	0.676056338028	0.641638225256	0.664383561644	0.643564356436	0.618881118881	0.471698113208	0.349344978166	0.181395348837	0.0	0.178743961353	0.366197183099	0.528384279476
MCT.f.0304	0.720588235294	0.726351351351	0.691803278689	0.713815789474	0.692063492063	0.68	0.544802867384	0.446721311475	0.295652173913	0.178743961353	0.0	0.228426395939	0.420560747664
MCT.f.0305	0.70325203252	0.691729323308	0.669064748201	0.697841726619	0.701694915254	0.703180212014	0.677192982456	0.6	0.46186440678	0.366197183099	0.228426395939	0.0	0.26404494382
MCT.f.0306	0.655021834061	0.68359375	0.680147058824	0.690298507463	0.694736842105	0.695970695971	0.669090909091	0.665354330709	0.603174603175	0.528384279476	0.420560747664	0.26404494382	0.0
