	sample2	sample3	sample4	sample5	sample6	sample7	sample8	sample10	sample11	sample12	sample13	sample14	sample15
sample2	0.0	0.760869565217	0.805555555556	0.731884057971	0.731481481481	0.8	0.708333333333	0.845454545455	0.752	0.862385321101	0.730769230769	0.878504672897	0.652542372881
sample3	0.760869565217	0.0	0.513888888889	0.8046875	0.802083333333	0.833333333333	0.801801801802	0.793103448276	0.864406779661	0.85393258427	0.674698795181	0.74358974359	0.818965517241
sample4	0.805555555556	0.513888888889	0.0	0.755555555556	0.818181818182	0.739837398374	0.766666666667	0.709677419355	0.84496124031	0.78125	0.737373737374	0.810526315789	0.839694656489
sample5	0.731884057971	0.8046875	0.755555555556	0.0	0.73381294964	0.668874172185	0.689189189189	0.788321167883	0.636363636364	0.868055555556	0.787234042553	0.767441860465	0.662162162162
sample6	0.731481481481	0.802083333333	0.818181818182	0.73381294964	0.0	0.641666666667	0.64347826087	0.825688073394	0.744	0.75	0.67	0.739583333333	0.58407079646
sample7	0.8	0.833333333333	0.739837398374	0.668874172185	0.641666666667	0.0	0.5859375	0.823076923077	0.690647482014	0.846153846154	0.82962962963	0.730434782609	0.706293706294
sample8	0.708333333333	0.801801801802	0.766666666667	0.689189189189	0.64347826087	0.5859375	0.0	0.752136752137	0.611111111111	0.75652173913	0.801587301587	0.736363636364	0.755244755245
sample10	0.845454545455	0.793103448276	0.709677419355	0.788321167883	0.825688073394	0.823076923077	0.752136752137	0.0	0.775	0.59756097561	0.828571428571	0.831578947368	0.837209302326
sample11	0.752	0.864406779661	0.84496124031	0.636363636364	0.744	0.690647482014	0.611111111111	0.775	0.0	0.838709677419	0.803149606299	0.803418803419	0.683823529412
sample12	0.862385321101	0.85393258427	0.78125	0.868055555556	0.75	0.846153846154	0.75652173913	0.59756097561	0.838709677419	0.0	0.762886597938	0.826086956522	0.8515625
sample13	0.730769230769	0.674698795181	0.737373737374	0.787234042553	0.67	0.82962962963	0.801587301587	0.828571428571	0.803149606299	0.762886597938	0.0	0.765957446809	0.75
sample14	0.878504672897	0.74358974359	0.810526315789	0.767441860465	0.739583333333	0.730434782609	0.736363636364	0.831578947368	0.803418803419	0.826086956522	0.765957446809	0.0	0.865079365079
sample15	0.652542372881	0.818965517241	0.839694656489	0.662162162162	0.58407079646	0.706293706294	0.755244755245	0.837209302326	0.683823529412	0.8515625	0.75	0.865079365079	0.0
