node_name	ntype
L1_Milk_and_Milk_Products;L2_Cheeses;L3_Natural_cheeses;L4_Cheddar_reduced_sodium;L5_;Cheese_Cheddar_reduced_sodium	food_node
L1_Milk_and_Milk_Products;L2_Cheeses;L3_Natural_cheeses;L4_Natural_cheeses;L5_Cheddar_Colby_Feta_Fontina_Goat;Cheese_goat	food_node
L1_Milk_and_Milk_Products;L2_Cheeses;L3_Natural_cheeses;L4_Natural_cheeses;L5_Parmesan_Port_du_Salut_Provolone;Cheese_Parmesan_dry_grated	food_node
L1_Milk_and_Milk_Products;L2_Cheeses;L3_Natural_cheeses;L4_Queso_cheeses;L5_;Queso_Fresco	food_node
L1_Milk_and_Milk_Products;L2_Cheeses;L3_Processed_cheeses_and_cheese_spreads;L4_Cheese_processed;L5_;Cheese_American_reduced_fat	food_node
L1_Milk_and_Milk_Products;L2_Cheeses;L3_Processed_cheeses_and_cheese_spreads;L4_Cheese_processed;L5_;Cheese_processed_cream_cheese_product_nonfat_or_fat_free	food_node
L1_Milk_and_Milk_Products;L2_Creams_and_cream_substitutes;L3_Cream_substitutes;L4_Cream_substitutes_NS;L5_;Cream_substitute_fat_free_flavored_liquid	food_node
L1_Milk_and_Milk_Products;L2_Creams_and_cream_substitutes;L3_Cream_substitutes;L4_Cream_substitutes_NS;L5_;Cream_substitute_flavored_liquid	food_node
L1_Milk_and_Milk_Products;L2_Creams_and_cream_substitutes;L3_Cream_substitutes;L4_Cream_substitutes_NS;L5_;Cream_substitute_liquid	food_node
L1_Milk_and_Milk_Products;L2_Creams_and_cream_substitutes;L3_Sweet_dairy_cream;L4_Cream_half_and_half;L5_;Cream_half_and_half_fat_free	food_node
L1_Milk_and_Milk_Products;L2_Creams_and_cream_substitutes;L3_Sweet_dairy_cream;L4_Cream_half_and_half;L5_;Cream_half_and_half_low_fat	food_node
L1_Milk_and_Milk_Products;L2_Creams_and_cream_substitutes;L3_Sweet_dairy_cream;L4_Cream_whipped_pressurized;L5_;Cream_whipped_pressurized_container_light	food_node
L1_Milk_and_Milk_Products;L2_Milks_and_milk_drinks;L3_Milk_fluid;L4_;L5_;Milk_NFS	food_node
L1_Milk_and_Milk_Products;L2_Milks_and_milk_drinks;L3_Yogurt;L4_Yogurt_fruit_variety;L5_;Yogurt_fruit_variety_nonfat_milk	food_node
L1_Milk_and_Milk_Products;L2_Milks_and_milk_drinks;L3_Yogurt;L4_Yogurt_vanilla;L5_;Yogurt_vanilla_lemon_maple_or_coffee_flavor_lowfat_milk	food_node
L1_Sugars_Sweets_and_Beverages;L2_Alcoholic_beverages;L3_Beers_and_ales;L4_;L5_;Beer_lite	food_node
L1_Sugars_Sweets_and_Beverages;L2_Nonalcoholic_beverages;L3_Coffee;L4_Coffee_decaffeinated;L5_;Coffee_decaffeinated_made_from_ground	food_node
L1_Sugars_Sweets_and_Beverages;L2_Nonalcoholic_beverages;L3_Coffee;L4_Coffee;L5_Coffee_from_ground;Coffee_espresso	food_node
L1_Sugars_Sweets_and_Beverages;L2_Nonalcoholic_beverages;L3_Coffee;L4_Coffee;L5_Coffee_from_ground;Coffee_latte_W_1_MILK	food_node
L1_Sugars_Sweets_and_Beverages;L2_Nonalcoholic_beverages;L3_Coffee;L4_Coffee;L5_Coffee_from_ground;Coffee_latte_W_SOY_MILK	food_node
L1_Sugars_Sweets_and_Beverages;L2_Nonalcoholic_beverages;L3_Fruit_drinks;L4_Fruit_juice_drinks_and_fruit_flavored_drinks_low_calorie;L5_;Fruit_flavored_drink_low_calorie	food_node
L1_Sugars_Sweets_and_Beverages;L2_Nonalcoholic_beverages;L3_Soft_drinks_carbonated;L4_Carbonated_soft_drinks;L5_;Soft_drink_fruit_flavored_caffeine_free	food_node
L1_Sugars_Sweets_and_Beverages;L2_Nonalcoholic_beverages;L3_Tea;L4_Tea;L5_Tea_from_powdered_instant;Tea_made_from_powdered_instant_presweetened_NS_as_to_sweetener	food_node
L1_Sugars_Sweets_and_Beverages;L2_Sugars_and_sweets;L3_Candies;L4_Candies;L5_Milk_or_white_chocolate;Chocolate_sweet_or_dark	food_node
L1_Sugars_Sweets_and_Beverages;L2_Sugars_and_sweets;L3_Sugars_and_sugarsugar_substitute_blends;L4_Sugars_and_sugarsugar_substitute_blends;L5_Sugar_cinnamon_or_raw;Sugar_cinnamon	food_node
L1_Sugars_Sweets_and_Beverages;L2_Water_noncarbonated;L3_Water_baby_food;L4_;L5_;Water_baby_bottled_unsweetened	food_node
L1_Vegetables;L2_Darkgreen_vegetables;L3_Darkgreen_leafy_vegetables;L4_Darkgreen_leafy_vegetables;L5_Kale;Kale_cooked_from_fresh_fat_not_added_in_cooking	food_node
L1_Vegetables;L2_Darkgreen_vegetables;L3_Darkgreen_leafy_vegetables;L4_Darkgreen_leafy_vegetables;L5_Spinach;Spinach_cooked_from_fresh_fat_added_in_cooking_W_VEGETABLE_OIL_NFS_INCLUDE_OIL_NFS_	food_node
L1_Vegetables;L2_Darkgreen_vegetables;L3_Darkgreen_leafy_vegetables;L4_Darkgreen_leafy_vegetables;L5_Spinach;Spinach_from_fresh_creamed	food_node
L1_Vegetables;L2_Darkgreen_vegetables;L3_Darkgreen_leafy_vegetables;L4_Darkgreen_leafy_vegetables;L5_Watercress;Watercress_raw	food_node
L1_Vegetables;L2_Darkgreen_vegetables;L3_Darkgreen_nonleafy_vegetables;L4_Broccoli;L5_;Broccoli_cooked_from_fresh_fat_not_added_in_cooking	food_node
L1_Vegetables;L2_Darkgreen_vegetables;L3_Darkgreen_nonleafy_vegetables;L4_Broccoli;L5_;Broccoli_cooked_from_frozen_fat_added_in_cooking	food_node
L1_Vegetables;L2_Deepyellow_vegetables;L3_Carrots;L4_Carrots;L5_Carrots_cooked;Carrots_cooked_from_fresh_fat_not_added_in_cooking	food_node
L1_Vegetables;L2_Deepyellow_vegetables;L3_Carrots;L4_Carrots;L5_Peas_and_carrots;Peas_and_carrots_cooked_from_fresh_fat_not_added_in_cooking	food_node
L1_Vegetables;L2_Deepyellow_vegetables;L3_Squash_winter;L4_Squash_winter;L5_Squash_winter_mashed;Squash_winter_type_mashed_no_fat_or_sugar_added_in_cooking	food_node
L1_Vegetables;L2_Deepyellow_vegetables;L3_Sweet_potatoes;L4_Sweet_potatoes;L5_Sweet_potato_boiled;Sweet_potato_boiled_without_peel_fat_not_added_in_cooking	food_node
L1_Vegetables;L2_Other_vegetables;L3_Olives_pickles_relishes_excluding_tomatoes;L4_;L5_;Cucumber_pickles_dill_reduced_salt	food_node
L1_Vegetables;L2_Other_vegetables;L3_Olives_pickles_relishes_excluding_tomatoes;L4_;L5_;Olives_NFS	food_node
L1_Vegetables;L2_Other_vegetables;L3_Other_cooked_vegetables_cooked_with_sauces_batters_casseroles;L4_Other_cooked_vegetables_cooked_with_sauces_batters_casseroles;L5_Eggplant;Eggplant_parmesan_casserole_regular	food_node
L1_Vegetables;L2_Other_vegetables;L3_Other_vegetables_cooked;L4_Other_vegetables_cooked;L5_Asparagus;Asparagus_cooked_from_fresh_fat_added_in_cooking_W_VEGETABLE_OIL_NFS_INCLUDE_OIL_NFS_	food_node
L1_Vegetables;L2_Other_vegetables;L3_Other_vegetables_cooked;L4_Other_vegetables_cooked;L5_Beans_lima_or_string;Beans_string_green_cooked_from_fresh_fat_not_added_in_cooking	food_node
L1_Vegetables;L2_Other_vegetables;L3_Other_vegetables_cooked;L4_Other_vegetables_cooked;L5_Cabbage_green;Cabbage_green_cooked_NS_as_to_fat_added_in_cooking	food_node
L1_Vegetables;L2_Other_vegetables;L3_Other_vegetables_cooked;L4_Other_vegetables_cooked;L5_Cauliflower;Cauliflower_cooked_from_frozen_fat_added_in_cooking	food_node
L1_Vegetables;L2_Other_vegetables;L3_Other_vegetables_cooked;L4_Other_vegetables_cooked;L5_Corn_or_cucumber;Corn_cooked_NS_as_to_form_NS_as_to_color_NS_as_to_fat_added_in_cooking	food_node
L1_Vegetables;L2_Other_vegetables;L3_Other_vegetables_cooked;L4_Other_vegetables_cooked;L5_Corn_or_cucumber;Corn_yellow_cooked_NS_as_to_form_fat_not_added_in_cooking	food_node
L1_Vegetables;L2_Other_vegetables;L3_Other_vegetables_cooked;L4_Other_vegetables_cooked;L5_Mushrooms;Mushrooms_cooked_from_fresh_fat_not_added_in_cooking	food_node
L1_Vegetables;L2_Other_vegetables;L3_Other_vegetables_cooked;L4_Other_vegetables_cooked;L5_Onions_palm_hearts_or_parsley;Onions_mature_cooked_from_fresh_fat_not_added_in_cooking	food_node
L1_Vegetables;L2_Other_vegetables;L3_Other_vegetables_cooked;L4_Other_vegetables_cooked;L5_Peppers;Peppers_hot_cooked_NS_as_to_form_NS_as_to_fat_added_in_cooking	food_node
L1_Vegetables;L2_Other_vegetables;L3_Other_vegetables_raw;L4_Other_vegetables_raw;L5_;Lettuce_arugula_raw	food_node
L1_Vegetables;L2_Other_vegetables;L3_Other_vegetables_raw;L4_Other_vegetables_raw;L5_;Pepper_sweet_green_raw	food_node
L1_Vegetables;L2_Other_vegetables;L3_Vegetable_soups;L4_Vegetable_soup;L5_;Vegetable_soup_canned_prepared_with_water_or_ready_to_serve	food_node
L1_Vegetables;L2_Other_vegetables;L3_Vegetable_soups;L4_Vegetable_soups;L5_Mushroom;Mushroom_soup_cream_of_prepared_with_milk	food_node
L1_Vegetables;L2_White_potatoes_and_Puerto_Rican_starchy_vegetables;L3_White_potatoes_fried;L4_White_potatoes_fried;L5_White_potato_french_fries;White_potato_french_fries_from_frozen_deep_fried_from_fast_food_restaurant	food_node
L1_Vegetables;L2_White_potatoes_and_Puerto_Rican_starchy_vegetables;L3_White_potatoes_mashed_stuffed_puffs;L4_White_potatoes_mashed_stuffed_puffs;L5_White_potato_stuffed_peel_not_eaten;White_potato_stuffed_baked_peel_not_eaten_stuffed_with_sour_cream	food_node
L1_Vegetables;L2_White_potatoes_and_Puerto_Rican_starchy_vegetables;L3_White_potatoes_NFS;L4_;L5_;White_potato_NFS	food_node
L1_Dry_Beans_Peas_Other_Legumes_Nuts_and_Seeds;L2_Nuts_nut_butters_and_nut_mixtures;L3_Nut_mixtures;L4_;L5_;Nut_mixture_with_dried_fruit_seeds_and_chocolate	food_node
L1_Fruits;L2_Citrus_fruits_juices;L3_Citrus_fruit_juices;L4_Orange_tangerine_or_juice_blend;L5_;Orange_juice_canned_bottled_or_in_a_carton	food_node
L1_Grain_Product;L2_Cakes_cookies_pies_pastries_bars;L3_Bars;L4_Nutrition_bars_protein_energy_meal;L5_;Clif_Bar	food_node
L1_Grain_Product;L2_Cereals_not_cooked_or_NS_as_to_cooked;L3_Readytoeat_cereals;L4_;L5_;Frosted_Flakes_Kelloggs	food_node
L1_Grain_Product;L2_Crackers_and_salty_snacks_from_grain;L3_Salty_snacks_from_grain_products;L4_Salty_snacks_from_grain_products;L5_Popcorn;Popcorn_popped_in_oil_buttered	food_node
L1_Grain_Product;L2_Crackers_and_salty_snacks_from_grain;L3_Salty_snacks_from_grain_products;L4_Salty_snacks_from_grain_products;L5_Salty_snacks_corn;Salty_snacks_corn_or_cornmeal_base_corn_chips_corn_cheese_chips	food_node
L1_Grain_Product;L2_Pancakes_waffles_French_toast_other;L3_Pancakes;L4_Pancakes;L5_Pancakes_with_fruit_or_chocolate;Pancakes_with_fruit	food_node
L1_Grain_Product;L2_Pastas_cooked_cereals_rice;L3_Cooked_cereals_rice;L4_Cooked_cereals_rice;L5_Oatmeal;Oatmeal_cooked_regular_fat_not_added_in_cooking	food_node
L1_Grain_Product;L2_Pastas_cooked_cereals_rice;L3_Cooked_cereals_rice;L4_Cooked_cereals_rice;L5_Wheat_cream_of_bulgur_couscous;Couscous_plain_cooked_fat_added_in_cooking	food_node
L1_Grain_Product;L2_Pastas_cooked_cereals_rice;L3_Pastas;L4_Spaghetti;L5_Spaghetti_cooked_NS;Spaghetti_cooked_fat_not_added_in_cooking	food_node
L1_Grain_Product;L2_Yeast;L3_Breadrolls_NFS;L4_;L5_;Roll_NS_as_to_major_flour	food_node
L1_Grain_Product;L2_Yeast;L3_Wheat_cracked_wheat_breads_rolls;L4_Wheat_cracked_wheat_breads_rolls;L5_Whole_wheat_bread_pita_or_bagel;Bread_wheat_or_cracked_wheat	food_node
L1_Meat_Poultry_Fish_and_Mixtures;L2_Frozen_and_shelfstable_plate_meals_soups_and_gravies;L3_Soups_broths_extracts_from_meat_poultry_fish_base;L4_Beef_soups;L5_;Meat_and_rice_noodle_soup_Asian_style_Vietnamese_Pho_Bo_	food_node
L1_Meat_Poultry_Fish_and_Mixtures;L2_Pork;L3_Bacon_salt_pork;L4_Bacon_NS;L5_;Pork_bacon_NS_as_to_fresh_smoked_or_cured_cooked	food_node
L1_Milk_and_Milk_Products;L2_Cheeses;L3_Natural_cheeses;L4_Natural_cheeses;L5_Mozzarella_or_Muenster;Cheese_Mozzarella_NFS	food_node
L1_Milk_and_Milk_Products;L2_Creams_and_cream_substitutes;L3_Sour_cream;L4_Dip_sour_cream_base;L5_;Dip_sour_cream_base	food_node
L1_Milk_and_Milk_Products;L2_Milks_and_milk_drinks;L3_Milk_fluid;L4_Milk_fluid_cow_goat_buttermilk;L5_;Milk_cows_fluid_1_fat	food_node
L1_Sugars_Sweets_and_Beverages;L2_Formulated_nutrition_beverages_energy_drinks_sports_drinks_function;L3_;L4_Sports_drinks;L5_;Gatorade_Thirst_Quencher_sports_drink	food_node
L1_Sugars_Sweets_and_Beverages;L2_Sugars_and_sweets;L3_Candies;L4_Candies;L5_Milk_or_white_chocolate;Kit_Kat	food_node
L1_Sugars_Sweets_and_Beverages;L2_Sugars_and_sweets;L3_Jellies_jams_preserves;L4_Jellies_jams_preserves;L5_Jelly;Jelly_all_flavors	food_node
L1_Vegetables;L2_Darkgreen_vegetables;L3_Darkgreen_nonleafy_vegetables;L4_Broccoli;L5_;Broccoli_cooked_NS_as_to_form_NS_as_to_fat_added_in_cooking	food_node
L1_Vegetables;L2_Other_vegetables;L3_Other_vegetables_cooked;L4_Other_vegetables_cooked;L5_Cauliflower;Cauliflower_cooked_NS_as_to_form_NS_as_to_fat_added_in_cooking	food_node
L1_Vegetables;L2_Other_vegetables;L3_Other_vegetables_cooked;L4_Other_vegetables_cooked;L5_Eggplant_squash_flowers_or_hominy;Garlic_cooked	food_node
L1_Vegetables;L2_Other_vegetables;L3_Other_vegetables_cooked;L4_Other_vegetables_cooked;L5_Onions_palm_hearts_or_parsley;Onions_young_green_cooked_from_fresh_fat_not_added_in_cooking	food_node
L1_Vegetables;L2_Other_vegetables;L3_Other_vegetables_cooked;L4_Other_vegetables_cooked;L5_Snowpea;Snowpea_pea_pod_cooked_NS_as_to_form_NS_as_to_fat_added_in_cooking	food_node
L1_Vegetables;L2_Other_vegetables;L3_Other_vegetables_raw;L4_Other_vegetables_raw;L5_;Pepper_sweet_red_raw	food_node
L1_Vegetables;L2_Tomatoes_and_tomato_mixtures;L3_Tomatoes_cooked;L4_Tomatoes_cooked;L5_Tomatoes_cooked_NS;Tomatoes_cooked_from_canned_NS_as_to_method	food_node
L1_Vegetables;L2_White_potatoes_and_Puerto_Rican_starchy_vegetables;L3_White_potatoes_chips_and_sticks;L4_;L5_;Vegetable_chips	food_node
L1_Vegetables;L2_White_potatoes_and_Puerto_Rican_starchy_vegetables;L3_White_potatoes_chips_and_sticks;L4_White_potatoes_chips_and_sticks;L5_White_potato_chips;White_potato_chips_restructured_baked	food_node
L1_Dry_Beans_Peas_Other_Legumes_Nuts_and_Seeds;L2_Legumes;L3_Dried_beans_mixtures;L4_Dried_beans_mixtures;L5_Beans_with_pork;Pork_and_beans	food_node
L1_Dry_Beans_Peas_Other_Legumes_Nuts_and_Seeds;L2_Legumes;L3_Soybean_derived_products_excluding_milks;L4_Soybean_derived_products;L5_Curds_and_sauces;Teriyaki_sauce	food_node
L1_Dry_Beans_Peas_Other_Legumes_Nuts_and_Seeds;L2_Nuts_nut_butters_and_nut_mixtures;L3_Nuts;L4_Mixed_nuts_NFS;L5_Peanuts;Peanuts_dry_roasted_salted	food_node
L1_Dry_Beans_Peas_Other_Legumes_Nuts_and_Seeds;L2_Nuts_nut_butters_and_nut_mixtures;L3_Nuts;L4_Nuts_NFS;L5_Cashew_nuts;Cashew_nuts_dry_roasted	food_node
L1_Eggs;L2_Egg_mixtures;L3_Egg_sandwiches;L4_Egg_sandwiches;L5_Egg_with_cheese_or_meat;Egg_cheese_and_ham_on_bagel	food_node
L1_Eggs;L2_Egg_mixtures;L3_Egg_sandwiches;L4_Egg_sandwiches;L5_Egg_with_cheese_or_meat;Egg_cheese_and_sausage_on_biscuit	food_node
L1_Fats_Oils_and_Salad_Dressings;L2_Salad_dressings;L3_Regular_salad_dressings;L4_;L5_;Caesar_dressing	food_node
L1_Fruits;L2_Other_fruits;L3_Berries;L4_Berries;L5_Blueberries;Blueberries_frozen_unsweetened	food_node
L1_Fruits;L2_Other_fruits;L3_Fruits_excluding_berries;L4_Fruits_excluding_berries;L5_Pineapple;Pineapple_cooked_or_canned_juice_pack	food_node
L1_Grain_Product;L2_Cakes_cookies_pies_pastries_bars;L3_Cookies;L4_Cookies;L5_Cookie_chocolate_chip;Cookie_chocolate_chip	food_node
L1_Grain_Product;L2_Cereals_not_cooked_or_NS_as_to_cooked;L3_Readytoeat_cereals;L4_;L5_;Cocoa_Puffs	food_node
L1_Grain_Product;L2_Crackers_and_salty_snacks_from_grain;L3_Salty_snacks_from_grain_products;L4_Salty_snacks_from_grain_products;L5_Pretzels;Pretzels_cheese_filled	food_node
L1_Grain_Product;L2_Grain_mixtures_frozen_plate_meals_soups;L3_Mixtures_mainly_grain_pasta_or_bread;L4_Mixtures_mainly_grain_pasta_or_bread;L5_Burrito_chilaquiles_or_enchilada;Burrito_with_chicken_beans_and_sour_cream	food_node
L1_Grain_Product;L2_Grain_mixtures_frozen_plate_meals_soups;L3_Mixtures_mainly_grain_pasta_or_bread;L4_Mixtures_mainly_grain_pasta_or_bread;L5_Burrito_chilaquiles_or_enchilada;Burrito_with_chicken_beans_rice_and_sour_cream	food_node
L1_Grain_Product;L2_Grain_mixtures_frozen_plate_meals_soups;L3_Mixtures_mainly_grain_pasta_or_bread;L4_Mixtures_mainly_grain_pasta_or_bread;L5_Egg_roll;Egg_roll_with_beef_andor_pork	food_node
L1_Grain_Product;L2_Grain_mixtures_frozen_plate_meals_soups;L3_Mixtures_mainly_grain_pasta_or_bread;L4_Mixtures_mainly_grain_pasta_or_bread;L5_Pizza;Pizza_with_extra_meat_regular_crust	food_node
L1_Grain_Product;L2_Grain_mixtures_frozen_plate_meals_soups;L3_Mixtures_mainly_grain_pasta_or_bread;L4_Mixtures_mainly_grain_pasta_or_bread;L5_Pizza;Pizza_with_pepperoni_from_restaurant_or_fast_food_thin_crust	food_node
L1_Grain_Product;L2_Grain_mixtures_frozen_plate_meals_soups;L3_Mixtures_mainly_grain_pasta_or_bread;L4_Mixtures_mainly_grain_pasta_or_bread;L5_Rice_with_vegetables_or_lentils;Rice_white_with_tomatoes_andor_tomato_based_sauce_fat_not_added_in_cooking	food_node
L1_Grain_Product;L2_Grain_mixtures_frozen_plate_meals_soups;L3_Mixtures_mainly_grain_pasta_or_bread;L4_Mixtures_mainly_grain_pasta_or_bread;L5_Spaghetti;Spaghetti_with_tomato_sauce_and_meatballs_whole_wheat_noodles_or_spaghetti_with_meat_sauce_whole_wheat_noodles_or_spaghetti_with_meat_sauce_and_meatballs_whole_wheat_noodles	food_node
L1_Grain_Product;L2_Grain_mixtures_frozen_plate_meals_soups;L3_Mixtures_mainly_grain_pasta_or_bread;L4_Mixtures_mainly_grain_pasta_or_bread;L5_Taco_or_tostada;Soft_taco_with_meat_and_sour_cream	food_node
L1_Grain_Product;L2_Pastas_cooked_cereals_rice;L3_Cooked_cereals_rice;L4_Cooked_cereals_rice;L5_Rice;Rice_white_cooked_fat_not_added_in_cooking	food_node
L1_Grain_Product;L2_Yeast;L3_Other_breads;L4_Other_breads;L5_Injera;Injera_American_style_Ethiopian_bread_	food_node
L1_Grain_Product;L2_Yeast;L3_Wheat_cracked_wheat_breads_rolls;L4_Wheat_cracked_wheat_breads_rolls;L5_Whole_grain_wheat_or_whole_grain_white;Bread_whole_wheat_NS_as_to_100_made_from_home_recipe_or_purchased_at_bakery	food_node
L1_Grain_Product;L2_Yeast;L3_Wheat_cracked_wheat_breads_rolls;L4_Wheat_cracked_wheat_breads_rolls;L5_Whole_wheat_bread_pita_or_bagel;Bread_wheat_or_cracked_wheat_made_from_home_recipe_or_purchased_at_bakery	food_node
L1_Meat_Poultry_Fish_and_Mixtures;L2_Meatpoultry_fish_with_nonmeat;L3_meatpoultryfish_in_gravy;L4_Beef_in_gravy_or_sauce;L5_;Beef_curry	food_node
L1_Meat_Poultry_Fish_and_Mixtures;L2_Meatpoultry_fish_with_nonmeat;L3_meatpoultryfish_in_gravy;L4_Poultry_with_gravy_or_sauce;L5_;Chicken_curry	food_node
L1_Meat_Poultry_Fish_and_Mixtures;L2_Meatpoultry_fish_with_nonmeat;L3_meatpoultryfish_in_gravy;L4_Poultry_with_gravy_or_sauce;L5_;Chicken_wing_with_hot_pepper_sauce_W_O_FAT	food_node
L1_Meat_Poultry_Fish_and_Mixtures;L2_Meatpoultry_fish_with_nonmeat;L3_Sandwiches_with_meat_poultry_fish;L4_Beef_sandwiches;L5_;Bacon_cheeseburger_14_lb_meat_with_mayonnaise_or_salad_dressing_and_tomato_andor_catsup_on_bun	food_node
L1_Meat_Poultry_Fish_and_Mixtures;L2_Meatpoultry_fish_with_nonmeat;L3_Sandwiches_with_meat_poultry_fish;L4_Beef_sandwiches;L5_;Hamburger_14_lb_meat_with_mayonnaise_or_salad_dressing_and_tomato_andor_catsup_on_bun	food_node
L1_Meat_Poultry_Fish_and_Mixtures;L2_Meatpoultry_fish_with_nonmeat;L3_Sandwiches_with_meat_poultry_fish;L4_Poultry_sandwiches;L5_;Chicken_patty_sandwich_with_lettuce_and_spread	food_node
L1_Meat_Poultry_Fish_and_Mixtures;L2_Organ_meats_sausages_and_lunchmeats;L3_Frankfurters_sausages_lunchmeats_meat_spreads;L4_Frankfurters;L5_;Frankfurter_or_hot_dog_beef	food_node
L1_Meat_Poultry_Fish_and_Mixtures;L2_Pork;L3_Ham;L4_Ham_smoked_or_cured;L5_;Ham_smoked_or_cured_cooked_lean_and_fat_eaten	food_node
L1_Meat_Poultry_Fish_and_Mixtures;L2_Pork;L3_Pork_chops;L4_;L5_;Pork_chop_broiled_or_baked_lean_and_fat_eaten	food_node
L1_Meat_Poultry_Fish_and_Mixtures;L2_Poultry;L3_Chicken;L4_Chicken_other_part_or_processed;L5_;Chicken_nuggets_from_fast_food_restaurant	food_node
L1_Meat_Poultry_Fish_and_Mixtures;L2_Poultry;L3_Chicken;L4_Chicken_other_part_or_processed;L5_;Chicken_patty_fillet_or_tenders_breaded_cooked_from_fast_food_restaurant	food_node
L1_Milk_and_Milk_Products;L2_Cheeses;L3_Natural_cheeses;L4_Natural_cheeses;L5_Cheddar_Colby_Feta_Fontina_Goat;Cheese_Colby_Jack	food_node
L1_Milk_and_Milk_Products;L2_Milk_desserts_sauces_gravies;L3_Milk_desserts_frozen;L4_Ice_cream;L5_;Ice_cream_rich_flavors_other_than_chocolate	food_node
L1_Milk_and_Milk_Products;L2_Milk_desserts_sauces_gravies;L3_Milk_desserts_frozen;L4_Light_ice_cream;L5_;Light_ice_cream_soft_serve_blended_with_candy_or_cookies	food_node
L1_Milk_and_Milk_Products;L2_Milks_and_milk_drinks;L3_Flavored_milk_and_milk_drinks_fluid;L4_Milk_fruit_smoothie;L5_;Fruit_smoothie_drink_made_with_fruit_or_fruit_juice_and_dairy_products	food_node
L1_Milk_and_Milk_Products;L2_Milks_and_milk_drinks;L3_Milk_fluid;L4_Milk_fluid_cow_goat_buttermilk;L5_;Milk_cows_fluid_2_fat	food_node
L1_Milk_and_Milk_Products;L2_Milks_and_milk_drinks;L3_Milk_fluid;L4_Milk_fluid_cow_goat_buttermilk;L5_;Milk_cows_fluid_whole	food_node
L1_Milk_and_Milk_Products;L2_Milks_and_milk_drinks;L3_Yogurt;L4_Yogurt_vanilla;L5_;Yogurt_vanilla_lemon_or_coffee_flavor_whole_milk	food_node
L1_Sugars_Sweets_and_Beverages;L2_Formulated_nutrition_beverages_energy_drinks_sports_drinks_function;L3_Nutrition_powders;L4_;L5_;Protein_powder_whey_based_NFS	food_node
L1_Sugars_Sweets_and_Beverages;L2_Nonalcoholic_beverages;L3_Coffee;L4_Coffee;L5_Coffee_from_ground;Coffee_mocha_W_WHOLE_MILK	food_node
L1_Sugars_Sweets_and_Beverages;L2_Nonalcoholic_beverages;L3_Soft_drinks_carbonated;L4_Carbonated_soft_drinks;L5_;Ginger_ale	food_node
L1_Sugars_Sweets_and_Beverages;L2_Nonalcoholic_beverages;L3_Soft_drinks_carbonated;L4_Soft_drink_NS;L5_;Soft_drink_NFS	food_node
L1_Sugars_Sweets_and_Beverages;L2_Sugars_and_sweets;L3_Candies;L4_Candies;L5_Milk_or_white_chocolate;Milk_chocolate_candy_plain	food_node
L1_Sugars_Sweets_and_Beverages;L2_Sugars_and_sweets;L3_Candies;L4_Taffy;L5_;Taffy	food_node
L1_Vegetables;L2_Darkgreen_vegetables;L3_Darkgreen_nonleafy_vegetables;L4_Broccoli;L5_;Broccoli_cooked_from_fresh_with_cheese_sauce	food_node
L1_Vegetables;L2_Deepyellow_vegetables;L3_Carrots;L4_Carrots;L5_Peas_and_carrots;Peas_and_carrots_cooked_from_frozen_fat_not_added_in_cooking	food_node
L1_Vegetables;L2_Other_vegetables;L3_Other_vegetables_cooked;L4_Other_vegetables_cooked;L5_Asparagus;Asparagus_cooked_from_fresh_fat_added_in_cooking_W_BUTTER_NFS	food_node
L1_Vegetables;L2_Other_vegetables;L3_Other_vegetables_cooked;L4_Other_vegetables_cooked;L5_Onions_palm_hearts_or_parsley;Onions_mature_cooked_or_sauteed_from_fresh_fat_added_in_cooking_W_ANIMAL_FAT_OR_MEAT_DRIPPINGS	food_node
L1_Vegetables;L2_Other_vegetables;L3_Other_vegetables_cooked;L4_Other_vegetables_cooked;L5_Peppers;Peppers_green_cooked_fat_added_in_cooking_W_ANIMAL_FAT_OR_MEAT_DRIPPINGS	food_node
L1_Vegetables;L2_Other_vegetables;L3_Other_vegetables_raw;L4_Raw_vegetable_mixtures;L5_Cabbage_salad_or_coleslaw_or_celery;Cabbage_salad_or_coleslaw_made_with_any_type_of_fat_free_dressing	food_node
L1_Vegetables;L2_Other_vegetables;L3_Other_vegetables_raw;L4_Raw_vegetable_mixtures;L5_Cabbage_salad_or_coleslaw_or_celery;Cabbage_salad_or_coleslaw_with_apples_andor_raisins_with_dressing	food_node
L1_Dry_Beans_Peas_Other_Legumes_Nuts_and_Seeds;L2_Legumes;L3_Dried_beans_mixtures;L4_Low_sodium_or_meatless_beans;L5_;Chili_with_beans_without_meat	food_node
L1_Dry_Beans_Peas_Other_Legumes_Nuts_and_Seeds;L2_Legumes;L3_Dried_peas_lentils_and_mixtures;L4_;L5_;Chickpeas_dry_cooked_fat_added_in_cooking	food_node
L1_Dry_Beans_Peas_Other_Legumes_Nuts_and_Seeds;L2_Legumes;L3_Dried_peas_lentils_and_mixtures;L4_;L5_;Chickpeas_dry_cooked_fat_not_added_in_cooking	food_node
L1_Dry_Beans_Peas_Other_Legumes_Nuts_and_Seeds;L2_Legumes;L3_Dried_peas_lentils_and_mixtures;L4_;L5_;Lentils_dry_cooked_fat_added_in_cooking	food_node
L1_Dry_Beans_Peas_Other_Legumes_Nuts_and_Seeds;L2_Legumes;L3_Dried_peas_lentils_and_mixtures;L4_;L5_;Lentils_dry_cooked_fat_not_added_in_cooking	food_node
