	MCT.f.0154	MCT.f.0155	MCT.f.0157	MCT.f.0158	MCT.f.0159	MCT.f.0160	MCT.f.0161	MCT.f.0162	MCT.f.0163	MCT.f.0166	MCT.f.0167	MCT.f.0168	MCT.f.0169	MCT.f.0170
MCT.f.0154	0.0	0.733333333333	0.813559322034	0.74	0.807692307692	0.834951456311	0.837837837838	0.778846153846	0.698113207547	0.745283018868	0.769911504425	0.727272727273	0.716417910448	0.735537190083
MCT.f.0155	0.733333333333	0.0	0.814814814815	0.813008130081	0.866141732283	0.793103448276	0.862595419847	0.860465116279	0.784615384615	0.735537190083	0.748031496063	0.730158730159	0.745098039216	0.689393939394
MCT.f.0157	0.813559322034	0.814814814815	0.0	0.781818181818	0.821428571429	0.857142857143	0.877049180328	0.772727272727	0.741379310345	0.825	0.824	0.806451612903	0.56	0.732283464567
MCT.f.0158	0.74	0.813008130081	0.781818181818	0.0	0.744680851064	0.824742268041	0.921052631579	0.836538461538	0.842105263158	0.73	0.745283018868	0.72380952381	0.779411764706	0.775
MCT.f.0159	0.807692307692	0.866141732283	0.821428571429	0.744680851064	0.0	0.821052631579	0.847619047619	0.81	0.849557522124	0.831775700935	0.69	0.852173913043	0.828571428571	0.875968992248
MCT.f.0160	0.834951456311	0.793103448276	0.857142857143	0.824742268041	0.821052631579	0.0	0.864077669903	0.904761904762	0.822429906542	0.712765957447	0.754901960784	0.836363636364	0.840579710145	0.844262295082
MCT.f.0161	0.837837837838	0.862595419847	0.877049180328	0.921052631579	0.847619047619	0.864077669903	0.0	0.637362637363	0.75	0.879310344828	0.876033057851	0.858333333333	0.865771812081	0.8
MCT.f.0162	0.778846153846	0.860465116279	0.772727272727	0.836538461538	0.81	0.904761904762	0.637362637363	0.0	0.721153846154	0.886956521739	0.834782608696	0.90243902439	0.798561151079	0.825396825397
MCT.f.0163	0.698113207547	0.784615384615	0.741379310345	0.842105263158	0.849557522124	0.822429906542	0.75	0.721153846154	0.0	0.831932773109	0.8671875	0.635514018692	0.805369127517	0.7578125
MCT.f.0166	0.745283018868	0.735537190083	0.825	0.73	0.831775700935	0.712765957447	0.879310344828	0.886956521739	0.831932773109	0.0	0.571428571429	0.631067961165	0.746376811594	0.747967479675
MCT.f.0167	0.769911504425	0.748031496063	0.824	0.745283018868	0.69	0.754901960784	0.876033057851	0.834782608696	0.8671875	0.571428571429	0.0	0.754237288136	0.77397260274	0.778625954198
MCT.f.0168	0.727272727273	0.730158730159	0.806451612903	0.72380952381	0.852173913043	0.836363636364	0.858333333333	0.90243902439	0.635514018692	0.631067961165	0.754237288136	0.0	0.75	0.669421487603
MCT.f.0169	0.716417910448	0.745098039216	0.56	0.779411764706	0.828571428571	0.840579710145	0.865771812081	0.798561151079	0.805369127517	0.746376811594	0.77397260274	0.75	0.0	0.640845070423
MCT.f.0170	0.735537190083	0.689393939394	0.732283464567	0.775	0.875968992248	0.844262295082	0.8	0.825396825397	0.7578125	0.747967479675	0.778625954198	0.669421487603	0.640845070423	0.0
