	MCT.f.0345	MCT.f.0346	MCT.f.0347	MCT.f.0348	MCT.f.0349	MCT.f.0350	MCT.f.0351	MCT.f.0352	MCT.f.0353	MCT.f.0354	MCT.f.0355	MCT.f.0356	MCT.f.0357
MCT.f.0345	0.0	1.83870254433	3.30181695581	4.4824345603	5.3002664762	5.81418980991	6.33885887613	6.76342289529	6.74599809133	6.6786115485	7.06121233074	7.21277190249	6.6902586166
MCT.f.0346	1.83870254433	0.0	1.86686260209	2.94129378736	3.8755356869	4.64925711899	6.13178108929	6.44385689074	6.45363504116	6.39798580611	6.83761339767	6.58032990654	5.91184198234
MCT.f.0347	3.30181695581	1.86686260209	0.0	1.69776418337	3.07816145851	4.36839345715	5.6875789308	6.08805014323	5.9165968877	5.90605040411	6.53860846003	6.09511471073	5.50353922564
MCT.f.0348	4.4824345603	2.94129378736	1.69776418337	0.0	2.09745161946	3.60140667581	5.18799260217	5.76796448142	6.38209986024	6.35347004636	6.90930748001	6.18289589441	5.76555494742
MCT.f.0349	5.3002664762	3.8755356869	3.07816145851	2.09745161946	0.0	1.81448847473	3.82611533012	4.54373409872	5.17800216287	5.70914102944	6.74139752994	6.28397725381	5.66140530057
MCT.f.0350	5.81418980991	4.64925711899	4.36839345715	3.60140667581	1.81448847473	0.0	2.85968013062	3.78375717801	4.36328555878	5.16349313839	6.70743686502	6.91651988455	6.01376164318
MCT.f.0351	6.33885887613	6.13178108929	5.6875789308	5.18799260217	3.82611533012	2.85968013062	0.0	1.33689001934	2.01165814114	3.26648651761	5.17417259645	7.40288858366	6.56019600583
MCT.f.0352	6.76342289529	6.44385689074	6.08805014323	5.76796448142	4.54373409872	3.78375717801	1.33689001934	0.0	1.21676003344	2.56363853584	4.38737123746	6.61314024224	6.57099981655
MCT.f.0353	6.74599809133	6.45363504116	5.9165968877	6.38209986024	5.17800216287	4.36328555878	2.01165814114	1.21676003344	0.0	1.57624856714	3.42281730769	5.66020538664	5.82082217624
MCT.f.0354	6.6786115485	6.39798580611	5.90605040411	6.35347004636	5.70914102944	5.16349313839	3.26648651761	2.56363853584	1.57624856714	0.0	2.13910033657	4.45244970681	4.68740819373
MCT.f.0355	7.06121233074	6.83761339767	6.53860846003	6.90930748001	6.74139752994	6.70743686502	5.17417259645	4.38737123746	3.42281730769	2.13910033657	0.0	2.69161718161	3.54614995131
MCT.f.0356	7.21277190249	6.58032990654	6.09511471073	6.18289589441	6.28397725381	6.91651988455	7.40288858366	6.61314024224	5.66020538664	4.45244970681	2.69161718161	0.0	1.86125194357
MCT.f.0357	6.6902586166	5.91184198234	5.50353922564	5.76555494742	5.66140530057	6.01376164318	6.56019600583	6.57099981655	5.82082217624	4.68740819373	3.54614995131	1.86125194357	0.0
