	MCT.f.0345	MCT.f.0346	MCT.f.0347	MCT.f.0348	MCT.f.0349	MCT.f.0350	MCT.f.0351	MCT.f.0352	MCT.f.0353	MCT.f.0354	MCT.f.0355	MCT.f.0356	MCT.f.0357
MCT.f.0345	0.0	0.121951219512	0.234972677596	0.360406091371	0.420560747664	0.597345132743	0.638686131387	0.635714285714	0.640410958904	0.613240418118	0.623333333333	0.570342205323	0.609489051095
MCT.f.0346	0.121951219512	0.0	0.130681818182	0.268421052632	0.338164251208	0.525114155251	0.646428571429	0.643356643357	0.62457337884	0.616438356164	0.626229508197	0.563909774436	0.592727272727
MCT.f.0347	0.234972677596	0.130681818182	0.0	0.150537634409	0.231527093596	0.427906976744	0.58273381295	0.600694444444	0.583050847458	0.593959731544	0.613418530351	0.571942446043	0.604166666667
MCT.f.0348	0.360406091371	0.268421052632	0.150537634409	0.0	0.139896373057	0.351219512195	0.540740740741	0.560714285714	0.592592592593	0.603333333333	0.622222222222	0.582142857143	0.604166666667
MCT.f.0349	0.420560747664	0.338164251208	0.231527093596	0.139896373057	0.0	0.226130653266	0.450757575758	0.474452554745	0.527210884354	0.595469255663	0.609907120743	0.569444444444	0.591216216216
MCT.f.0350	0.597345132743	0.525114155251	0.427906976744	0.351219512195	0.226130653266	0.0	0.362869198312	0.437007874016	0.496350364964	0.6	0.649842271293	0.613475177305	0.610526315789
MCT.f.0351	0.638686131387	0.646428571429	0.58273381295	0.540740740741	0.450757575758	0.362869198312	0.0	0.10460251046	0.227272727273	0.354385964912	0.42345276873	0.585443037975	0.5875
MCT.f.0352	0.635714285714	0.643356643357	0.600694444444	0.560714285714	0.474452554745	0.437007874016	0.10460251046	0.0	0.165384615385	0.298932384342	0.372937293729	0.538461538462	0.572755417957
MCT.f.0353	0.640410958904	0.62457337884	0.583050847458	0.592592592593	0.527210884354	0.496350364964	0.227272727273	0.165384615385	0.0	0.153558052434	0.242214532872	0.419463087248	0.459546925566
MCT.f.0354	0.613240418118	0.616438356164	0.593959731544	0.603333333333	0.595469255663	0.6	0.354385964912	0.298932384342	0.153558052434	0.0	0.128676470588	0.320284697509	0.377551020408
MCT.f.0355	0.623333333333	0.626229508197	0.613418530351	0.622222222222	0.609907120743	0.649842271293	0.42345276873	0.372937293729	0.242214532872	0.128676470588	0.0	0.20295202952	0.27972027972
MCT.f.0356	0.570342205323	0.563909774436	0.571942446043	0.582142857143	0.569444444444	0.613475177305	0.585443037975	0.538461538462	0.419463087248	0.320284697509	0.20295202952	0.0	0.119834710744
MCT.f.0357	0.609489051095	0.592727272727	0.604166666667	0.604166666667	0.591216216216	0.610526315789	0.5875	0.572755417957	0.459546925566	0.377551020408	0.27972027972	0.119834710744	0.0
