	MCT.f.0359	MCT.f.0360	MCT.f.0361	MCT.f.0362	MCT.f.0363	MCT.f.0364	MCT.f.0365	MCT.f.0366	MCT.f.0368	MCT.f.0369	MCT.f.0370	MCT.f.0371	MCT.f.0372	MCT.f.0374
MCT.f.0359	0.0	4.36161610742	6.53026876086	6.31728053836	6.11070608627	6.33809686561	6.17659434328	6.77956126271	6.85251615367	7.77477718684	9.31805207083	7.77228909733	6.9369944989	8.21492737399
MCT.f.0360	4.36161610742	0.0	4.06660857436	7.12389564532	7.24402468584	7.20060103365	5.48706214423	5.04848388878	7.08604864173	7.02285735696	8.10413382959	8.46306860383	8.15354224181	8.44888904551
MCT.f.0361	6.53026876086	4.06660857436	0.0	4.27033127301	5.9615645764	6.36708999032	5.95197329316	4.89718614719	7.2644661545	6.89235217712	8.32145436205	8.5622464917	8.54100709529	8.00801323243
MCT.f.0362	6.31728053836	7.12389564532	4.27033127301	0.0	3.57436700846	6.5728397823	7.00548036142	7.29854214413	7.89238914726	7.79984536038	8.82136614575	8.14176811924	8.40639115311	7.98941663213
MCT.f.0363	6.11070608627	7.24402468584	5.9615645764	3.57436700846	0.0	3.91408593465	6.53933087583	6.75567449578	7.07468556774	8.1462352522	8.81031832574	8.23935873834	8.77080959951	7.41226716733
MCT.f.0364	6.33809686561	7.20060103365	6.36708999032	6.5728397823	3.91408593465	0.0	4.78478038547	6.16829621582	5.67969639196	7.62393655903	9.38032657782	8.43062065859	8.3368051344	7.81321585079
MCT.f.0365	6.17659434328	5.48706214423	5.95197329316	7.00548036142	6.53933087583	4.78478038547	0.0	3.52390804598	4.80693562567	6.44880842293	8.4959580404	8.55739674593	7.94580706873	7.93624294864
MCT.f.0366	6.77956126271	5.04848388878	4.89718614719	7.29854214413	6.75567449578	6.16829621582	3.52390804598	0.0	6.68497909079	6.16173840295	7.70382570504	8.57435633828	8.31773000462	8.82015463012
MCT.f.0368	6.85251615367	7.08604864173	7.2644661545	7.89238914726	7.07468556774	5.67969639196	4.80693562567	6.68497909079	0.0	5.19968696655	9.31710626438	7.37540551752	6.76093166164	8.13065309123
MCT.f.0369	7.77477718684	7.02285735696	6.89235217712	7.79984536038	8.1462352522	7.62393655903	6.44880842293	6.16173840295	5.19968696655	0.0	5.31265063705	6.39965546594	6.32847485654	8.13675193295
MCT.f.0370	9.31805207083	8.10413382959	8.32145436205	8.82136614575	8.81031832574	9.38032657782	8.4959580404	7.70382570504	9.31710626438	5.31265063705	0.0	4.91146295329	7.8275543227	8.64691481866
MCT.f.0371	7.77228909733	8.46306860383	8.5622464917	8.14176811924	8.23935873834	8.43062065859	8.55739674593	8.57435633828	7.37540551752	6.39965546594	4.91146295329	0.0	3.61258091338	7.95680640161
MCT.f.0372	6.9369944989	8.15354224181	8.54100709529	8.40639115311	8.77080959951	8.3368051344	7.94580706873	8.31773000462	6.76093166164	6.32847485654	7.8275543227	3.61258091338	0.0	6.7970104389
MCT.f.0374	8.21492737399	8.44888904551	8.00801323243	7.98941663213	7.41226716733	7.81321585079	7.93624294864	8.82015463012	8.13065309123	8.13675193295	8.64691481866	7.95680640161	6.7970104389	0.0
