	MCT.f.0446	MCT.f.0447	MCT.f.0450	MCT.f.0451	MCT.f.0453	MCT.f.0454	MCT.f.0455	MCT.f.0456	MCT.f.0457	MCT.f.0458	MCT.f.0459
MCT.f.0446	0.0	0.258426966292	0.639436619718	0.661721068249	0.587628865979	0.66339869281	0.675757575758	0.705882352941	0.755223880597	0.722397476341	0.738461538462
MCT.f.0447	0.258426966292	0.0	0.516320474777	0.670454545455	0.61935483871	0.664576802508	0.672514619883	0.690544412607	0.734693877551	0.705521472393	0.729166666667
MCT.f.0450	0.639436619718	0.516320474777	0.0	0.282685512367	0.579617834395	0.642201834862	0.659090909091	0.650568181818	0.693641618497	0.694362017804	0.683431952663
MCT.f.0451	0.661721068249	0.670454545455	0.282685512367	0.0	0.483516483516	0.584192439863	0.629283489097	0.681547619048	0.703703703704	0.696485623003	0.684713375796
MCT.f.0453	0.587628865979	0.61935483871	0.579617834395	0.483516483516	0.0	0.277777777778	0.406374501992	0.52380952381	0.671328671329	0.717770034843	0.735593220339
MCT.f.0454	0.66339869281	0.664576802508	0.642201834862	0.584192439863	0.277777777778	0.0	0.190909090909	0.356557377049	0.540540540541	0.729166666667	0.746621621622
MCT.f.0455	0.675757575758	0.672514619883	0.659090909091	0.629283489097	0.406374501992	0.190909090909	0.0	0.189873417722	0.40157480315	0.617543859649	0.74921630094
MCT.f.0456	0.705882352941	0.690544412607	0.650568181818	0.681547619048	0.52380952381	0.356557377049	0.189873417722	0.0	0.244635193133	0.496212121212	0.651006711409
MCT.f.0457	0.755223880597	0.734693877551	0.693641618497	0.703703703704	0.671328671329	0.540540540541	0.40157480315	0.244635193133	0.0	0.366812227074	0.585820895522
MCT.f.0458	0.722397476341	0.705521472393	0.694362017804	0.696485623003	0.717770034843	0.729166666667	0.617543859649	0.496212121212	0.366812227074	0.0	0.346846846847
MCT.f.0459	0.738461538462	0.729166666667	0.683431952663	0.684713375796	0.735593220339	0.746621621622	0.74921630094	0.651006711409	0.585820895522	0.346846846847	0.0
