	MCT.f.0053	MCT.f.0054	MCT.f.0055	MCT.f.0056	MCT.f.0057	MCT.f.0058	MCT.f.0059	MCT.f.0060	MCT.f.0061	MCT.f.0063	MCT.f.0065	MCT.f.0066	MCT.f.0067	MCT.f.0068
MCT.f.0053	0.0	4.03309002158	7.8509282381	8.33987997818	8.59136127166	9.28610497502	9.72049404496	9.37956872823	9.60863156036	8.98597147533	9.87690546582	8.13348026334	7.84492745312	9.18732932091
MCT.f.0054	4.03309002158	0.0	4.62081784387	7.59882939176	7.4842505024	8.57184458142	8.58180388385	7.87911514591	8.48566274785	9.39230905402	8.82222184586	7.35521112576	7.36980664469	7.81806016185
MCT.f.0055	7.8509282381	4.62081784387	0.0	4.81241063769	7.34827384736	8.33694662407	7.67086723685	7.16822598401	8.00266867275	9.18863788009	8.27303096764	7.06632947763	7.36177216205	7.83827237781
MCT.f.0056	8.33987997818	7.59882939176	4.81241063769	0.0	4.05049905447	9.13098714354	8.01625502157	7.3781783188	8.5892802317	9.74016054867	8.60773816403	7.92140113849	7.97227822358	8.88085199287
MCT.f.0057	8.59136127166	7.4842505024	7.34827384736	4.05049905447	0.0	5.68165361905	8.21206384289	7.99225244057	8.42709250146	8.7071494999	8.46371680023	6.96479023457	7.10949261902	8.47272317293
MCT.f.0058	9.28610497502	8.57184458142	8.33694662407	9.13098714354	5.68165361905	0.0	4.23345167363	9.62704868833	8.65625130605	7.95800427005	8.35088381583	6.92252493663	7.71129032141	8.64262043321
MCT.f.0059	9.72049404496	8.58180388385	7.67086723685	8.01625502157	8.21206384289	4.23345167363	0.0	6.20298028152	8.37336149818	9.00557775558	7.73417812256	7.11382442259	8.49428401787	8.47136638196
MCT.f.0060	9.37956872823	7.87911514591	7.16822598401	7.3781783188	7.99225244057	9.62704868833	6.20298028152	0.0	4.73461433616	9.4032291028	8.50594699229	8.37752851256	8.35480490034	7.49867671481
MCT.f.0061	9.60863156036	8.48566274785	8.00266867275	8.5892802317	8.42709250146	8.65625130605	8.37336149818	4.73461433616	0.0	8.6139724382	8.08673196435	8.10859663267	7.73944958268	7.36519426654
MCT.f.0063	8.98597147533	9.39230905402	9.18863788009	9.74016054867	8.7071494999	7.95800427005	9.00557775558	9.4032291028	8.6139724382	0.0	9.32923644313	8.72023262262	7.98914921556	8.95655338039
MCT.f.0065	9.87690546582	8.82222184586	8.27303096764	8.60773816403	8.46371680023	8.35088381583	7.73417812256	8.50594699229	8.08673196435	9.32923644313	0.0	4.77080289321	6.86801048696	6.93457220871
MCT.f.0066	8.13348026334	7.35521112576	7.06632947763	7.92140113849	6.96479023457	6.92252493663	7.11382442259	8.37752851256	8.10859663267	8.72023262262	4.77080289321	0.0	4.55691519636	8.05355116902
MCT.f.0067	7.84492745312	7.36980664469	7.36177216205	7.97227822358	7.10949261902	7.71129032141	8.49428401787	8.35480490034	7.73944958268	7.98914921556	6.86801048696	4.55691519636	0.0	4.2253440674
MCT.f.0068	9.18732932091	7.81806016185	7.83827237781	8.88085199287	8.47272317293	8.64262043321	8.47136638196	7.49867671481	7.36519426654	8.95655338039	6.93457220871	8.05355116902	4.2253440674	0.0
